,sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
5586,225539,https://sofifa.com/player/225539/dominic-solanke/180002,D. Solanke,Dominic Solanke,ST,70,84,3800000.0,40000.0,19,1997-09-14,185,75,9.0,Liverpool,English Premier League,1.0,SUB,29.0,,2017-07-10,2022.0,14,England,,,,Right,3,3,1,High/Medium,Normal (185+),Yes,9700000.0,,"Flair, Backs Into Player",75.0,67.0,62.0,73.0,25.0,62.0,54,70,64,71,65,73,54,42,58,76,76,74,73,63,69,68,69,68,70,57,34,22,66,63,71,64,24,15,22,9,15,14,9,10,,69+1,69+1,69+1,69,69,69,69,69,69+1,69+1,69+1,68+1,62+1,62+1,62+1,68+1,50+1,47+1,47+1,47+1,50+1,46+1,40+1,40+1,40+1,46+1,17+1,https://cdn.sofifa.net/players/225/539/18_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
789,189157,https://sofifa.com/player/189157/yannick-bolasie/180002,Y. Bolasie,Yannick Bolasie Yala,"RM, ST, LM",78,78,10500000.0,100000.0,28,1989-05-24,188,84,7.0,Everton,English Premier League,1.0,RES,7.0,,2016-08-15,2021.0,110,Congo DR,,,,Right,4,5,2,High/High,Normal (185+),Yes,20000000.0,#Dribbler,"Flair, Technical Dribbler (AI)",87.0,68.0,68.0,84.0,31.0,78.0,75,64,51,71,51,87,62,49,67,82,86,87,82,74,76,81,64,76,82,71,76,31,69,65,65,69,27,34,17,8,9,12,14,6,,72+1,72+1,72+1,77,75,75,75,77,75+1,75+1,75+1,77+1,69+1,69+1,69+1,77+1,59+1,56+1,56+1,56+1,59+1,54+1,48+1,48+1,48+1,54+1,17+1,https://cdn.sofifa.net/players/189/157/18_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/cd.png
816,195671,https://sofifa.com/player/195671/charlie-austin/180002,C. Austin,Charlie Austin,ST,78,78,11000000.0,90000.0,27,1989-07-05,188,84,17.0,Southampton,English Premier League,1.0,SUB,10.0,,2016-01-16,2020.0,14,England,,,,Right,2,2,1,High/Medium,Normal (185+),Yes,20900000.0,,"Injury Prone, Power Header",65.0,79.0,56.0,68.0,40.0,76.0,56,82,81,59,72,66,59,43,46,74,64,66,65,78,55,83,82,72,80,71,67,47,83,61,80,78,31,37,22,9,11,7,9,13,,77+1,77+1,77+1,69,72,72,72,69,68+1,68+1,68+1,67+1,63+1,63+1,63+1,67+1,54+1,54+1,54+1,54+1,54+1,53+1,53+1,53+1,53+1,53+1,18+1,https://cdn.sofifa.net/players/195/671/18_120.png,https://cdn.sofifa.net/teams/17/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
1067,194365,https://sofifa.com/player/194365/shinji-okazaki/180002,S. Okazaki,岡崎 慎司,"CF, ST",77,77,8000000.0,70000.0,31,1986-04-16,173,78,95.0,Leicester City,English Premier League,1.0,RS,20.0,,2015-07-01,2019.0,163,Japan,,,,Right,4,3,2,High/High,Normal (170-185),Yes,15200000.0,,Backs Into Player,74.0,74.0,69.0,78.0,47.0,75.0,66,74,74,76,76,77,53,50,66,78,76,73,83,84,71,77,91,79,69,68,80,45,82,69,74,70,35,55,34,10,6,14,6,6,,76+1,76+1,76+1,76,77,77,77,76,76+1,76+1,76+1,75+1,72+1,72+1,72+1,75+1,63+1,63+1,63+1,63+1,63+1,61+1,59+1,59+1,59+1,61+1,16+1,https://cdn.sofifa.net/players/194/365/18_120.png,https://cdn.sofifa.net/teams/95/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/jp.png
14831,236944,https://sofifa.com/player/236944/fousseni-diabate/180002,F. Diabaté,Fousseni Diabaté,ST,60,68,300000.0,2000.0,21,1995-10-18,176,65,110316.0,GFC Ajaccio,French Ligue 2,2.0,RS,28.0,,2017-07-01,2020.0,126,Mali,,,,Right,3,3,1,High/Low,Lean (170-185),No,585000.0,,,73.0,60.0,51.0,67.0,21.0,37.0,63,63,62,51,56,66,42,37,36,65,74,73,79,59,76,56,54,43,35,59,30,14,51,56,59,51,19,16,14,9,12,7,12,7,,59+1,59+1,59+1,63,61,61,61,63,59+1,59+1,59+1,60+1,50+1,50+1,50+1,60+1,43+1,35+1,35+1,35+1,43+1,40+1,32+1,32+1,32+1,40+1,15+1,https://cdn.sofifa.net/players/236/944/18_120.png,https://cdn.sofifa.net/teams/110316/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/ml.png
267,202652,https://sofifa.com/player/202652/raheem-sterling/180002,R. Sterling,Raheem Sterling,"RW, RM, LM",82,87,29500000.0,140000.0,22,1994-12-08,170,69,10.0,Manchester City,English Premier League,1.0,SUB,7.0,,2015-07-14,2020.0,14,England,1318.0,SUB,22.0,Right,3,4,3,High/Medium,Lean (170-),Yes,56800000.0,"#Speedster, #Acrobat","Flair, Speed Dribbler (AI)",93.0,71.0,74.0,85.0,46.0,61.0,73,73,38,81,59,85,64,49,67,84,94,92,91,79,92,68,60,75,64,70,34,26,81,75,63,74,48,58,54,15,12,12,15,9,,74+2,74+2,74+2,81+1,80+1,80+1,80+1,81+1,80+2,80+2,80+2,81+2,74+2,74+2,74+2,81+2,67+2,61+2,61+2,61+2,67+2,64+2,53+2,53+2,53+2,64+2,20+2,https://cdn.sofifa.net/players/202/652/18_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
1176,217731,https://sofifa.com/player/217731/sandro-ramirez-castillo/180002,Sandro,Sandro Ramírez Castillo,ST,77,85,13500000.0,80000.0,21,1995-07-09,175,71,7.0,Everton,English Premier League,1.0,LS,9.0,,2017-07-03,2021.0,45,Spain,,,,Right,4,3,2,High/Medium,Normal (170-185),No,28400000.0,,Beat Offside Trap,75.0,80.0,64.0,78.0,27.0,66.0,65,84,62,68,74,75,83,81,49,81,76,75,85,73,81,80,72,65,68,77,62,33,77,56,70,65,15,25,24,12,16,10,6,8,,76+1,76+1,76+1,75,75,75,75,75,72+1,72+1,72+1,72+1,64+1,64+1,64+1,72+1,54+1,50+1,50+1,50+1,54+1,50+1,44+1,44+1,44+1,50+1,17+1,https://cdn.sofifa.net/players/217/731/18_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/es.png
36,168542,https://sofifa.com/player/168542/david-josue-jimenez-silva/180002,David Silva,David Josué Jiménez Silva,"CAM, CM, LM",87,87,44000000.0,225000.0,31,1986-01-08,173,67,10.0,Manchester City,English Premier League,1.0,LCM,21.0,,2010-07-14,2019.0,45,Spain,1362.0,LM,21.0,Left,2,4,4,High/Low,Normal (170-185),Yes,81400000.0,"#Playmaker, #Acrobat","Avoids Using Weaker Foot, Finesse Shot, Flair, Playmaker (AI), Takes Finesse Free Kicks",68.0,72.0,87.0,87.0,38.0,61.0,83,71,54,91,79,84,82,75,79,90,72,65,92,84,89,71,66,78,56,73,51,43,81,92,73,92,25,44,29,1,1,1,1,1,,75+3,75+3,75+3,82+2,81+2,81+2,81+2,82+2,84+3,84+3,84+3,82+3,81+3,81+3,81+3,82+3,65+3,64+3,64+3,64+3,65+3,59+3,50+3,50+3,50+3,59+3,10+3,https://cdn.sofifa.net/players/168/542/18_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1362/60.png,https://cdn.sofifa.net/flags/es.png
814,194932,https://sofifa.com/player/194932/andros-townsend/180002,A. Townsend,Andros Townsend,"LM, RM",78,79,12500000.0,60000.0,25,1991-07-16,181,73,1799.0,Crystal Palace,English Premier League,1.0,SUB,10.0,,2016-07-01,2021.0,14,England,,,,Left,4,3,2,High/Medium,Normal (170-185),Yes,24700000.0,,"Selfish, Long Shot Taker (AI), Speed Dribbler (AI)",85.0,75.0,73.0,80.0,33.0,63.0,77,72,52,75,59,82,71,76,67,79,86,84,82,71,72,82,48,76,59,77,58,21,70,71,83,68,39,31,27,13,11,11,11,13,,73+1,73+1,73+1,77,76,76,76,77,76+1,76+1,76+1,77+1,69+1,69+1,69+1,77+1,59+1,54+1,54+1,54+1,59+1,55+1,45+1,45+1,45+1,55+1,18+1,https://cdn.sofifa.net/players/194/932/18_120.png,https://cdn.sofifa.net/teams/1799/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
1450,204366,https://sofifa.com/player/204366/jurgen-locadia/180002,J. Locadia,Jürgen Locadia,"ST, LW",76,81,10500000.0,20000.0,23,1993-11-07,185,87,247.0,PSV,Holland Eredivisie,1.0,ST,19.0,,2010-07-01,2020.0,34,Netherlands,,,,Right,4,2,1,Medium/Medium,Normal (185+),No,15500000.0,,Beat Offside Trap,79.0,75.0,69.0,72.0,36.0,77.0,67,74,66,72,67,73,65,75,69,72,76,82,69,70,63,83,58,72,82,75,74,37,71,67,69,76,30,34,31,10,7,8,13,10,,74+2,74+2,74+2,72+1,73+1,73+1,73+1,72+1,72+2,72+2,72+2,72+2,67+2,67+2,67+2,72+2,57+2,57+2,57+2,57+2,57+2,55+2,51+2,51+2,51+2,55+2,17+2,https://cdn.sofifa.net/players/204/366/18_120.png,https://cdn.sofifa.net/teams/247/60.png,https://cdn.sofifa.net/flags/nl.png,,https://cdn.sofifa.net/flags/nl.png
