,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,lf
1176,240606,20,177,63,0,3,3,76,44,53,60,57,58,61,39,52,53,37,59,54,48,48,58,79,73,74,54,81,51,88,78,50,48,46,56,52,50,49,43,57,58,56,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57
1177,241311,32,175,70,0,2,2,57,30,48,56,60,75,60,22,49,53,23,52,56,27,50,53,54,60,71,63,82,55,80,80,71,23,76,57,42,30,33,56,64,61,63,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49
1178,242004,21,182,69,1,4,3,79,55,54,67,20,53,55,57,54,60,50,67,62,34,37,63,78,80,80,65,67,57,56,59,56,49,39,13,58,57,58,66,26,11,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,63
1179,242541,23,185,76,0,2,2,62,42,49,54,63,66,54,36,57,51,34,50,46,38,55,57,62,62,61,60,54,56,67,54,73,45,61,62,43,39,37,55,65,64,63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,51
1180,243163,21,178,70,1,2,3,80,55,55,65,42,53,60,58,49,56,49,65,36,38,49,61,81,80,80,54,75,52,67,70,48,53,42,31,56,60,56,55,41,47,42,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63
1181,243589,21,175,70,0,3,2,71,41,60,61,58,59,66,35,53,64,34,55,47,45,56,65,72,70,72,52,75,55,72,55,57,37,65,57,50,57,44,60,55,62,60,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,58
1182,243966,23,178,76,0,3,2,70,61,45,64,22,52,27,66,63,63,56,65,33,30,31,63,66,74,71,63,65,58,63,63,54,56,28,13,62,48,57,43,28,11,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,60
1183,244196,20,183,75,0,2,2,79,39,52,57,58,60,56,35,50,55,32,53,40,36,52,59,78,79,67,58,61,46,58,69,63,39,44,60,48,51,45,52,53,63,60,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55
1184,244690,20,175,70,0,4,3,77,51,54,69,28,48,57,56,33,56,48,68,53,44,47,67,78,77,89,52,87,46,65,68,43,48,32,24,53,54,45,50,35,22,24,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,62
1185,245553,20,188,87,1,3,2,76,61,47,61,19,66,50,63,62,51,54,63,50,40,36,61,73,78,65,57,46,62,70,58,76,60,52,13,60,44,55,55,14,17,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60
1186,246009,19,170,67,0,3,2,86,59,56,65,33,45,56,62,40,59,37,65,65,49,45,61,85,87,78,44,84,58,54,60,36,63,48,24,60,58,44,59,31,35,47,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,63
1187,246189,26,187,70,0,3,2,66,61,54,66,35,66,47,61,49,59,47,62,48,49,58,70,65,67,71,63,74,59,65,82,56,66,70,22,63,52,51,57,39,35,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,62
1188,246336,20,178,72,1,3,3,66,55,60,66,51,56,63,59,54,62,38,68,41,47,57,67,65,67,64,60,66,57,52,67,48,51,63,54,59,63,49,57,39,59,53,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63
1189,246874,21,177,70,1,3,2,77,55,60,64,54,61,57,57,44,67,41,63,47,36,61,61,77,77,75,63,78,55,57,73,58,56,54,50,57,58,40,62,54,59,53,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63
1190,248119,22,179,72,1,3,3,76,59,57,64,30,62,58,62,60,59,53,62,55,46,50,64,75,76,74,63,66,62,72,70,63,48,48,33,64,59,56,63,24,26,24,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,63
1191,248880,21,180,70,0,2,2,83,31,52,59,58,58,56,32,48,58,25,60,28,31,54,59,82,84,66,52,54,34,74,70,56,22,46,56,54,49,32,55,57,62,60,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56
1192,250725,20,183,69,0,2,2,69,31,46,57,61,64,53,30,59,55,28,59,34,34,35,54,72,67,64,56,64,26,67,71,65,33,54,61,49,39,43,43,57,65,66,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,53
1193,250789,18,179,77,1,3,3,78,52,57,68,30,56,56,53,44,61,49,69,51,47,47,68,78,78,73,57,68,51,48,61,64,48,30,35,57,62,59,51,27,26,28,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,63
1194,251499,20,176,77,1,3,3,77,57,53,66,23,59,55,62,53,57,53,66,54,42,45,64,79,75,75,58,73,49,50,70,64,52,34,23,62,54,56,52,17,20,18,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,63
1195,251666,27,175,65,0,3,2,69,59,60,65,56,50,60,56,41,62,59,62,60,61,55,62,72,66,82,57,87,62,71,64,38,61,55,58,63,60,60,60,55,60,56,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,62
1196,251999,20,187,75,1,3,2,75,51,59,69,47,66,61,49,57,63,48,72,52,45,58,70,72,77,71,53,59,56,71,67,65,53,64,47,56,56,42,59,45,47,44,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,63
1197,252434,24,185,73,1,2,3,85,61,54,65,32,72,57,62,54,56,53,65,53,35,41,63,84,85,73,59,63,62,74,73,77,57,60,31,62,62,62,62,28,30,28,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64
1198,254284,25,186,71,0,4,3,73,53,56,62,55,63,60,55,52,60,45,62,48,38,47,63,72,73,62,61,59,55,57,71,63,51,55,56,58,58,42,57,58,54,47,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,61
1199,254893,24,170,67,0,3,2,78,57,56,65,58,58,62,59,40,62,49,67,44,35,44,64,80,76,70,52,75,59,51,61,63,50,43,61,65,59,49,50,59,60,57,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64
1200,255373,20,175,70,1,3,2,74,60,41,65,19,56,29,64,61,52,34,67,31,34,28,66,72,75,66,55,59,64,65,66,62,55,27,12,64,48,57,55,15,16,15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60
1201,255532,19,171,60,1,3,3,79,48,55,72,31,34,54,50,47,57,44,73,46,44,52,64,87,73,91,68,90,54,68,34,29,39,38,21,50,58,45,54,33,28,42,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,63
1202,255760,20,184,72,0,2,2,73,45,56,59,57,63,58,53,44,60,36,58,54,30,57,61,77,69,58,58,61,42,64,67,62,34,61,60,54,55,38,55,54,62,60,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,59
1203,256525,19,170,63,0,3,2,78,62,54,66,27,46,55,61,63,58,49,65,49,47,47,63,79,77,83,57,78,65,71,54,43,63,39,23,59,56,62,55,21,25,23,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,63
1204,257083,18,182,83,1,3,3,79,63,52,66,22,52,51,61,54,55,61,68,56,46,41,64,78,79,74,52,73,70,51,50,58,60,39,21,58,56,62,53,17,18,20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,63
1205,257415,25,180,70,1,3,3,77,59,58,63,26,55,60,58,43,59,54,62,56,52,55,61,78,77,75,57,73,62,66,68,52,59,42,22,60,60,57,58,23,26,22,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63
1206,257975,21,183,73,0,3,2,75,60,58,68,26,59,59,58,51,60,56,73,64,63,50,69,75,75,67,50,63,68,57,54,71,60,35,21,50,58,54,51,18,30,27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63
1207,258185,18,169,67,1,3,3,74,64,51,69,19,43,40,66,56,57,60,73,61,45,44,68,75,74,61,62,80,69,58,53,40,57,35,17,59,55,72,52,16,13,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,63
1208,258240,21,185,73,0,1,2,77,41,60,58,57,65,64,36,58,61,31,59,68,60,54,55,74,79,68,53,56,60,63,70,64,32,60,53,56,58,39,58,59,60,53,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,57
1209,258488,27,188,88,1,3,3,83,57,54,63,20,75,57,59,60,56,52,63,45,47,45,62,82,83,68,58,60,57,65,75,79,54,67,19,59,58,59,63,17,11,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63
1210,258932,18,174,65,1,2,3,78,63,49,64,22,53,35,69,57,57,43,63,50,45,34,61,81,76,74,56,72,59,57,55,60,60,31,19,63,61,62,65,17,18,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62
1211,259010,27,177,67,1,4,2,79,58,60,64,24,55,60,57,33,62,53,62,50,33,61,63,80,79,79,60,68,63,42,69,52,56,47,18,57,63,52,64,23,25,24,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,63
1212,259170,17,171,66,1,3,2,71,61,52,65,30,44,49,62,52,57,45,64,56,41,44,66,71,71,70,74,56,69,58,53,41,55,38,33,67,56,56,58,23,31,22,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,63
1213,259179,22,178,73,1,4,3,79,58,55,66,37,55,64,58,43,57,45,68,40,45,48,63,79,79,77,48,70,65,47,54,56,57,54,44,56,52,46,59,36,31,33,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,63
1214,259323,21,175,75,1,3,2,71,60,53,66,29,65,53,63,51,55,60,66,47,38,55,69,78,66,65,59,73,67,53,68,69,49,56,24,64,51,54,47,26,29,29,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,63
1215,259422,18,178,72,0,2,3,73,56,54,70,18,48,54,61,47,60,38,70,54,39,45,71,77,69,76,54,78,52,60,50,52,52,33,17,53,53,56,58,11,18,16,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,63
1216,260359,25,184,80,1,3,3,62,64,52,60,20,69,46,65,66,61,63,61,58,55,31,62,58,65,57,55,51,67,64,63,79,59,53,13,61,56,61,60,16,15,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,59
1217,260991,21,186,76,1,3,2,66,53,65,63,33,53,64,62,42,67,38,64,58,45,68,66,65,66,62,50,59,52,51,60,57,38,36,26,64,66,48,59,30,35,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,63
1218,261257,20,186,72,0,4,3,82,62,49,64,26,55,56,68,57,42,61,70,73,67,38,59,79,84,62,61,60,58,48,60,57,52,43,20,65,54,61,47,24,23,23,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,63
1219,261308,25,170,67,1,4,3,73,61,55,65,39,48,63,65,58,55,55,70,68,55,33,61,73,73,68,55,67,58,55,51,50,55,35,35,55,58,66,49,33,44,33,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,63
1220,261444,18,170,60,1,3,3,92,55,52,68,28,52,63,55,32,49,49,67,51,37,44,63,93,91,87,55,91,65,44,48,57,51,46,25,50,56,51,59,31,27,25,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,63
1221,261753,19,177,65,1,2,3,83,62,51,65,24,47,51,62,61,57,53,64,53,43,39,66,87,79,72,54,68,67,79,54,45,58,37,22,61,52,60,59,16,25,16,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,63
1222,262337,19,180,68,0,3,2,80,51,55,65,25,48,57,52,47,62,40,64,41,32,41,64,81,80,70,64,69,60,37,55,52,42,33,19,58,58,45,63,20,28,21,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,63
1223,262984,23,182,77,0,3,2,85,58,57,65,28,66,59,56,52,55,60,70,63,52,55,60,85,85,66,60,63,66,61,68,68,56,60,25,55,59,52,54,19,31,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,63
1224,263194,17,167,58,1,3,3,71,55,60,71,40,40,55,54,35,62,49,71,68,52,57,67,75,68,81,55,88,60,49,41,34,54,51,40,57,64,60,68,37,45,38,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,63
1225,264110,19,172,71,1,4,3,81,57,55,66,31,51,55,60,37,57,52,66,53,44,52,62,80,82,84,50,79,57,50,70,50,52,31,27,60,56,58,56,28,34,32,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63
1226,264289,20,181,75,0,2,2,73,62,61,65,28,47,64,60,43,65,62,67,63,54,61,65,74,73,68,47,67,69,44,51,47,59,43,34,59,53,63,49,25,22,27,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,63
1227,264321,22,182,78,0,3,2,69,62,58,65,31,60,59,67,68,62,60,67,57,46,53,68,68,70,59,47,63,68,54,59,74,45,28,17,61,59,65,60,30,31,26,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,63
1228,264448,25,173,73,1,4,2,83,60,55,64,36,58,57,62,54,52,54,65,60,46,50,57,80,86,82,44,77,60,71,78,55,54,36,27,62,62,61,67,40,31,34,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62
1229,264463,26,185,72,1,2,2,61,67,44,57,25,57,32,68,69,53,54,54,43,36,34,58,58,63,58,67,60,76,60,58,63,66,39,31,55,51,59,58,19,16,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,56
1230,186259,31,181,70,1,2,2,52,37,55,55,62,69,57,35,60,61,17,49,58,59,53,58,45,57,64,57,69,43,76,72,69,34,65,62,43,43,48,56,63,61,60,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,50
1231,193740,30,178,72,0,3,2,69,50,56,58,58,67,62,45,51,57,33,55,54,55,56,57,69,69,67,59,73,61,79,75,64,56,63,59,56,51,42,49,59,58,55,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,57
1232,198543,31,177,79,0,3,3,82,58,55,60,36,70,50,58,58,60,51,59,57,50,51,61,80,84,71,53,63,63,51,72,73,53,65,32,63,56,58,54,30,36,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61
1233,200714,27,179,76,1,2,2,73,60,56,62,30,59,59,61,57,60,50,62,54,60,44,60,72,74,61,60,75,63,48,68,61,57,44,24,63,55,62,58,27,29,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,62
1234,201268,26,180,72,1,3,2,79,56,56,64,43,58,52,57,44,61,45,62,49,43,58,64,78,79,72,58,78,63,53,67,60,54,42,46,56,54,42,61,28,54,52,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,62
1235,207789,33,172,68,1,4,3,72,62,61,66,48,48,54,62,42,63,37,64,68,68,61,65,74,71,73,65,83,66,82,56,47,66,32,52,67,60,53,54,50,49,35,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,62
1236,207806,28,184,81,0,3,3,80,58,57,63,56,70,63,57,51,55,56,62,65,62,53,60,81,80,79,53,73,62,72,69,74,59,60,56,58,56,54,57,56,58,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,62
1237,210966,28,173,77,0,2,2,74,38,53,57,57,67,55,34,53,56,35,57,53,31,54,55,73,74,63,57,63,45,63,74,65,38,62,57,51,51,36,53,57,58,58,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55
1238,213805,27,178,76,0,2,2,74,43,54,60,56,66,59,40,52,53,37,58,57,58,50,56,72,76,78,55,74,48,74,80,58,43,66,56,55,54,47,57,57,57,56,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57
1239,214099,26,176,64,1,3,3,75,54,62,67,58,65,60,55,48,65,48,64,62,50,62,65,77,74,82,60,82,58,73,70,62,50,62,55,60,62,46,64,58,62,58,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,64
1240,222282,31,170,68,1,3,2,62,53,61,62,52,59,69,53,52,61,44,60,58,44,57,59,55,68,77,61,73,59,52,67,62,52,43,53,58,63,45,65,55,52,44,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,60
1241,224820,26,180,79,1,4,3,64,60,55,64,27,60,33,62,51,62,47,62,56,63,54,64,67,62,80,56,72,58,64,69,64,58,39,29,62,63,65,56,30,18,19,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60
1242,228307,24,174,77,1,3,3,82,57,54,66,39,66,58,54,41,55,54,64,59,53,45,62,83,81,83,55,81,63,43,68,68,58,65,39,57,56,53,63,40,39,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62
1243,229398,24,170,67,1,2,3,83,57,56,65,31,46,58,57,47,57,52,62,55,51,52,61,82,83,90,54,87,59,68,69,34,56,40,32,57,56,56,62,24,32,35,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,62
1244,230846,24,175,69,1,2,3,86,54,57,66,53,67,59,55,42,59,46,64,51,48,55,63,84,88,83,60,82,57,71,90,58,48,58,57,60,59,60,62,52,56,52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,64
1245,231502,29,180,74,1,3,3,72,61,54,65,43,61,57,61,46,57,56,63,55,41,42,61,74,71,80,58,78,62,65,70,62,63,48,33,61,60,52,62,59,37,33,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62
1246,232545,23,178,73,1,4,3,67,63,58,65,31,50,58,64,52,59,60,66,62,57,49,64,71,64,70,59,71,65,53,51,54,62,38,26,61,61,61,60,30,28,30,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,63
1247,233467,28,178,72,0,4,4,79,58,56,65,34,54,54,54,34,60,57,63,57,42,50,63,80,78,77,56,75,67,34,65,54,59,45,37,61,57,58,61,32,39,23,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62
1248,233572,24,183,73,1,4,3,80,59,51,64,35,64,49,60,57,56,53,62,49,41,43,62,79,81,81,58,75,59,72,71,71,57,36,25,61,53,58,55,40,31,29,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62
1249,233793,23,183,85,1,4,2,68,38,54,58,59,70,59,36,55,59,34,58,40,49,49,53,70,66,70,57,64,36,74,70,73,39,61,57,47,47,51,53,60,62,58,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,54
1250,233932,23,175,70,0,2,2,76,32,50,62,56,59,57,34,49,52,31,61,33,31,51,57,73,79,79,52,85,24,61,73,59,29,42,60,63,50,30,53,53,58,56,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,57
1251,236325,21,180,70,0,3,2,69,45,51,62,58,60,62,34,47,54,29,65,53,38,32,57,71,68,70,58,60,64,71,69,56,50,57,59,57,50,50,56,60,59,58,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,58
1252,236342,27,180,71,1,4,3,90,57,54,64,25,55,56,54,32,55,55,63,57,59,45,61,89,91,84,48,73,68,39,62,58,55,42,23,58,55,50,59,24,25,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62
1253,236459,27,172,73,1,3,2,76,34,54,58,56,68,60,33,44,55,32,53,58,41,49,60,78,74,69,57,81,38,59,65,74,28,57,60,49,52,34,54,58,57,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55
1254,236487,23,180,68,1,3,3,79,58,58,63,29,60,58,61,56,60,47,62,47,46,57,63,77,80,67,62,78,58,42,84,61,55,33,27,62,59,56,56,26,24,27,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,63
1255,236557,25,185,73,1,3,3,81,59,53,63,27,66,51,61,57,58,55,63,48,34,45,61,80,81,68,61,64,60,66,73,69,55,52,30,62,56,52,59,19,24,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,62
1256,236686,24,183,75,1,3,2,72,54,53,58,56,66,58,56,49,55,35,57,45,36,51,55,70,73,71,57,68,58,62,73,64,52,62,55,55,52,45,54,56,58,56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,58
1257,237833,22,182,75,1,4,2,69,59,57,62,39,61,46,63,49,64,51,60,49,45,57,64,68,70,60,62,73,59,59,66,67,53,42,24,66,60,52,55,40,42,48,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62
1258,238009,23,179,75,0,3,3,75,56,57,66,55,63,59,55,48,60,52,64,54,40,55,66,77,74,75,58,72,65,72,64,64,52,55,55,57,54,47,60,56,55,54,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62
1259,238913,32,165,55,1,3,3,74,47,57,67,39,52,54,47,43,63,49,67,45,32,60,61,79,70,83,57,84,49,58,56,47,40,57,45,59,58,45,58,29,41,49,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,61
1260,239317,22,178,65,0,3,2,72,31,46,55,60,71,53,28,56,48,31,58,41,37,42,49,70,74,60,56,61,31,69,72,74,33,61,62,43,44,47,46,59,60,60,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,51
1261,239801,22,180,70,0,3,2,80,41,53,60,56,64,60,41,50,55,30,60,51,46,50,56,78,82,72,55,75,49,56,73,65,33,53,55,53,49,40,55,57,58,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57
1262,239880,29,171,63,0,2,3,76,61,57,63,32,46,56,61,40,58,55,62,53,41,57,58,72,79,82,59,80,64,51,71,33,61,44,22,61,59,54,57,28,38,42,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,62
1263,240675,21,165,63,0,4,3,69,50,62,66,41,42,65,49,33,69,61,70,51,52,57,63,70,68,66,54,65,55,42,65,38,45,24,25,60,58,44,59,57,38,41,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62
1264,240788,22,177,73,1,2,2,72,59,51,63,25,60,53,68,52,58,44,66,46,34,36,64,70,73,57,50,77,62,42,56,74,37,32,19,65,53,60,48,15,29,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61
1265,240951,22,175,68,0,4,3,85,50,50,67,35,58,50,47,41,53,43,69,42,37,41,65,84,85,73,60,75,58,61,65,61,46,42,41,60,56,56,53,42,26,26,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,62
1266,241027,20,166,64,0,3,2,78,55,58,62,43,58,54,60,58,62,43,63,58,60,58,58,82,74,73,55,78,60,79,63,54,42,55,46,59,55,42,54,40,39,41,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,61
1267,241038,22,179,78,0,4,2,75,57,58,65,41,55,62,53,38,58,55,66,65,73,56,65,76,75,68,52,73,70,34,54,62,54,45,41,50,50,70,58,31,50,43,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61
1268,241422,20,175,70,1,4,3,70,58,57,68,34,55,54,58,41,59,49,65,60,49,56,66,72,68,86,56,84,66,51,60,56,52,45,31,56,58,55,60,24,42,38,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62
1269,242119,20,179,79,0,4,3,78,54,55,65,24,49,59,53,31,58,42,67,46,51,41,64,79,78,75,48,72,62,43,62,50,50,32,26,56,58,48,45,17,27,26,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,62
1270,242366,22,185,74,1,3,2,65,45,53,58,59,65,48,41,53,60,44,56,47,45,56,62,64,65,59,62,53,54,55,65,66,45,64,60,50,49,39,54,57,64,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,55
1271,243422,25,169,65,1,3,3,82,58,51,65,19,57,49,58,54,56,47,63,42,40,47,62,81,83,73,61,90,61,58,67,59,54,38,17,59,50,63,56,18,10,16,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62
1272,244680,22,175,68,1,2,3,66,52,59,66,55,39,60,50,34,66,58,66,48,38,58,64,69,64,73,58,71,60,30,58,34,50,31,61,55,55,39,64,60,53,51,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,61
1273,245008,25,180,76,0,2,2,70,48,54,60,59,62,63,46,60,57,43,57,49,42,52,62,69,71,64,57,69,53,64,53,66,49,63,59,50,43,40,56,56,61,58,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,57
1274,245126,21,177,65,0,2,2,79,32,51,60,58,60,59,29,44,55,28,60,47,32,42,58,76,81,70,47,76,30,63,58,59,38,62,59,44,47,39,48,55,64,59,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,55
1275,245286,20,175,61,1,3,2,62,46,60,65,41,51,44,48,25,68,29,63,46,45,63,63,66,59,76,58,78,50,50,58,44,38,60,40,59,66,53,61,35,53,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,59
1276,245494,24,179,71,1,3,2,67,59,57,65,32,61,55,62,57,59,44,62,57,46,58,67,65,69,69,59,76,53,61,67,66,59,39,27,65,58,57,58,36,27,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62
1277,246680,22,173,69,0,3,2,75,40,56,63,55,72,63,31,50,57,41,63,54,36,54,62,74,76,64,53,78,51,80,67,74,48,69,54,50,53,42,54,52,57,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,58
1278,246991,22,193,86,0,3,2,57,29,53,59,61,69,47,24,58,62,25,61,42,21,56,59,56,57,49,58,48,41,54,54,79,26,66,61,40,50,31,63,60,63,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,51
1279,247032,26,179,71,0,3,2,61,32,54,59,58,56,61,31,44,61,27,57,32,36,58,61,63,60,63,56,71,36,61,61,56,29,48,61,43,44,38,48,57,61,60,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53
1280,247833,20,180,70,1,3,4,78,53,57,66,29,48,62,50,37,61,48,68,58,47,48,66,80,76,72,54,66,62,38,56,49,50,40,26,53,53,52,52,29,31,25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62
