,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,cam
1728,251085,27,175,76,1,3,3,72.0,57.0,57.0,61.0,37.0,64.0,61,62,57,58,51,63,48,47,52,55,75,70,69,60,67,60,56,73,68,53,47,51,62,61,26,66,28,33,31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
1729,251151,19,178,70,1,3,2,66.0,63.0,50.0,61.0,21.0,53.0,57,63,62,50,59,62,62,38,39,60,67,66,58,63,64,65,64,51,62,61,30,14,64,53,60,58,17,18,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
1730,251197,25,173,67,0,3,2,73.0,59.0,57.0,63.0,24.0,48.0,65,58,29,61,51,66,51,52,38,61,75,72,58,46,72,64,42,60,49,58,34,18,62,60,62,61,18,29,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
1731,251293,19,179,76,0,2,2,61.0,56.0,59.0,64.0,44.0,54.0,50,60,47,63,50,64,53,48,59,65,69,54,71,49,72,52,52,53,57,52,47,33,59,65,49,49,50,46,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1732,251346,19,177,70,1,4,3,74.0,54.0,59.0,63.0,38.0,45.0,60,50,30,61,53,65,56,48,55,60,76,72,72,48,78,64,47,51,47,55,34,37,59,61,48,54,40,41,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
1733,252134,19,175,66,1,2,2,67.0,47.0,63.0,66.0,55.0,52.0,56,44,48,66,48,65,58,57,65,65,70,65,71,59,79,53,57,61,48,47,51,54,53,66,50,57,54,58,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1734,252285,20,178,70,0,3,2,61.0,46.0,66.0,64.0,44.0,50.0,53,42,52,71,53,63,65,56,73,66,55,65,59,57,71,57,58,55,49,36,46,31,59,67,56,67,40,49,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1735,252507,20,184,77,1,3,3,71.0,52.0,60.0,62.0,48.0,65.0,53,54,49,65,38,60,57,41,60,63,76,67,68,62,74,57,63,75,64,48,56,47,59,64,43,57,42,54,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
1736,252758,19,177,66,1,4,2,63.0,51.0,61.0,65.0,47.0,58.0,55,49,42,63,45,65,54,46,62,66,65,61,67,57,78,54,57,68,56,52,52,52,60,68,52,59,40,53,45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1737,252922,21,178,64,0,3,4,67.0,58.0,58.0,67.0,39.0,48.0,52,54,40,62,52,68,56,52,58,68,66,68,68,58,70,66,57,50,48,60,44,28,58,60,56,60,40,44,40,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1738,253693,20,181,72,1,3,2,71.0,53.0,58.0,72.0,31.0,44.0,48,53,42,63,48,74,58,49,63,70,75,67,78,55,76,65,65,42,43,44,44,29,45,60,57,61,21,39,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1739,253775,25,173,70,0,3,2,67.0,61.0,62.0,63.0,50.0,57.0,58,63,51,66,57,62,68,70,59,66,67,67,65,60,58,58,59,67,55,65,48,58,53,60,58,59,45,52,45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1740,254243,18,175,63,1,3,2,66.0,62.0,59.0,65.0,35.0,49.0,54,63,40,64,55,66,61,49,58,63,70,62,74,45,73,67,54,53,46,55,51,26,62,59,60,58,46,31,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
1741,254964,20,178,67,1,3,3,62.0,52.0,58.0,69.0,33.0,44.0,58,50,33,53,42,68,47,58,61,70,67,58,67,70,74,53,53,39,49,54,37,22,58,66,63,64,35,38,32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
1742,255114,22,181,74,1,3,3,63.0,58.0,63.0,64.0,39.0,48.0,56,55,35,65,57,63,60,72,61,64,62,64,70,58,63,65,51,34,55,56,45,39,62,64,66,65,41,39,34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
1743,255242,19,170,63,1,3,2,67.0,54.0,57.0,67.0,49.0,40.0,38,52,38,68,42,64,50,52,64,70,69,65,74,56,92,60,62,49,34,61,38,52,49,55,41,56,41,56,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1744,255635,19,178,67,1,3,2,66.0,55.0,63.0,67.0,34.0,45.0,62,51,46,65,45,66,65,53,62,69,68,64,70,51,72,65,51,52,44,57,38,24,54,63,50,60,41,30,37,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
1745,256170,19,183,71,1,3,2,75.0,56.0,61.0,65.0,38.0,49.0,57,51,40,63,64,67,62,60,59,63,80,71,74,53,69,62,60,38,55,59,45,31,58,63,59,55,42,40,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1746,256460,20,184,67,1,3,2,80.0,60.0,54.0,65.0,27.0,58.0,53,64,40,62,53,66,46,41,45,62,79,80,73,65,69,71,35,67,63,46,38,22,46,52,63,51,27,24,28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
1747,257227,25,184,80,1,3,2,65.0,65.0,64.0,61.0,43.0,66.0,64,62,58,63,61,61,68,70,61,63,64,66,61,53,59,72,67,65,72,66,51,42,61,66,64,60,41,41,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
1748,258054,23,184,76,0,3,3,73.0,55.0,61.0,61.0,36.0,60.0,57,52,43,65,53,60,55,57,61,63,67,77,68,57,65,60,54,68,63,55,45,29,54,60,56,53,33,38,45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
1749,258171,18,182,70,1,3,3,69.0,51.0,61.0,64.0,52.0,58.0,59,50,42,63,45,64,61,46,60,62,69,69,76,62,62,54,40,62,53,50,70,52,64,62,46,65,50,56,52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1750,258405,18,193,77,1,3,3,77.0,55.0,58.0,68.0,23.0,48.0,50,52,31,64,51,69,56,51,52,65,81,73,83,54,79,67,50,48,50,51,44,21,52,62,56,58,23,23,22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1751,258519,23,172,65,1,4,4,71.0,57.0,61.0,64.0,45.0,59.0,59,57,52,62,42,62,62,54,58,63,74,69,77,51,82,59,60,62,61,60,50,45,53,63,52,52,39,48,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
1752,259014,25,176,67,1,2,2,71.0,50.0,67.0,61.0,50.0,60.0,58,47,56,72,59,57,59,56,76,62,69,73,66,62,77,60,67,59,58,40,64,40,51,65,61,70,43,59,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
1753,259185,19,170,72,1,3,3,74.0,53.0,56.0,65.0,37.0,42.0,42,52,36,62,44,63,47,38,60,61,77,71,83,58,85,56,66,56,36,57,35,37,59,62,44,58,35,39,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1754,259237,19,179,68,0,3,3,73.0,48.0,65.0,64.0,27.0,44.0,68,44,42,63,51,66,63,56,66,61,75,71,74,55,66,55,59,40,44,46,46,29,59,66,48,55,27,24,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
1755,259401,18,178,73,1,3,3,82.0,54.0,54.0,69.0,44.0,54.0,48,55,46,58,53,72,52,53,56,67,84,80,73,52,65,64,53,40,66,43,44,33,52,51,60,60,52,40,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
1756,259537,22,172,70,1,3,2,71.0,59.0,51.0,63.0,36.0,55.0,56,61,59,58,45,64,51,42,46,60,74,69,68,64,65,64,60,64,51,58,53,30,65,42,40,58,36,36,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
1757,259680,19,188,78,1,4,3,68.0,51.0,62.0,68.0,52.0,65.0,53,50,53,66,56,67,60,51,63,73,67,69,66,50,65,55,53,64,63,50,73,52,53,65,50,71,50,53,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65
1758,259714,18,191,80,1,4,3,69.0,40.0,61.0,60.0,57.0,64.0,69,41,57,69,28,54,34,39,59,69,70,69,60,52,60,41,58,69,69,36,46,55,49,52,42,59,53,60,61,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
1759,259739,18,173,64,0,3,4,69.0,56.0,60.0,68.0,48.0,47.0,53,57,51,65,54,68,61,53,60,64,70,69,77,49,82,65,69,55,42,47,44,42,52,62,61,69,46,51,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1760,259913,18,177,68,1,3,2,71.0,59.0,56.0,68.0,39.0,64.0,49,58,68,65,40,67,48,42,53,72,72,70,74,47,73,71,68,73,68,58,40,35,60,53,43,64,36,34,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
1761,260304,25,180,74,0,2,3,71.0,61.0,60.0,63.0,33.0,68.0,62,65,46,64,56,63,70,63,59,67,71,71,73,49,49,65,63,71,70,51,58,19,61,49,50,55,32,40,32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
1762,260828,20,172,68,1,4,4,67.0,58.0,59.0,63.0,30.0,50.0,64,61,40,63,50,65,53,46,51,66,67,67,57,49,66,65,59,53,49,51,46,28,55,58,50,54,30,28,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
1763,260876,18,189,70,0,3,2,71.0,58.0,59.0,62.0,57.0,68.0,55,57,48,65,42,60,45,38,65,67,67,74,74,57,54,67,63,65,70,60,70,58,57,55,45,47,54,60,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1764,261488,20,175,70,1,3,3,58.0,57.0,63.0,61.0,44.0,56.0,55,58,45,65,55,61,62,49,61,60,57,58,62,60,65,60,48,59,55,50,55,44,60,71,62,55,37,49,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
1765,261533,20,175,74,1,3,2,73.0,62.0,54.0,63.0,29.0,62.0,35,64,56,64,55,62,46,39,59,61,74,72,68,62,76,58,68,68,64,63,47,25,59,58,63,59,26,28,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
1766,262148,21,182,76,1,4,2,65.0,53.0,65.0,62.0,45.0,48.0,58,52,38,70,49,62,58,48,67,64,67,64,68,55,65,57,49,54,44,53,48,47,59,68,39,45,45,50,35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
1767,262314,20,188,78,0,3,3,72.0,59.0,54.0,64.0,41.0,67.0,44,61,58,63,46,64,43,44,54,66,71,72,73,55,52,61,66,56,78,59,52,40,58,52,55,60,34,41,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63
1768,262667,22,176,71,1,3,2,66.0,52.0,68.0,62.0,49.0,64.0,68,45,45,70,39,58,66,70,66,64,65,66,76,55,72,66,58,70,61,59,66,45,54,64,46,53,50,53,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
1769,262840,23,189,81,1,3,2,68.0,52.0,55.0,63.0,57.0,72.0,42,55,55,64,29,62,35,37,55,64,68,68,68,63,67,62,69,78,76,44,57,62,59,64,38,55,55,58,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1770,262898,21,169,63,0,4,3,78.0,59.0,56.0,67.0,25.0,48.0,51,58,40,60,53,64,60,42,58,65,80,76,91,54,90,62,46,63,34,62,65,21,58,53,55,56,19,28,25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1771,262935,21,182,80,0,3,2,67.0,56.0,60.0,57.0,61.0,67.0,53,51,62,66,47,56,48,43,65,58,65,69,57,56,72,63,60,73,64,61,70,64,64,59,55,53,63,58,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
1772,262963,29,185,78,1,3,2,73.0,60.0,60.0,65.0,29.0,59.0,61,60,51,59,57,64,58,64,56,61,71,74,80,56,75,62,44,64,68,59,34,23,58,63,51,58,28,28,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
1773,262978,22,180,76,1,4,3,69.0,56.0,57.0,65.0,35.0,56.0,50,58,43,61,56,64,52,41,60,67,71,67,71,53,69,57,54,64,55,52,47,23,59,62,46,57,34,38,42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
1774,263061,23,179,69,1,2,2,69.0,54.0,58.0,66.0,42.0,57.0,62,57,36,63,54,68,50,40,52,63,67,70,72,59,75,60,65,62,61,40,41,39,50,54,55,58,44,42,46,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
1775,263079,21,170,70,1,3,2,72.0,60.0,59.0,66.0,25.0,41.0,65,62,42,63,58,66,41,32,55,66,72,72,82,42,83,63,49,41,46,56,26,21,55,62,50,45,24,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1776,263082,22,179,70,1,4,2,74.0,60.0,52.0,65.0,23.0,53.0,55,63,32,58,62,65,65,30,30,62,78,71,82,65,80,60,69,70,55,57,25,16,60,55,45,42,18,28,28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
1777,263332,22,171,73,1,3,2,75.0,57.0,61.0,62.0,44.0,48.0,43,51,48,70,42,60,65,67,64,62,76,74,69,55,84,66,62,51,42,64,58,46,61,58,53,52,36,46,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
1778,263343,19,170,69,0,2,3,68.0,48.0,65.0,64.0,43.0,49.0,50,48,44,72,46,65,60,52,70,64,64,72,55,51,82,56,54,56,49,38,40,26,56,68,55,62,45,47,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1779,263715,22,180,70,0,3,2,63.0,62.0,59.0,63.0,42.0,45.0,54,64,44,65,51,61,53,49,60,67,64,63,70,57,62,61,52,46,45,62,44,30,59,58,57,59,53,38,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1780,263947,19,183,73,1,3,3,76.0,48.0,60.0,70.0,38.0,49.0,53,46,47,65,53,74,59,50,62,71,73,78,57,63,62,58,51,48,53,40,40,23,48,59,62,63,41,38,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1781,264102,23,182,67,1,3,3,64.0,54.0,62.0,65.0,51.0,54.0,53,54,49,67,51,64,51,54,63,66,65,63,71,57,74,55,70,58,50,56,57,57,54,65,50,49,42,54,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
1782,264126,22,160,60,1,3,3,75.0,49.0,63.0,64.0,44.0,38.0,57,46,20,66,48,63,58,55,65,64,74,75,78,57,77,50,32,46,29,52,52,52,53,67,53,42,40,49,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1783,264459,20,173,65,1,2,2,69.0,60.0,57.0,67.0,41.0,50.0,55,63,48,59,47,67,60,49,58,68,67,70,66,61,80,72,52,54,48,46,51,37,63,54,51,59,47,38,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
1784,264539,28,172,70,1,3,2,68.0,58.0,60.0,63.0,36.0,50.0,59,60,42,63,36,61,44,54,60,67,70,67,69,42,74,61,43,60,49,57,40,28,58,60,56,49,36,39,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
1785,264567,19,178,73,1,3,3,66.0,58.0,59.0,64.0,53.0,60.0,58,55,55,60,50,67,65,58,55,61,67,65,67,55,67,55,55,66,60,68,52,58,61,62,65,55,55,50,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
1786,152454,33,183,80,1,4,3,63.0,59.0,58.0,62.0,56.0,73.0,59,56,58,58,56,61,46,59,55,60,60,65,68,57,65,64,75,72,71,60,78,55,60,60,65,63,57,56,55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
1787,199021,30,168,65,1,4,3,67.0,58.0,60.0,62.0,48.0,58.0,56,57,38,61,52,59,62,61,59,62,68,66,68,58,82,61,57,66,55,57,56,50,57,64,61,56,42,54,52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61
1788,203548,29,192,90,1,3,3,69.0,52.0,53.0,67.0,43.0,65.0,48,45,55,55,43,66,45,66,52,68,69,69,73,67,66,54,68,41,75,66,71,68,57,54,57,60,33,35,32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
1789,210901,29,176,67,1,3,3,73.0,61.0,53.0,61.0,26.0,67.0,60,63,56,55,54,61,47,53,44,58,74,73,66,57,66,62,59,63,70,58,64,17,59,53,64,59,34,18,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
1790,215084,29,175,72,1,5,3,71.0,46.0,58.0,64.0,50.0,65.0,43,42,47,64,48,61,53,33,61,64,78,66,78,57,75,58,72,70,65,41,55,47,54,66,38,64,46,55,52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
1791,224902,25,187,81,0,3,2,62.0,49.0,61.0,63.0,59.0,71.0,59,44,60,66,32,64,42,42,65,65,59,64,56,60,56,59,66,63,78,53,63,59,48,59,48,61,57,59,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62
1792,226429,23,170,65,1,3,3,74.0,59.0,56.0,64.0,39.0,42.0,57,56,44,58,43,60,53,43,58,65,77,71,83,50,84,68,49,62,32,64,39,27,52,55,51,55,41,41,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
1793,231580,22,186,80,1,2,3,67.0,53.0,59.0,63.0,40.0,61.0,54,51,48,63,53,63,55,58,52,65,66,67,62,60,70,60,54,65,66,50,43,26,57,61,55,58,44,41,49,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
1794,232680,28,173,71,1,3,2,75.0,58.0,59.0,65.0,40.0,56.0,58,55,30,63,54,66,41,57,61,65,78,72,76,52,66,67,34,61,60,61,45,49,55,54,47,45,38,40,37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
1795,232682,26,166,65,1,3,3,66.0,57.0,58.0,65.0,44.0,54.0,50,57,52,64,48,66,57,38,60,64,64,68,77,45,77,64,42,39,62,54,54,46,58,60,45,50,29,53,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63
1796,233953,22,175,65,1,3,2,79.0,45.0,60.0,70.0,52.0,45.0,55,41,37,66,43,68,51,43,56,70,83,75,81,52,88,56,82,70,31,42,39,52,53,62,42,58,60,55,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1797,237204,23,191,74,0,3,3,82.0,57.0,55.0,61.0,28.0,59.0,57,57,53,57,54,60,51,42,49,60,81,82,70,54,63,57,59,55,69,56,39,28,55,57,58,53,27,24,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
1798,237208,26,186,72,1,3,3,68.0,56.0,57.0,59.0,54.0,75.0,45,61,49,64,35,57,44,39,61,57,67,68,69,57,67,59,73,84,71,50,73,53,61,60,42,57,54,58,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
1799,237506,23,185,80,1,3,3,64.0,50.0,61.0,64.0,52.0,61.0,54,46,55,64,51,63,55,56,63,65,65,63,65,60,67,61,63,61,65,48,49,49,53,64,42,60,51,54,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
1800,238338,25,175,72,1,3,3,63.0,55.0,57.0,64.0,46.0,61.0,43,51,39,64,43,65,44,41,61,63,63,63,62,52,80,64,53,64,62,58,55,53,61,63,45,54,55,36,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
1801,239042,26,176,69,1,4,3,63.0,56.0,61.0,63.0,52.0,65.0,51,53,42,65,38,61,63,55,63,65,65,62,66,58,67,62,63,68,64,59,65,54,57,63,65,54,51,55,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
1802,240506,22,166,65,0,3,3,74.0,47.0,58.0,67.0,39.0,41.0,54,47,36,60,42,64,61,51,55,65,78,70,84,51,86,45,74,62,32,51,30,43,56,64,41,63,34,41,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
1803,242652,21,175,68,1,3,2,68.0,45.0,57.0,64.0,45.0,52.0,53,45,46,63,40,65,58,49,59,62,69,68,71,58,71,46,51,64,44,40,59,42,60,51,44,47,51,43,42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
1804,243464,24,178,73,1,4,2,67.0,53.0,56.0,61.0,53.0,65.0,48,52,45,65,45,60,47,43,62,61,66,67,66,60,66,58,65,76,60,51,65,51,58,51,45,51,57,54,50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
