,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,st
3175,264458,18,172,77,1,3,2,82.0,51.0,46.0,56.0,23.0,58.0,52,55,39,49,36,60,37,30,41,49,80,84,65,36,74,55,48,57,70,46,30,16,55,44,30,47,20,25,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56
3176,221980,30,180,80,1,3,2,56.0,55.0,39.0,51.0,31.0,68.0,33,57,66,40,43,51,31,32,33,48,58,55,47,49,65,62,66,64,75,48,57,28,53,51,55,55,31,25,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55
3177,230759,23,165,68,1,3,2,67.0,53.0,44.0,56.0,27.0,59.0,33,54,55,48,48,55,50,50,35,50,69,65,75,56,81,53,78,50,66,51,49,19,52,52,50,47,30,23,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57
3178,234393,23,187,74,1,2,2,63.0,54.0,47.0,51.0,33.0,59.0,38,56,54,55,47,49,36,38,49,52,68,59,57,51,56,55,49,53,67,51,50,32,56,47,40,49,30,32,28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
3179,236328,22,183,79,1,2,2,72.0,54.0,40.0,52.0,30.0,63.0,39,55,50,41,47,53,35,36,35,52,70,73,56,45,58,62,51,33,76,48,70,28,54,45,52,45,25,30,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57
3180,240400,23,183,76,1,3,2,67.0,52.0,46.0,55.0,26.0,53.0,51,56,47,46,47,53,42,33,38,55,68,66,61,55,67,48,57,32,67,47,43,20,60,51,45,58,35,18,18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
3181,240609,22,172,63,1,2,2,74.0,53.0,39.0,59.0,22.0,54.0,31,56,51,46,45,55,35,30,31,54,75,74,86,53,81,53,72,65,54,49,35,19,56,43,54,46,20,19,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57
3182,241983,20,178,69,1,4,3,76.0,54.0,45.0,57.0,21.0,46.0,38,53,49,46,49,55,43,34,42,54,77,76,76,47,74,58,57,52,49,50,28,16,58,55,54,53,23,16,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57
3183,243117,23,188,70,1,3,2,63.0,55.0,46.0,53.0,23.0,61.0,48,56,56,52,41,54,46,34,28,51,70,57,60,59,42,56,71,60,73,51,31,10,60,52,58,43,30,18,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
3184,247371,18,191,69,1,3,2,61.0,52.0,50.0,53.0,25.0,61.0,46,55,57,53,43,53,42,50,45,53,51,70,55,51,48,55,54,57,69,42,46,21,53,54,54,51,20,24,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57
3185,247899,21,181,74,1,3,2,64.0,53.0,45.0,55.0,18.0,57.0,37,55,53,56,43,52,37,30,27,54,65,63,70,53,71,55,73,52,66,48,36,15,54,52,60,43,12,17,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57
3186,251390,19,183,70,0,2,2,53.0,55.0,45.0,57.0,23.0,49.0,33,59,58,53,43,53,40,30,39,58,51,55,69,53,65,55,63,55,49,49,39,13,58,54,57,49,13,29,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57
3187,251819,21,183,74,1,3,2,77.0,53.0,36.0,52.0,19.0,55.0,29,58,54,43,37,49,33,28,31,50,75,78,74,53,64,52,60,50,65,47,33,16,49,38,58,40,13,16,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57
3188,252549,20,186,70,1,3,2,68.0,51.0,45.0,54.0,32.0,59.0,38,54,55,51,42,52,43,39,39,54,67,69,64,51,59,50,61,61,64,49,44,33,54,46,50,50,31,27,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
3189,252867,20,185,76,0,2,2,70.0,53.0,36.0,52.0,20.0,59.0,33,55,58,42,38,47,28,24,26,56,65,74,60,47,70,53,62,53,72,51,31,18,51,42,54,47,17,14,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57
3190,253700,28,163,65,1,5,2,79.0,53.0,45.0,56.0,28.0,66.0,48,53,50,45,54,52,48,36,40,50,81,78,78,47,90,55,82,69,65,51,60,19,54,46,55,49,26,26,31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55
3191,254275,20,181,73,1,3,2,58.0,52.0,43.0,56.0,19.0,53.0,28,56,52,56,39,55,30,28,40,59,57,58,53,55,66,52,65,57,58,45,30,17,56,43,58,52,14,13,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57
3192,256048,19,170,63,0,3,3,68.0,55.0,44.0,68.0,20.0,37.0,31,57,48,49,48,68,51,40,38,65,67,68,81,47,91,54,41,50,31,56,35,19,49,52,50,53,16,18,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57
3193,256353,16,183,71,1,3,2,72.0,52.0,47.0,58.0,21.0,45.0,40,56,34,57,42,58,45,27,39,55,70,73,72,52,62,52,47,53,43,45,38,20,48,49,51,50,17,22,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
3194,256392,19,180,76,1,3,2,77.0,53.0,34.0,50.0,18.0,60.0,28,59,53,39,35,46,36,28,31,47,78,76,65,57,71,50,75,66,69,46,24,12,57,35,45,45,17,13,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
3195,256786,19,191,90,1,2,2,65.0,54.0,40.0,52.0,19.0,60.0,28,57,50,46,41,50,37,32,30,51,62,68,57,52,69,51,62,55,74,53,33,12,56,51,57,44,16,18,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57
3196,256864,18,182,72,0,2,2,74.0,51.0,42.0,55.0,23.0,52.0,36,54,52,49,38,53,31,25,38,52,77,72,72,54,69,52,70,55,57,48,33,15,54,44,45,49,17,23,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
3197,257028,18,186,74,1,3,3,70.0,54.0,38.0,49.0,18.0,54.0,32,62,55,41,33,40,41,28,28,53,65,74,64,55,64,47,61,52,65,47,26,12,55,47,52,51,11,19,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
3198,257053,20,185,76,1,4,2,58.0,55.0,44.0,58.0,21.0,54.0,34,60,48,50,47,58,48,28,37,60,63,54,59,47,60,57,73,44,66,44,30,14,50,54,52,43,16,23,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
3199,257157,16,176,68,0,3,3,66.0,47.0,50.0,57.0,35.0,48.0,48,48,40,55,45,55,40,38,45,54,65,66,74,48,71,50,55,49,50,43,42,33,54,52,45,55,33,35,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
3200,257264,17,188,76,0,2,2,62.0,53.0,33.0,50.0,28.0,57.0,29,59,55,42,37,46,27,21,23,54,59,65,57,48,60,56,48,58,62,42,45,20,59,32,48,49,17,38,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57
3201,257495,19,172,64,1,3,2,81.0,51.0,46.0,57.0,24.0,50.0,45,53,47,48,42,56,47,32,42,55,82,81,63,41,82,59,43,51,55,39,38,22,56,48,56,47,19,23,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
3202,257842,20,173,64,1,2,2,78.0,47.0,46.0,57.0,23.0,60.0,46,51,49,48,41,58,44,33,44,56,76,79,67,47,68,50,72,51,58,39,73,17,52,46,41,42,21,22,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
3203,258237,19,182,70,0,3,2,68.0,53.0,50.0,55.0,30.0,48.0,58,56,47,51,50,54,48,38,42,56,69,68,54,50,64,56,48,47,53,44,37,18,55,50,56,52,25,37,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
3204,258562,17,177,61,0,2,2,76.0,46.0,49.0,55.0,34.0,40.0,43,47,28,56,53,52,29,20,51,58,77,75,73,46,43,44,33,59,28,47,48,49,55,54,21,47,14,49,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
3205,258569,18,182,70,1,3,2,79.0,55.0,51.0,58.0,21.0,46.0,43,58,42,55,51,57,55,64,41,56,80,79,62,54,70,52,53,54,46,53,33,16,50,54,59,55,15,22,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
3206,258711,32,178,76,1,2,2,67.0,55.0,51.0,55.0,26.0,68.0,55,54,60,50,62,54,53,56,52,55,68,67,62,45,61,63,79,53,74,47,71,17,55,48,55,49,27,20,27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55
3207,258749,17,188,78,0,2,2,79.0,54.0,42.0,59.0,19.0,58.0,41,55,46,47,42,57,42,45,33,53,80,79,81,47,85,57,55,57,70,54,28,19,51,42,54,49,16,13,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57
3208,260373,22,179,65,1,3,2,63.0,57.0,43.0,53.0,19.0,54.0,35,61,61,49,50,52,39,36,38,53,64,62,56,50,69,51,62,56,57,55,40,16,51,49,60,45,13,15,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
3209,260633,23,176,70,1,3,3,67.0,54.0,47.0,60.0,17.0,56.0,34,57,49,53,42,60,54,54,51,57,66,68,70,47,73,53,70,55,58,51,51,10,52,42,55,56,12,16,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57
3210,260852,19,188,77,1,3,2,57.0,55.0,46.0,47.0,31.0,67.0,42,57,62,52,53,43,39,38,35,52,54,60,53,43,44,59,60,59,74,46,60,24,53,49,57,47,28,28,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
3211,261240,21,190,73,0,2,2,74.0,51.0,47.0,52.0,25.0,63.0,56,52,58,49,39,53,54,35,33,51,71,77,55,49,49,53,59,59,73,48,46,20,52,47,55,51,19,25,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
3212,261293,18,180,75,1,3,2,72.0,53.0,42.0,59.0,21.0,45.0,33,55,58,50,34,56,41,30,30,57,71,72,76,50,79,55,64,45,51,49,27,13,53,51,56,44,16,18,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
3213,261990,22,171,69,1,2,2,54.0,58.0,38.0,55.0,20.0,46.0,27,61,62,49,41,54,36,30,26,56,53,54,51,48,81,62,69,54,45,54,34,14,51,43,57,45,11,18,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
3214,262522,19,188,80,1,3,3,73.0,54.0,41.0,55.0,18.0,60.0,36,55,52,45,47,54,41,43,29,52,71,74,69,53,66,55,65,63,65,51,40,12,55,47,57,52,11,18,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57
3215,262755,18,186,75,1,2,2,66.0,51.0,48.0,55.0,20.0,62.0,40,57,52,53,46,52,45,30,47,56,62,70,61,55,58,46,59,55,65,46,63,16,52,53,32,53,12,20,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57
3216,262756,18,188,76,1,2,2,69.0,49.0,44.0,58.0,20.0,63.0,33,56,54,49,33,61,39,33,38,56,70,69,61,53,56,42,65,70,70,45,36,13,52,56,48,52,15,19,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57
3217,262841,19,178,72,1,3,2,73.0,53.0,43.0,59.0,18.0,53.0,31,60,50,55,32,60,36,28,33,53,80,68,73,55,76,46,71,56,50,51,50,12,52,45,56,48,18,12,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57
3218,262851,18,176,73,1,2,2,77.0,52.0,40.0,59.0,22.0,49.0,39,53,49,45,49,56,36,33,29,55,75,78,78,56,80,55,59,55,49,47,38,15,57,44,58,50,20,22,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
3219,263130,18,180,66,1,3,3,72.0,55.0,41.0,56.0,19.0,40.0,28,59,55,49,43,58,35,28,42,55,70,74,58,48,70,55,62,50,37,52,28,11,53,45,42,43,11,19,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
3220,263348,20,181,71,0,2,2,73.0,54.0,39.0,58.0,19.0,51.0,28,56,48,48,50,58,44,25,33,58,75,71,62,53,61,58,58,56,55,51,33,24,44,43,55,52,12,13,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57
3221,263403,21,182,71,1,3,2,71.0,53.0,45.0,57.0,24.0,50.0,42,56,51,49,44,57,43,39,38,57,72,70,57,52,63,50,55,54,50,51,45,21,53,48,56,49,19,22,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
3222,263464,19,180,70,1,3,2,66.0,44.0,54.0,63.0,32.0,52.0,50,43,35,57,44,64,46,46,55,61,65,67,71,53,66,52,56,52,54,39,47,22,38,54,49,58,33,32,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52
3223,263507,21,184,75,1,2,2,67.0,54.0,40.0,55.0,21.0,51.0,32,57,54,43,42,57,35,28,32,52,68,67,57,53,59,54,61,55,57,49,30,19,53,51,64,50,19,15,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57
3224,263702,22,196,91,0,2,3,57.0,54.0,41.0,45.0,24.0,70.0,40,58,66,46,57,42,32,26,34,49,61,53,52,44,32,53,60,62,86,44,42,23,54,46,56,46,19,16,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57
3225,263748,17,185,80,0,2,2,63.0,53.0,41.0,50.0,23.0,58.0,30,55,52,49,43,48,36,30,29,51,64,62,54,55,51,52,65,51,72,49,28,20,57,52,60,45,20,21,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
3226,263777,19,191,80,1,2,2,62.0,56.0,40.0,54.0,22.0,61.0,36,60,57,43,43,56,44,34,35,53,63,62,56,48,47,55,62,59,67,52,48,18,52,44,53,51,21,16,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57
3227,263969,20,187,83,1,2,2,57.0,53.0,39.0,52.0,25.0,68.0,23,54,64,50,42,53,29,30,25,53,53,61,53,50,50,57,70,59,76,50,59,17,52,50,55,46,22,21,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57
3228,264306,17,182,76,1,3,2,62.0,56.0,44.0,51.0,23.0,54.0,38,58,55,52,49,47,40,37,39,50,61,62,60,55,63,55,60,54,60,52,37,17,56,44,59,50,21,22,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57
3229,264371,18,181,67,1,3,2,83.0,53.0,46.0,55.0,19.0,43.0,45,52,40,49,48,53,49,38,42,55,84,82,73,42,68,62,41,49,44,49,35,18,50,45,52,42,16,18,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
3230,224287,24,175,74,1,2,2,72.0,50.0,44.0,55.0,29.0,56.0,46,53,44,49,44,54,42,32,33,52,70,73,71,45,70,49,52,71,57,44,35,11,52,47,49,46,31,36,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54
3231,231547,23,188,75,1,2,2,64.0,53.0,40.0,52.0,26.0,59.0,34,56,58,44,45,50,42,34,30,52,62,65,60,51,54,50,67,62,65,51,40,18,51,48,57,50,30,20,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
3232,234477,22,175,81,1,3,2,59.0,53.0,38.0,50.0,18.0,55.0,29,55,53,43,49,47,35,28,31,53,66,54,53,53,61,53,84,52,61,47,36,16,56,46,60,42,18,10,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56
3233,241592,22,178,65,1,2,2,75.0,54.0,36.0,51.0,23.0,57.0,27,55,50,38,32,47,36,30,34,48,78,73,71,51,73,48,68,56,66,59,35,19,56,44,62,44,22,19,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56
3234,242601,21,182,72,0,3,3,66.0,52.0,39.0,53.0,21.0,55.0,29,54,53,48,30,52,30,33,28,52,68,65,63,48,63,51,75,53,59,49,42,11,58,46,56,48,23,15,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56
3235,242630,23,187,65,1,2,2,56.0,53.0,37.0,50.0,24.0,60.0,28,56,58,46,48,49,32,29,23,53,55,57,50,50,53,54,64,62,63,47,51,22,51,44,56,39,20,20,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
3236,242952,22,182,85,1,3,2,61.0,53.0,38.0,52.0,20.0,60.0,26,60,50,42,38,53,31,34,31,52,63,60,51,49,55,46,62,55,72,44,38,11,58,52,58,51,17,18,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56
3237,251832,22,184,78,1,3,2,64.0,53.0,37.0,49.0,18.0,60.0,29,57,50,44,46,46,35,28,31,47,66,63,62,56,61,54,63,70,69,45,25,17,54,41,51,47,14,14,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56
3238,253478,21,184,75,1,3,2,76.0,51.0,46.0,54.0,24.0,59.0,40,53,48,49,45,55,42,35,47,48,75,77,71,49,67,49,70,61,65,48,40,13,52,49,50,44,30,20,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55
3239,253749,24,176,77,1,3,2,79.0,54.0,43.0,50.0,19.0,54.0,49,58,54,43,45,49,46,28,35,46,80,78,59,51,65,54,58,58,59,48,33,10,49,45,64,45,17,17,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56
3240,255260,24,186,81,0,3,2,55.0,57.0,43.0,44.0,19.0,61.0,44,63,58,43,45,43,34,27,47,44,49,60,33,52,53,55,61,53,76,51,35,12,53,43,57,51,16,15,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56
3241,255809,20,176,72,1,3,2,60.0,53.0,41.0,55.0,21.0,48.0,34,54,58,52,52,50,30,28,27,61,64,57,58,51,72,51,59,60,49,50,30,17,49,44,64,46,16,19,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
3242,256029,18,167,59,1,2,2,77.0,53.0,45.0,61.0,18.0,41.0,38,55,41,49,44,58,40,31,40,57,80,74,81,49,88,56,59,59,32,46,37,18,54,53,54,48,17,12,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
3243,256043,19,177,69,1,3,2,72.0,56.0,43.0,58.0,21.0,48.0,44,59,46,47,46,56,47,32,30,56,72,72,70,52,73,55,55,37,49,54,55,17,46,45,60,48,20,19,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
3244,256200,19,178,70,0,2,2,63.0,52.0,40.0,55.0,21.0,53.0,34,53,51,53,51,52,30,25,25,56,65,62,64,52,73,50,62,55,60,50,32,18,52,40,66,42,18,17,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
3245,257965,20,182,82,1,3,2,51.0,55.0,35.0,49.0,20.0,66.0,30,60,56,39,49,47,35,31,28,52,52,51,53,49,48,52,73,58,74,50,53,13,53,40,54,43,13,21,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56
3246,258532,19,184,73,1,2,2,65.0,54.0,46.0,53.0,23.0,53.0,46,53,50,48,50,51,49,39,41,53,64,65,59,50,58,61,63,57,56,51,37,19,52,48,52,47,17,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
3247,258623,19,185,74,1,2,2,67.0,55.0,43.0,52.0,19.0,63.0,42,56,49,42,54,50,50,47,39,50,68,66,65,53,53,56,60,64,69,53,49,18,53,48,57,52,15,15,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
3248,258703,19,180,75,1,3,2,67.0,54.0,45.0,56.0,20.0,53.0,34,56,45,50,47,55,48,46,32,55,67,67,65,54,65,53,54,57,60,53,29,17,51,54,55,48,15,19,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56
3249,258761,18,183,66,1,2,2,70.0,51.0,43.0,55.0,29.0,56.0,48,53,55,41,41,52,36,39,38,54,68,72,72,49,66,53,45,53,65,47,41,16,50,46,45,50,24,34,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
3250,258820,17,181,70,1,2,2,71.0,51.0,40.0,57.0,21.0,61.0,32,53,51,44,38,55,34,32,33,54,72,70,74,56,67,51,70,54,68,48,51,22,50,48,59,49,20,13,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56
3251,258839,21,193,81,1,3,2,58.0,53.0,38.0,47.0,22.0,64.0,26,59,55,46,41,44,36,33,35,47,62,55,59,59,49,50,69,54,79,45,38,19,51,40,58,42,20,19,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
