,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,cdm
2639,258439,18,197,90,1,3,2,47.0,47.0,54.0,56.0,55.0,73.0,39,43,53,62,41,56,51,46,57,61,39,54,50,54,45,62,44,66,83,46,64,56,41,56,42,59,53,57,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
2640,258503,19,177,74,1,3,2,63.0,37.0,59.0,65.0,54.0,56.0,45,29,46,66,31,63,60,39,65,65,64,62,80,58,71,49,62,50,59,41,55,51,34,63,44,45,54,59,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2641,258905,17,184,75,1,3,2,60.0,31.0,54.0,60.0,59.0,53.0,42,25,63,64,31,60,38,34,62,64,57,63,51,50,65,44,61,32,62,24,57,57,55,50,44,51,51,66,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
2642,258984,21,185,75,0,3,3,68.0,45.0,57.0,63.0,56.0,62.0,40,41,57,65,33,62,47,43,63,65,69,67,68,58,65,58,62,68,60,45,60,60,43,60,47,57,50,59,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63
2643,259594,21,180,75,1,3,2,61.0,40.0,53.0,54.0,54.0,57.0,36,35,46,61,34,52,37,36,61,56,64,59,51,69,65,53,44,71,52,37,57,62,53,56,44,42,51,55,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2644,259721,19,185,69,1,3,2,49.0,29.0,51.0,48.0,63.0,54.0,40,20,57,60,30,45,45,35,55,50,46,52,43,57,67,44,74,63,47,35,55,60,32,50,30,48,58,70,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
2645,259889,19,179,67,1,3,2,62.0,42.0,55.0,53.0,59.0,60.0,45,40,51,61,30,49,40,41,55,55,61,62,58,60,70,50,59,61,59,41,61,59,35,61,55,47,60,61,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2646,260059,19,170,65,0,2,2,66.0,56.0,54.0,60.0,54.0,51.0,41,56,40,62,34,58,35,34,58,60,70,63,67,57,70,65,51,70,40,57,55,60,60,59,35,55,53,56,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2647,260083,20,183,77,1,3,2,57.0,43.0,54.0,53.0,60.0,60.0,46,39,56,59,39,49,40,35,58,53,56,58,58,59,64,56,63,56,61,41,62,64,49,59,41,52,60,60,58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2648,260403,20,175,68,1,2,2,68.0,48.0,56.0,62.0,59.0,56.0,46,45,37,60,33,59,36,41,56,64,70,66,73,56,73,57,68,61,52,49,58,59,51,67,37,42,59,65,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
2649,260445,19,168,64,1,3,3,61.0,56.0,56.0,62.0,57.0,58.0,44,55,57,65,44,65,58,55,61,61,59,62,55,55,66,55,69,67,55,61,50,52,61,50,61,55,50,67,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2650,260551,25,177,73,1,3,2,68.0,44.0,59.0,56.0,59.0,64.0,55,41,58,63,33,56,41,45,64,52,70,67,66,53,67,51,58,60,68,45,61,50,46,59,48,48,61,63,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2651,261539,19,180,70,1,3,2,72.0,30.0,54.0,59.0,58.0,60.0,40,22,46,64,28,56,39,41,50,61,71,72,73,47,70,50,72,57,58,30,65,62,29,58,32,48,54,62,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2652,261675,17,190,80,1,4,2,66.0,30.0,39.0,42.0,60.0,68.0,27,29,57,51,26,32,31,27,45,51,64,68,49,47,48,37,73,59,76,25,56,63,24,32,35,52,60,61,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57
2653,261884,19,189,79,1,3,2,58.0,33.0,44.0,49.0,59.0,67.0,36,28,61,53,31,46,36,32,51,55,52,63,48,46,47,45,57,62,75,31,56,57,26,37,37,43,55,63,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58
2654,262214,19,180,74,1,3,2,68.0,36.0,55.0,59.0,58.0,66.0,56,31,57,62,32,58,39,35,58,62,66,69,65,54,65,50,68,59,72,30,61,59,38,50,45,44,54,62,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2655,262609,24,173,70,1,3,2,67.0,51.0,59.0,62.0,54.0,62.0,54,49,49,67,46,63,49,44,64,63,70,65,54,54,74,61,59,65,60,48,66,53,58,53,45,60,54,57,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2656,262634,19,185,84,1,3,2,67.0,33.0,47.0,59.0,58.0,67.0,35,29,47,60,30,56,33,29,55,62,68,67,66,59,67,48,82,57,75,28,57,61,31,40,33,44,61,57,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2657,263008,19,183,77,0,3,2,71.0,49.0,59.0,61.0,47.0,58.0,45,45,49,68,39,63,50,45,65,56,73,70,66,49,65,60,61,70,55,47,48,49,63,59,46,74,39,49,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57
2658,263150,19,181,73,1,2,2,60.0,44.0,52.0,59.0,59.0,60.0,45,39,58,63,37,58,45,37,54,63,57,62,55,61,64,58,54,51,67,42,57,56,47,43,41,54,56,64,62,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2659,263318,22,184,75,0,3,2,60.0,37.0,45.0,46.0,61.0,64.0,31,35,58,55,30,42,25,27,50,50,57,62,43,55,58,48,66,59,70,33,55,57,28,45,40,42,58,66,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2660,263330,18,173,58,1,3,2,67.0,52.0,63.0,65.0,46.0,43.0,57,47,54,69,53,63,54,55,66,66,66,67,59,61,83,68,62,51,36,44,47,32,54,62,56,65,40,53,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56
2661,263393,21,186,72,1,3,2,63.0,42.0,55.0,59.0,58.0,57.0,52,35,64,61,36,58,48,45,58,60,64,62,56,64,59,54,55,58,53,46,68,59,37,48,49,58,57,57,60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2662,263442,20,195,75,0,2,2,58.0,30.0,46.0,39.0,58.0,65.0,53,26,66,59,29,32,28,29,46,46,52,63,43,43,48,42,65,46,76,26,62,51,28,26,41,40,53,63,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
2663,263483,24,178,73,1,2,2,63.0,35.0,52.0,60.0,58.0,62.0,41,27,42,60,37,60,38,32,55,59,64,62,62,57,67,45,62,65,61,34,62,58,53,55,41,48,57,64,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2664,263501,20,180,78,1,3,2,61.0,49.0,58.0,57.0,54.0,62.0,52,42,51,67,41,55,55,54,62,62,60,61,50,58,63,62,56,69,60,54,59,48,37,47,61,51,54,56,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2665,263602,17,179,62,0,4,2,68.0,45.0,60.0,56.0,57.0,63.0,49,33,53,67,44,51,41,55,62,58,70,66,68,62,62,63,69,72,56,49,66,53,50,63,58,53,57,62,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
2666,263708,27,183,67,1,3,2,62.0,31.0,56.0,53.0,57.0,52.0,34,31,40,67,28,51,35,31,66,55,61,63,59,52,67,32,58,69,44,25,51,60,48,61,38,41,59,59,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2667,264121,18,185,87,1,2,2,59.0,34.0,34.0,39.0,60.0,67.0,33,30,58,39,28,37,33,34,28,34,56,61,47,52,51,50,71,58,77,26,54,60,32,33,45,45,52,67,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52
2668,264130,20,179,73,1,3,2,60.0,48.0,57.0,54.0,61.0,59.0,51,35,62,61,37,52,61,66,58,57,58,61,53,58,66,66,58,49,64,64,61,63,39,54,55,49,55,64,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2669,264178,21,173,66,1,3,3,65.0,38.0,59.0,58.0,60.0,50.0,51,35,59,64,34,57,46,47,63,59,66,64,60,55,73,45,60,57,42,40,61,57,38,59,33,47,58,63,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2670,264418,18,181,65,1,2,2,57.0,43.0,55.0,57.0,57.0,55.0,47,40,55,66,33,55,39,48,55,59,55,58,56,58,66,57,59,53,49,35,71,55,42,47,53,49,49,65,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2671,264571,20,175,72,1,3,2,66.0,46.0,52.0,59.0,60.0,63.0,44,45,48,55,33,60,33,51,51,58,64,67,53,58,68,55,63,65,65,35,55,55,65,61,56,55,60,66,65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2672,181725,33,176,75,1,3,2,45.0,47.0,51.0,52.0,57.0,74.0,46,43,51,54,41,47,40,43,53,52,53,38,57,57,72,57,60,76,74,44,76,58,53,54,56,58,60,56,53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59
2673,193713,29,178,70,1,4,3,71.0,53.0,56.0,58.0,58.0,67.0,51,53,56,56,42,54,54,47,60,56,72,71,72,58,73,49,54,82,62,60,62,55,55,60,56,53,58,62,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2674,209324,27,180,68,0,2,3,68.0,57.0,61.0,62.0,48.0,52.0,56,53,40,63,53,59,64,65,62,62,70,67,76,58,77,64,37,59,57,60,34,50,53,60,52,55,46,51,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
2675,211476,34,182,64,1,3,2,68.0,45.0,53.0,55.0,54.0,69.0,44,35,41,60,43,50,46,32,57,57,69,68,66,52,66,61,52,75,69,51,65,53,42,55,45,53,56,57,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2676,217232,32,176,73,1,3,2,66.0,44.0,54.0,51.0,51.0,79.0,58,39,56,58,41,49,45,41,51,51,65,67,56,55,69,56,80,80,78,40,81,49,48,49,48,45,50,53,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
2677,222199,29,186,80,1,3,2,67.0,49.0,52.0,54.0,60.0,76.0,31,54,64,60,34,49,40,38,59,58,67,67,59,64,52,46,77,78,79,48,67,63,51,59,33,51,57,60,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59
2678,224618,28,178,72,1,3,3,68.0,55.0,58.0,58.0,61.0,63.0,48,54,60,64,53,54,60,51,56,56,72,65,75,56,71,59,63,64,63,52,64,62,56,60,58,56,59,65,58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2679,224631,27,173,68,1,3,2,74.0,34.0,49.0,57.0,61.0,64.0,50,30,53,52,29,54,43,43,46,56,76,73,76,55,62,37,54,71,61,34,66,62,53,47,36,53,64,61,61,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2680,226021,28,173,67,1,3,2,70.0,38.0,53.0,64.0,58.0,70.0,42,32,46,58,32,62,43,33,53,60,55,82,76,60,80,49,86,76,67,37,64,59,59,63,32,62,57,62,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
2681,228292,25,180,75,1,3,2,67.0,55.0,60.0,58.0,53.0,64.0,54,56,51,62,39,59,58,59,59,55,59,73,60,55,66,60,59,74,59,53,65,51,55,65,43,63,53,55,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2682,230081,22,188,82,1,3,2,62.0,53.0,57.0,61.0,55.0,62.0,45,53,47,64,44,60,52,44,61,63,63,61,66,57,64,65,63,61,64,49,60,55,48,57,39,54,55,57,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
2683,234070,28,170,70,1,4,2,60.0,42.0,57.0,61.0,54.0,61.0,52,40,41,61,41,60,40,42,60,63,63,57,61,56,73,43,55,63,63,42,55,56,56,60,46,55,55,56,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2684,234997,22,181,73,1,2,2,48.0,31.0,53.0,54.0,58.0,63.0,51,21,48,60,31,48,39,41,49,58,53,44,62,56,65,51,63,54,65,34,68,59,32,51,33,49,57,60,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
2685,236012,23,175,74,0,3,2,61.0,55.0,54.0,55.0,57.0,64.0,53,53,56,57,43,52,55,51,54,55,60,61,66,58,68,59,67,70,63,58,59,62,53,52,58,52,55,58,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2686,240534,25,184,68,1,3,2,53.0,45.0,56.0,57.0,57.0,62.0,58,30,57,60,39,56,29,30,59,59,65,44,55,55,62,65,66,62,65,59,53,56,55,58,32,58,59,57,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2687,240747,21,186,81,1,3,2,53.0,44.0,56.0,52.0,55.0,62.0,49,37,57,64,39,49,44,46,59,54,53,53,53,55,66,59,65,60,62,44,62,57,43,51,50,45,55,55,53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2688,241396,22,185,73,1,3,2,66.0,48.0,57.0,59.0,55.0,66.0,49,42,50,62,41,57,48,45,60,59,67,65,71,55,71,57,70,71,68,54,55,56,52,60,47,53,54,56,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2689,241963,22,163,60,1,3,2,69.0,57.0,58.0,66.0,51.0,41.0,58,57,46,63,47,63,50,40,62,65,70,69,82,52,92,61,68,56,32,62,36,47,52,53,43,47,48,57,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
2690,242875,31,181,73,1,3,2,58.0,40.0,52.0,57.0,61.0,68.0,38,34,47,59,30,55,33,38,56,58,65,53,57,62,62,54,62,73,68,36,64,66,58,60,40,53,56,68,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
2691,242913,26,188,74,1,2,2,54.0,32.0,45.0,43.0,59.0,67.0,40,25,55,53,36,40,31,30,48,45,57,51,45,51,52,43,74,64,70,30,61,55,42,43,40,45,68,55,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57
2692,243410,24,178,70,0,3,3,71.0,48.0,59.0,66.0,34.0,56.0,54,50,32,67,42,65,44,35,60,66,75,67,79,52,82,48,73,75,54,46,33,35,50,58,45,52,33,35,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52
2693,245509,21,176,71,0,3,2,70.0,43.0,55.0,60.0,53.0,66.0,46,43,45,61,33,57,35,32,56,60,69,70,70,54,76,42,58,67,64,45,71,52,55,61,41,62,55,55,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2694,246008,21,178,73,1,3,2,72.0,50.0,56.0,59.0,52.0,59.0,38,54,29,67,36,59,43,47,60,52,73,72,66,60,81,56,36,67,55,37,64,62,56,58,56,63,52,55,48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2695,246757,19,177,72,1,3,2,71.0,47.0,54.0,63.0,55.0,66.0,39,41,45,61,39,61,46,48,57,63,73,70,75,61,77,56,66,68,61,51,77,56,53,57,42,48,54,59,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
2696,247057,20,193,77,1,4,2,72.0,44.0,53.0,58.0,55.0,70.0,33,41,60,61,35,61,38,38,60,61,66,77,50,50,40,51,55,63,76,45,66,54,50,60,50,58,55,55,53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2697,247359,24,195,85,1,3,2,49.0,28.0,38.0,42.0,59.0,69.0,26,24,50,46,31,40,23,29,48,45,46,52,36,42,35,37,67,56,80,26,58,59,27,34,39,52,58,64,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56
2698,247677,23,180,74,1,3,2,73.0,60.0,56.0,61.0,55.0,62.0,52,64,55,58,52,57,46,53,55,61,74,72,79,56,59,54,55,68,61,62,61,52,64,58,44,60,54,56,57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2699,250931,21,183,73,0,3,3,67.0,46.0,55.0,64.0,49.0,59.0,39,47,54,65,41,63,43,39,61,65,67,67,68,58,67,44,69,55,61,44,54,52,52,57,42,53,48,48,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
2700,251439,19,183,74,1,3,3,55.0,51.0,57.0,59.0,56.0,64.0,41,48,56,66,38,58,48,41,63,62,55,55,52,58,60,61,61,57,68,52,65,58,48,59,50,58,58,54,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
2701,251978,21,181,70,1,3,2,61.0,40.0,61.0,60.0,60.0,60.0,60,35,51,67,28,58,40,62,66,62,57,64,63,57,69,57,65,65,58,36,57,58,38,52,42,48,60,65,61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
2702,252125,19,174,62,1,3,3,66.0,45.0,54.0,64.0,51.0,45.0,37,43,39,63,39,61,48,39,64,65,68,64,78,54,82,47,67,66,30,50,50,49,49,54,43,47,46,58,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
2703,252749,21,182,76,1,3,2,66.0,48.0,55.0,60.0,59.0,66.0,60,30,68,58,30,61,50,68,60,61,63,68,55,53,67,76,63,59,71,66,61,56,40,38,43,60,58,61,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60
2704,253712,20,177,68,1,3,2,69.0,47.0,51.0,58.0,56.0,68.0,40,49,46,59,31,58,43,35,55,59,68,70,62,50,70,45,65,75,70,50,53,58,49,49,32,39,54,60,54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
2705,254279,19,183,76,1,3,2,56.0,31.0,48.0,54.0,56.0,64.0,29,27,48,58,27,50,36,26,54,57,58,54,60,58,61,40,62,64,68,28,55,60,40,53,30,49,58,55,52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
2706,255205,20,175,70,1,3,2,68.0,43.0,57.0,62.0,51.0,60.0,39,35,47,67,48,60,50,52,64,62,68,68,73,55,65,56,69,62,57,44,65,50,53,57,53,63,53,51,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
2707,255531,26,175,67,1,3,2,71.0,42.0,48.0,52.0,56.0,61.0,54,34,43,50,38,51,50,40,48,48,68,73,59,52,76,55,59,65,60,48,60,55,45,42,34,46,56,58,61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
2708,255776,18,172,64,1,3,2,63.0,50.0,57.0,62.0,54.0,51.0,48,48,42,62,46,58,54,48,55,61,60,65,79,58,83,52,54,64,44,51,52,56,54,60,48,55,52,58,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2709,255778,19,180,75,0,3,2,66.0,48.0,59.0,63.0,50.0,60.0,52,46,56,66,37,63,50,48,60,65,68,65,70,49,69,57,61,65,58,45,59,49,58,58,49,48,47,52,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
2710,255888,21,180,70,1,3,2,67.0,51.0,56.0,57.0,51.0,63.0,43,51,47,65,35,54,39,43,58,59,66,67,58,56,71,59,58,67,60,48,67,54,54,58,44,47,47,54,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2711,255940,20,185,78,1,2,2,65.0,50.0,58.0,60.0,49.0,59.0,51,49,47,64,39,58,47,47,62,63,68,63,57,52,68,56,52,66,61,47,46,48,58,57,47,56,49,50,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
2712,256033,20,188,80,0,2,2,63.0,34.0,38.0,57.0,57.0,66.0,53,35,54,33,27,66,37,37,27,45,66,60,59,60,51,26,57,62,71,33,60,60,52,41,48,42,50,61,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53
2713,256320,23,185,88,1,3,2,63.0,37.0,48.0,48.0,60.0,71.0,33,31,60,62,29,48,35,34,58,45,54,71,55,53,42,56,64,59,82,34,59,57,32,38,36,50,60,63,61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
