,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,rm
2066,233506,24,173,72,1,3,3,75.0,48.0,54.0,62.0,23.0,53.0,61,51,31,56,43,60,48,36,41,62,77,74,76,56,72,50,44,47,65,37,33,18,61,58,46,52,25,20,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2067,236601,23,179,76,1,2,3,76.0,54.0,54.0,62.0,42.0,56.0,62,56,43,55,32,65,58,39,45,59,78,74,74,46,62,58,62,52,60,54,48,41,52,54,42,48,47,38,40,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2068,236762,25,183,75,1,3,2,71.0,53.0,59.0,58.0,54.0,65.0,56,51,42,61,38,55,66,56,59,58,70,72,66,57,81,62,63,73,68,53,50,56,54,59,44,55,58,54,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2069,239893,22,185,70,1,3,2,75.0,41.0,52.0,59.0,53.0,62.0,57,40,49,52,27,58,55,31,50,58,73,77,69,50,69,42,59,74,62,45,50,54,53,53,27,53,50,56,55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59
2070,240672,22,178,70,0,3,2,73.0,53.0,55.0,60.0,41.0,50.0,51,53,41,61,45,58,32,39,58,61,75,71,66,53,71,58,55,60,47,53,45,40,57,56,40,50,43,41,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2071,241239,24,180,73,1,4,2,73.0,60.0,60.0,58.0,24.0,42.0,62,63,49,66,58,57,50,44,63,55,72,73,84,45,68,65,52,33,49,49,35,15,62,51,50,44,23,22,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2072,241263,21,178,70,1,3,2,72.0,46.0,56.0,63.0,45.0,54.0,56,45,43,62,32,63,52,35,52,61,74,71,72,52,78,53,60,63,49,44,54,49,53,56,40,51,44,45,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2073,241582,22,187,73,0,3,3,81.0,49.0,53.0,59.0,34.0,55.0,56,52,41,54,41,60,49,42,49,55,84,79,70,52,65,49,52,66,53,44,48,30,56,55,42,54,45,26,29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2074,242221,29,168,60,1,3,3,62.0,50.0,59.0,66.0,43.0,52.0,55,48,47,64,38,66,58,49,57,64,63,61,77,55,78,52,58,60,52,51,40,43,55,58,56,49,42,43,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2075,242454,23,175,65,1,4,3,70.0,44.0,55.0,69.0,35.0,33.0,54,43,43,60,39,70,52,44,51,67,73,67,78,46,89,50,35,39,31,40,30,26,53,55,45,48,49,27,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2076,242823,22,178,72,1,3,2,67.0,43.0,57.0,63.0,59.0,59.0,50,43,50,65,40,64,38,35,62,61,68,67,66,60,78,47,51,67,57,37,54,56,57,55,40,49,59,65,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
2077,242854,20,181,72,1,2,3,75.0,57.0,50.0,62.0,33.0,55.0,48,58,56,55,46,62,39,33,47,60,78,73,69,54,79,58,71,65,57,54,35,32,59,53,61,55,29,30,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2078,242917,20,170,65,1,3,3,62.0,61.0,51.0,65.0,26.0,41.0,45,64,58,59,55,70,58,34,43,60,63,62,64,59,71,60,54,54,38,58,31,12,58,53,68,60,40,14,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2079,242984,23,178,67,1,2,3,88.0,49.0,50.0,61.0,30.0,44.0,55,48,38,53,46,61,39,41,44,60,85,90,73,50,72,51,47,53,44,45,31,24,56,48,52,42,36,29,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2080,243135,21,170,62,0,3,2,73.0,52.0,56.0,62.0,36.0,50.0,55,55,35,61,44,67,58,40,58,58,72,73,61,61,55,43,53,34,58,55,49,25,61,50,44,58,20,58,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
2081,243960,20,190,77,1,3,3,76.0,58.0,46.0,58.0,23.0,60.0,44,61,57,53,54,58,47,30,41,56,70,80,64,57,67,63,74,54,67,52,44,20,56,42,50,47,22,17,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
2082,244370,21,180,85,1,3,2,68.0,58.0,47.0,58.0,26.0,69.0,49,60,57,50,50,57,49,37,38,56,69,67,65,55,79,62,65,63,80,54,52,20,59,47,49,50,19,28,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58
2083,244592,20,178,71,0,3,2,77.0,58.0,50.0,63.0,25.0,63.0,46,61,58,57,35,60,41,34,42,63,76,77,81,51,81,59,69,72,67,53,38,12,59,52,61,51,36,16,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2084,245255,23,176,70,1,2,2,64.0,53.0,53.0,62.0,33.0,53.0,59,55,45,58,49,64,51,43,46,61,70,59,67,52,66,52,44,61,54,46,41,24,60,47,55,52,33,34,36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2085,246713,19,173,70,1,3,3,75.0,49.0,50.0,68.0,22.0,35.0,56,58,28,58,39,71,37,40,43,66,78,73,76,50,79,38,77,32,34,41,32,26,51,41,43,52,27,13,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2086,246920,19,178,70,1,3,3,72.0,47.0,54.0,62.0,57.0,67.0,44,49,42,63,36,60,46,42,54,60,71,72,75,63,76,48,64,68,64,44,74,58,54,55,46,59,56,62,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2087,247277,22,184,73,1,3,3,77.0,57.0,53.0,58.0,49.0,57.0,55,60,54,60,35,57,43,40,43,59,78,77,70,58,46,59,62,57,57,58,55,50,60,50,43,48,43,51,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2088,247630,24,179,70,1,3,3,65.0,46.0,60.0,65.0,48.0,59.0,51,44,46,63,40,65,59,56,62,63,65,65,74,51,78,49,63,65,57,44,53,52,59,64,45,56,44,50,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
2089,247897,21,176,69,1,3,3,71.0,50.0,58.0,63.0,54.0,61.0,57,44,42,62,45,61,48,46,59,61,72,70,73,61,73,60,73,58,63,56,57,55,54,57,43,62,54,57,55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
2090,248178,26,172,65,0,3,3,82.0,50.0,52.0,58.0,25.0,54.0,56,49,38,51,47,54,53,58,49,55,84,81,76,56,78,56,45,82,47,49,41,15,59,52,41,48,23,29,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2091,248547,22,175,70,0,3,2,67.0,55.0,59.0,62.0,41.0,44.0,60,54,43,60,54,60,56,55,59,63,66,68,64,55,70,57,57,43,42,55,45,35,60,57,53,64,40,43,45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2092,250855,21,178,68,0,3,2,72.0,56.0,54.0,62.0,24.0,53.0,48,59,35,58,48,62,47,40,52,60,72,72,71,40,70,62,55,63,52,45,40,24,63,61,42,64,22,22,25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2093,251273,22,182,70,1,3,2,77.0,51.0,51.0,64.0,39.0,61.0,55,49,42,52,48,65,50,52,47,62,77,77,72,55,72,58,52,70,59,50,55,35,46,49,53,55,40,42,34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2094,251411,20,172,66,1,3,2,67.0,50.0,56.0,60.0,27.0,47.0,42,53,28,63,32,58,47,41,58,61,67,67,72,55,73,45,62,56,42,53,46,22,60,60,40,41,21,38,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2095,251554,21,185,76,1,2,2,73.0,60.0,51.0,59.0,33.0,66.0,51,62,57,55,52,57,53,34,44,59,72,73,68,57,70,60,66,75,65,56,59,31,61,55,58,56,34,27,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2096,252440,22,175,70,1,1,2,63.0,35.0,40.0,62.0,61.0,56.0,54,32,50,36,37,68,38,41,29,60,64,62,60,55,43,35,56,58,52,36,62,60,51,41,47,43,60,64,64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
2097,253233,20,171,63,0,2,2,69.0,47.0,59.0,53.0,41.0,51.0,65,51,43,62,35,46,39,38,59,59,70,69,66,60,55,41,48,65,51,47,35,51,60,56,43,41,41,35,37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2098,253820,21,161,65,1,2,2,70.0,26.0,53.0,44.0,56.0,61.0,38,27,33,62,30,30,40,36,60,54,71,70,62,59,50,23,72,72,57,24,52,60,33,52,32,45,51,65,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
2099,254280,21,171,62,1,2,2,75.0,43.0,57.0,60.0,46.0,45.0,62,44,38,60,44,58,45,36,51,59,76,74,73,51,79,45,62,61,34,39,48,49,54,60,34,52,47,47,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2100,254321,21,165,62,1,3,3,82.0,53.0,58.0,63.0,32.0,48.0,55,46,40,61,41,60,57,47,56,61,83,82,83,54,84,61,71,68,33,61,55,24,52,61,61,58,35,33,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63
2101,254807,18,183,75,1,2,3,85.0,55.0,51.0,63.0,31.0,56.0,49,52,42,52,41,62,45,46,47,59,87,83,74,56,78,64,54,52,61,60,50,28,54,55,48,58,30,32,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2102,254844,23,161,59,0,4,3,75.0,52.0,56.0,66.0,28.0,44.0,53,51,31,59,48,66,56,60,55,63,81,70,87,41,93,53,64,62,31,56,51,24,53,51,50,48,26,29,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2103,254845,19,180,70,0,4,3,59.0,55.0,60.0,64.0,32.0,57.0,64,50,44,61,56,66,60,61,60,63,58,60,65,50,65,64,60,35,71,58,50,28,59,55,49,56,29,33,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2104,255074,20,188,73,1,2,3,65.0,54.0,55.0,59.0,35.0,50.0,44,57,41,62,40,63,40,40,61,60,67,63,50,56,51,45,52,59,48,58,43,25,61,57,48,55,34,37,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2105,255564,20,174,70,0,4,3,68.0,46.0,52.0,66.0,23.0,50.0,56,46,37,53,41,68,54,32,46,60,76,61,83,56,81,45,47,71,47,42,34,22,54,55,54,40,21,20,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2106,255772,22,170,64,1,2,3,71.0,56.0,55.0,66.0,36.0,43.0,54,59,37,60,56,65,66,55,42,66,75,68,75,54,81,55,34,34,53,49,33,34,56,56,56,59,38,33,38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2107,256236,23,175,70,1,3,2,68.0,38.0,54.0,61.0,56.0,63.0,60,37,45,57,30,59,28,34,56,63,70,67,70,50,70,40,73,55,66,35,63,58,55,55,36,46,59,56,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
2108,256426,19,176,66,1,3,2,86.0,56.0,48.0,64.0,21.0,46.0,50,60,43,52,43,63,52,48,40,61,85,86,82,51,83,58,50,53,46,50,34,19,57,46,57,52,21,17,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2109,256610,18,165,60,1,3,2,79.0,58.0,51.0,62.0,25.0,48.0,49,60,59,56,54,59,50,44,44,58,80,78,82,61,81,57,77,57,44,54,40,21,57,50,60,58,19,24,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2110,257254,19,177,75,1,3,2,66.0,59.0,48.0,58.0,26.0,53.0,40,60,63,57,52,55,48,35,38,62,68,64,61,54,69,61,62,50,60,58,39,21,59,52,60,53,23,21,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57
2111,257803,20,189,83,1,3,3,70.0,59.0,52.0,61.0,34.0,68.0,57,62,57,56,43,61,47,32,47,60,69,71,70,55,56,60,71,64,83,60,37,26,56,49,37,53,23,41,39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
2112,258330,18,178,64,1,3,2,72.0,51.0,54.0,67.0,29.0,40.0,60,54,38,57,51,68,60,44,39,69,73,71,75,45,71,49,45,38,43,47,36,26,49,53,54,51,25,31,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2113,258715,20,181,78,1,3,2,71.0,59.0,50.0,61.0,24.0,64.0,49,60,57,55,49,60,36,30,52,61,69,73,66,58,70,62,69,63,65,58,59,18,59,50,59,55,19,22,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2114,258801,29,167,67,1,4,3,77.0,53.0,57.0,64.0,37.0,46.0,54,49,47,59,48,64,55,44,61,58,81,73,78,54,85,60,64,58,36,59,50,34,56,55,42,53,36,38,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2115,259025,21,170,64,1,2,3,71.0,47.0,58.0,66.0,45.0,53.0,49,46,41,63,48,65,50,39,64,63,75,68,87,44,82,54,35,49,54,44,61,47,54,60,41,61,41,49,48,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2116,259026,20,175,67,1,2,2,75.0,43.0,52.0,62.0,46.0,52.0,52,48,39,57,26,65,34,37,54,58,75,75,70,60,60,39,58,58,51,39,46,50,56,51,41,48,40,50,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2117,259099,20,182,78,1,3,2,74.0,61.0,54.0,63.0,33.0,57.0,61,61,49,56,58,66,56,49,49,64,72,75,62,46,59,70,52,43,73,53,35,26,51,49,62,57,28,36,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2118,259268,20,180,72,1,3,2,84.0,57.0,49.0,62.0,23.0,46.0,46,60,40,51,43,63,46,39,42,62,85,84,75,40,66,72,47,52,50,38,30,18,62,56,51,48,20,23,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2119,259971,21,171,66,1,2,2,66.0,48.0,54.0,61.0,30.0,44.0,63,59,37,60,39,62,40,41,50,60,68,65,60,58,74,40,50,59,42,33,30,32,59,42,42,40,30,28,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2120,260445,19,168,64,1,3,3,61.0,56.0,56.0,62.0,57.0,58.0,44,55,57,65,44,65,58,55,61,61,59,62,55,55,66,55,69,67,55,61,50,52,61,50,61,55,50,67,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2121,260473,19,179,72,0,3,3,80.0,51.0,53.0,62.0,33.0,45.0,59,51,45,54,43,61,52,48,41,59,79,80,71,54,74,53,41,53,43,52,40,27,55,56,50,57,31,33,37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2122,260706,23,170,64,1,3,2,72.0,57.0,52.0,63.0,28.0,47.0,61,59,44,53,58,63,49,42,48,60,76,69,73,51,80,63,48,52,48,49,37,27,55,48,53,47,28,24,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2123,260939,21,170,70,1,4,3,79.0,49.0,55.0,63.0,53.0,54.0,53,40,47,61,42,64,65,35,58,61,82,77,71,55,75,59,71,54,52,56,54,55,59,49,49,54,51,54,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
2124,260975,27,175,77,1,2,2,66.0,31.0,45.0,54.0,59.0,59.0,50,21,60,57,28,53,26,26,29,50,65,67,60,54,70,39,64,68,57,37,52,50,53,39,39,56,60,62,59,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53
2125,261096,22,181,72,1,3,3,62.0,60.0,56.0,63.0,31.0,46.0,61,58,47,59,43,66,47,41,58,65,63,61,56,56,64,63,47,53,50,68,28,25,49,48,63,50,27,33,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2126,261155,22,166,67,1,3,2,76.0,42.0,50.0,64.0,54.0,44.0,63,45,46,50,33,62,51,37,46,64,77,75,72,57,82,40,57,60,34,37,46,54,54,44,42,45,50,59,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2127,261183,17,169,66,1,1,2,68.0,52.0,55.0,65.0,25.0,39.0,59,47,42,55,47,65,58,49,52,65,69,67,74,49,63,64,52,51,31,54,41,26,53,56,52,59,25,20,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2128,261202,19,181,70,0,2,3,67.0,59.0,54.0,68.0,22.0,51.0,51,61,52,55,56,68,67,41,46,69,69,65,72,51,68,60,59,51,54,55,41,22,51,60,62,64,19,18,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2129,261336,19,179,67,1,3,3,67.0,58.0,57.0,61.0,30.0,42.0,57,59,44,59,56,63,54,43,58,61,72,63,63,49,60,60,38,47,44,57,30,22,58,56,55,56,29,31,28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2130,261435,17,172,64,1,3,3,76.0,49.0,51.0,68.0,39.0,41.0,45,47,30,57,52,68,54,41,43,62,82,71,89,60,90,57,70,57,32,46,37,40,49,53,46,50,42,39,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2131,261552,21,174,65,1,3,3,74.0,54.0,55.0,60.0,47.0,55.0,55,55,44,55,26,61,50,50,52,55,72,75,70,57,76,55,60,68,51,59,49,55,57,60,37,45,33,55,55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2132,261614,18,178,76,1,3,2,64.0,59.0,56.0,64.0,32.0,49.0,59,64,45,57,56,65,55,46,55,63,66,63,70,53,67,60,58,39,55,54,44,26,55,56,45,51,30,35,32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2133,262096,18,174,70,1,3,2,82.0,55.0,48.0,60.0,31.0,47.0,57,59,34,45,47,62,45,38,43,57,83,82,64,60,71,58,41,65,45,42,31,30,55,52,59,50,31,31,33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2134,262591,21,189,79,1,2,2,67.0,41.0,52.0,56.0,58.0,66.0,53,44,57,58,28,57,45,28,54,55,68,67,50,57,59,45,70,63,72,32,55,58,52,46,39,52,53,63,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58
2135,262937,20,180,70,1,4,2,85.0,54.0,51.0,61.0,44.0,68.0,55,54,43,55,44,62,51,42,41,57,83,86,73,57,69,64,72,61,71,44,67,40,54,51,55,54,43,51,34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61
2136,262958,27,175,65,1,4,2,75.0,51.0,56.0,64.0,29.0,40.0,55,53,45,55,44,63,56,38,56,59,83,68,88,42,86,53,41,58,34,43,34,20,57,61,49,50,26,30,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2137,264157,20,180,69,0,3,2,67.0,44.0,56.0,64.0,47.0,54.0,54,39,44,60,32,65,58,36,58,65,69,65,61,58,68,58,56,66,47,40,56,43,53,53,48,53,49,48,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2138,221285,25,175,71,1,2,2,90.0,52.0,52.0,55.0,43.0,71.0,56,52,50,53,37,51,52,38,50,49,89,91,83,55,79,55,73,76,71,52,66,45,48,50,54,49,33,48,43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2139,222191,30,177,73,1,4,3,80.0,54.0,54.0,59.0,42.0,60.0,57,51,62,53,47,60,52,46,55,55,81,80,81,42,56,59,56,51,67,57,56,36,59,55,57,51,35,45,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2140,226658,27,178,76,1,3,2,69.0,55.0,55.0,60.0,30.0,57.0,52,48,37,61,44,59,53,40,53,60,68,69,70,49,67,68,48,55,67,59,35,22,58,55,60,54,34,29,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
