,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,cm
2883,219492,28,179,75,1,3,2,66.0,54.0,56.0,59.0,61.0,74.0,49,41,60,64,49,54,51,36,57,59,69,63,73,63,74,74,71,80,76,67,64,60,57,52,41,61,60,62,62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
2884,219518,28,173,72,1,2,3,76.0,57.0,67.0,67.0,48.0,56.0,62,49,50,68,34,65,68,69,68,68,78,74,74,64,76,69,78,34,64,67,59,56,63,68,55,55,45,48,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
2885,221106,29,190,86,1,4,3,67.0,57.0,64.0,64.0,56.0,73.0,63,52,55,66,50,65,52,55,66,64,68,66,61,59,67,67,68,69,79,60,65,56,59,63,60,65,57,57,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63
2886,221443,32,175,74,1,2,2,74.0,38.0,53.0,57.0,56.0,76.0,58,31,61,56,35,53,49,32,50,55,74,74,75,55,78,52,88,76,70,40,87,61,43,51,34,55,53,53,62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56
2887,221475,28,183,80,1,3,2,56.0,58.0,60.0,60.0,65.0,77.0,46,53,65,64,53,56,58,60,62,62,60,53,69,63,64,70,32,78,79,60,83,66,57,65,53,55,66,63,65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63
2888,221499,31,185,80,1,4,3,65.0,61.0,62.0,64.0,52.0,64.0,62,60,50,64,58,62,61,55,59,63,66,64,71,61,69,64,69,67,67,62,53,50,60,61,62,63,52,54,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63
2889,221534,26,180,76,1,3,2,57.0,56.0,62.0,61.0,61.0,71.0,61,52,57,63,51,58,59,58,64,63,55,59,62,61,64,62,60,79,69,58,70,62,57,63,63,68,62,61,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
2890,221766,25,171,68,0,3,3,71.0,48.0,60.0,66.0,60.0,61.0,57,43,52,65,35,61,41,35,64,64,74,68,86,65,89,58,61,68,57,49,62,64,57,64,47,55,61,60,54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
2891,221801,28,178,66,1,3,3,67.0,59.0,62.0,63.0,63.0,65.0,60,61,62,63,54,61,62,60,61,62,68,66,75,62,69,62,80,73,60,58,65,61,62,63,43,61,62,66,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
2892,221831,28,170,67,0,3,3,67.0,58.0,61.0,65.0,44.0,66.0,48,55,41,65,50,62,58,62,61,65,68,66,72,57,83,58,59,76,61,65,66,59,64,67,53,61,45,36,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63
2893,221938,25,182,71,1,3,3,71.0,56.0,60.0,68.0,58.0,67.0,57,56,49,64,51,69,58,45,59,68,68,74,72,60,68,58,58,80,62,56,64,60,58,61,52,59,59,61,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
2894,223663,25,183,72,1,3,3,80.0,57.0,57.0,63.0,46.0,56.0,62,55,42,58,48,60,45,64,54,62,76,83,81,53,73,61,36,69,61,59,30,34,57,55,57,59,48,51,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
2895,223744,29,180,80,1,3,3,70.0,59.0,61.0,66.0,56.0,52.0,63,60,43,62,52,68,56,50,62,64,72,68,67,62,62,55,48,68,51,62,36,59,63,62,57,62,55,59,53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
2896,223902,29,173,70,1,4,3,65.0,56.0,62.0,68.0,54.0,53.0,60,55,37,64,51,65,59,56,63,64,68,63,90,63,85,57,77,73,47,59,35,59,58,63,56,65,51,59,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
2897,224525,25,173,73,0,3,3,78.0,59.0,58.0,64.0,35.0,58.0,56,58,44,62,52,64,51,54,58,60,83,74,85,47,74,66,75,70,58,58,39,25,56,57,62,57,45,31,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
2898,225383,24,175,64,1,3,3,67.0,58.0,62.0,66.0,56.0,65.0,58,57,55,65,49,63,63,51,63,63,68,66,84,58,83,61,54,73,62,59,63,57,60,64,56,62,54,58,53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
2899,225498,24,180,74,1,2,2,77.0,45.0,57.0,63.0,59.0,70.0,52,42,53,62,42,63,42,44,60,61,76,78,68,59,71,49,73,78,63,46,75,58,57,59,48,58,59,61,59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
2900,225542,24,176,74,0,3,3,55.0,52.0,68.0,64.0,56.0,58.0,68,47,49,67,37,61,70,66,70,63,64,47,73,58,79,65,67,69,57,53,44,54,54,69,58,63,53,61,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
2901,225781,24,183,76,1,3,2,65.0,58.0,63.0,63.0,58.0,62.0,62,58,50,66,49,60,53,55,63,64,65,65,68,58,79,58,56,67,60,61,60,63,58,63,47,57,58,60,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
2902,225999,25,176,70,0,3,2,52.0,52.0,58.0,60.0,60.0,69.0,56,47,53,63,44,56,56,42,57,62,52,52,62,61,72,62,60,88,65,59,56,60,52,56,43,62,61,62,59,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
2903,227629,23,170,69,0,3,3,73.0,60.0,61.0,66.0,52.0,49.0,52,61,41,65,42,64,53,50,63,63,76,71,86,59,80,63,37,71,45,60,36,53,62,64,50,61,52,55,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65
2904,227682,23,180,74,1,3,2,66.0,58.0,60.0,64.0,56.0,62.0,55,58,60,66,50,62,47,34,63,64,68,64,66,61,78,62,62,73,55,60,65,59,60,62,44,60,53,58,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
2905,227881,22,180,69,1,3,2,69.0,52.0,58.0,62.0,59.0,65.0,48,51,43,64,40,60,46,38,62,62,67,71,67,59,69,57,51,72,61,55,71,62,57,60,44,59,59,61,59,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
2906,228044,26,181,80,1,2,2,65.0,54.0,64.0,63.0,56.0,68.0,65,47,49,64,53,61,67,66,61,64,66,65,65,62,66,65,62,77,69,58,57,56,62,62,58,64,49,64,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
2907,228299,25,179,75,1,3,3,60.0,54.0,64.0,66.0,55.0,65.0,61,45,45,67,47,64,65,52,69,67,63,58,69,58,74,66,66,62,62,63,75,59,45,61,58,62,53,59,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
2908,228584,23,182,73,1,2,2,73.0,57.0,59.0,63.0,58.0,68.0,51,57,55,64,44,61,53,46,62,62,71,74,67,62,76,59,76,83,64,57,58,59,60,62,53,61,57,60,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
2909,229269,24,180,70,1,3,3,64.0,61.0,65.0,64.0,56.0,58.0,61,60,49,65,62,63,71,68,64,65,66,62,62,61,76,64,56,61,56,61,58,55,62,65,64,64,57,59,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
2910,229327,31,178,73,1,2,2,59.0,55.0,58.0,60.0,61.0,67.0,51,51,59,63,50,57,48,42,60,61,53,64,67,61,72,66,59,72,65,56,67,61,59,59,52,62,59,63,61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
2911,229800,28,185,77,1,3,2,49.0,49.0,57.0,59.0,58.0,75.0,48,52,55,64,32,62,41,39,61,63,48,50,54,59,35,54,64,80,79,43,60,59,56,57,45,50,58,60,53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63
2912,231103,25,183,67,1,3,2,63.0,47.0,61.0,67.0,62.0,63.0,61,42,65,67,31,67,38,36,65,64,59,66,73,67,73,60,75,70,60,51,60,68,45,61,47,68,62,58,61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
2913,231233,23,174,73,1,3,2,66.0,54.0,62.0,65.0,59.0,66.0,56,55,37,66,54,63,57,49,63,65,68,65,73,60,77,58,68,80,61,50,58,60,56,63,49,66,62,62,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
2914,231912,23,185,81,1,3,2,62.0,48.0,55.0,59.0,58.0,70.0,36,38,54,63,33,58,34,39,64,59,60,63,65,60,59,63,62,61,77,57,68,61,59,61,44,55,59,59,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62
2915,231954,27,179,70,1,2,2,66.0,51.0,56.0,60.0,59.0,72.0,47,44,62,62,38,56,40,45,67,59,62,69,74,58,69,64,74,70,75,58,66,59,55,54,45,57,62,55,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2916,232357,22,162,60,1,3,2,69.0,42.0,58.0,67.0,60.0,62.0,53,40,45,63,40,60,42,38,61,66,68,70,89,62,86,45,64,77,58,40,52,61,58,63,38,69,64,61,56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
2917,232446,22,186,70,0,3,2,66.0,51.0,61.0,64.0,55.0,62.0,52,42,48,65,41,63,58,59,64,64,67,65,69,63,67,64,54,70,66,60,46,60,53,64,48,61,51,57,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
2918,232822,24,174,66,1,3,2,82.0,56.0,61.0,65.0,56.0,63.0,58,59,37,66,37,64,49,38,63,66,85,80,62,62,74,58,66,72,60,56,56,61,60,61,44,59,54,60,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
2919,232885,25,162,62,1,3,2,76.0,58.0,58.0,68.0,37.0,47.0,47,59,38,63,42,65,54,48,55,65,72,79,87,60,92,57,94,60,37,61,46,36,61,64,54,60,38,36,37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2920,233046,22,183,78,1,3,2,71.0,49.0,56.0,60.0,60.0,74.0,48,47,60,62,34,60,44,32,61,60,70,71,58,59,62,56,74,77,76,51,64,61,59,60,36,58,60,61,59,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
2921,233048,21,178,68,1,3,3,75.0,58.0,57.0,67.0,56.0,61.0,44,52,48,64,52,67,44,49,58,62,78,73,79,59,77,66,63,64,59,65,60,58,58,63,55,61,53,60,52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
2922,233114,24,183,71,1,3,3,72.0,54.0,62.0,63.0,60.0,68.0,60,53,56,63,41,61,55,58,63,64,71,72,64,61,74,59,77,86,61,57,61,60,60,62,42,60,60,61,57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
2923,233175,24,174,67,1,4,3,81.0,52.0,67.0,70.0,57.0,54.0,62,49,37,69,57,71,63,62,68,72,77,85,70,51,73,55,47,43,62,54,47,49,45,68,58,68,59,65,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
2924,233196,31,182,77,1,3,2,68.0,61.0,65.0,60.0,58.0,71.0,64,59,59,65,54,57,71,71,64,61,68,68,66,65,64,68,71,80,71,61,62,59,64,63,58,58,58,57,55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
2925,233938,21,180,70,1,3,2,68.0,52.0,61.0,64.0,60.0,63.0,52,50,50,66,48,62,53,44,64,64,71,66,76,60,70,55,55,70,57,56,73,62,56,63,48,61,63,61,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
2926,234173,25,178,76,1,3,2,57.0,55.0,60.0,59.0,58.0,72.0,54,55,62,67,35,58,47,48,61,64,53,60,52,55,60,60,63,64,79,60,69,58,43,57,52,50,55,60,57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
2927,234586,32,168,69,1,3,2,57.0,55.0,63.0,64.0,60.0,68.0,58,55,52,65,38,63,57,64,63,65,62,52,62,62,68,57,60,69,69,56,68,63,59,65,62,59,58,62,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63
2928,234785,25,177,72,1,2,3,73.0,42.0,62.0,73.0,61.0,58.0,57,38,49,69,32,73,44,40,65,72,77,69,79,60,82,44,76,51,55,46,71,59,54,64,46,66,63,63,61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
2929,234982,23,190,74,1,3,2,64.0,45.0,55.0,57.0,64.0,68.0,52,40,63,59,43,53,37,44,56,59,65,64,63,59,65,56,73,73,68,42,59,63,48,55,48,54,66,64,61,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2930,235380,23,182,70,1,3,3,72.0,63.0,63.0,62.0,61.0,70.0,58,61,59,66,50,60,55,53,64,60,72,72,77,63,70,68,56,73,67,66,75,61,57,64,58,58,60,63,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
2931,235607,27,175,75,0,3,2,63.0,58.0,59.0,64.0,61.0,70.0,53,52,56,62,51,64,50,55,58,64,61,65,64,60,68,68,69,73,67,60,76,64,64,65,63,62,58,64,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
2932,235703,23,178,75,1,3,2,68.0,57.0,61.0,63.0,58.0,66.0,52,57,47,65,54,61,58,51,63,63,68,68,71,62,78,58,54,84,62,56,55,60,58,63,49,59,57,61,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
2933,237139,21,182,68,1,3,3,64.0,41.0,63.0,62.0,59.0,60.0,48,39,45,70,34,62,56,55,68,65,63,65,56,58,51,44,59,63,58,36,59,61,56,64,52,65,60,62,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
2934,237428,27,177,68,1,3,2,69.0,54.0,64.0,64.0,49.0,62.0,64,55,47,69,34,67,44,50,60,63,63,73,53,64,69,55,38,72,67,52,42,52,62,67,53,52,49,52,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
2935,237475,23,178,70,1,3,2,65.0,51.0,61.0,62.0,59.0,62.0,58,50,60,65,36,60,47,42,62,64,66,65,68,61,70,57,69,59,62,51,64,60,51,64,48,56,55,62,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
2936,237871,21,180,70,0,3,2,65.0,53.0,64.0,63.0,54.0,54.0,53,52,54,68,50,61,64,62,66,66,68,62,65,62,75,52,60,64,50,58,51,53,54,66,49,55,52,58,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
2937,238177,21,178,68,1,3,2,70.0,55.0,63.0,63.0,57.0,67.0,58,54,45,66,52,61,59,62,64,63,67,72,72,58,69,58,79,74,66,55,56,58,58,64,53,62,58,60,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
2938,238188,22,180,74,1,4,3,75.0,57.0,61.0,64.0,54.0,65.0,53,56,49,65,51,62,59,56,64,63,74,76,79,61,70,57,62,76,61,59,62,56,60,63,57,59,51,58,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
2939,238758,20,182,71,0,4,2,69.0,54.0,63.0,67.0,54.0,51.0,60,51,41,69,58,65,53,42,63,68,69,69,75,57,79,57,41,75,50,55,26,54,57,61,53,63,58,56,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
2940,238786,24,187,77,0,3,2,58.0,57.0,61.0,63.0,57.0,63.0,46,58,58,69,47,62,52,47,65,68,63,54,62,61,61,62,49,64,66,55,56,52,55,65,55,54,62,59,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
2941,238792,24,175,70,1,4,3,71.0,60.0,61.0,67.0,50.0,54.0,58,59,40,66,62,65,49,41,59,66,68,73,77,62,85,66,66,76,47,60,39,49,57,67,40,60,54,54,36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
2942,238843,22,174,65,1,3,2,74.0,58.0,64.0,67.0,57.0,54.0,58,55,37,67,62,64,64,63,62,67,76,72,72,62,82,64,53,60,52,61,52,59,48,68,59,64,57,61,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
2943,239305,24,180,74,0,3,3,77.0,58.0,59.0,65.0,57.0,60.0,46,58,41,65,48,64,50,46,64,65,76,77,70,64,69,63,51,69,59,60,53,59,58,63,45,59,57,60,58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
2944,239553,22,183,78,1,3,3,70.0,51.0,63.0,68.0,54.0,65.0,58,51,53,68,42,68,59,60,63,69,75,65,81,56,52,56,59,74,66,46,55,52,60,63,44,72,54,56,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
2945,239636,27,197,85,1,3,2,43.0,55.0,58.0,61.0,59.0,83.0,52,61,78,65,47,62,35,35,62,65,52,35,37,60,61,55,81,80,91,45,68,56,67,60,39,68,57,57,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63
2946,239925,23,178,65,1,3,3,73.0,43.0,63.0,71.0,36.0,47.0,59,44,25,67,31,70,55,55,57,70,79,68,82,59,82,54,68,58,40,34,44,49,48,68,38,55,35,34,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
2947,239995,23,170,67,0,2,2,68.0,53.0,63.0,67.0,45.0,57.0,47,51,46,70,48,67,54,54,74,67,67,69,69,55,75,59,45,66,58,52,47,35,50,65,55,61,45,48,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65
2948,240259,23,185,75,0,3,4,71.0,57.0,62.0,67.0,48.0,63.0,59,54,46,66,49,67,65,66,58,65,73,70,75,53,72,63,58,62,66,61,58,52,56,58,53,62,45,51,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62
2949,240262,23,169,68,1,3,3,68.0,54.0,64.0,65.0,56.0,60.0,59,56,54,68,40,66,57,69,67,68,68,68,62,55,61,55,70,67,56,51,57,54,55,59,64,59,54,60,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
2950,240358,21,180,69,1,3,2,65.0,49.0,56.0,61.0,59.0,68.0,46,44,54,63,43,59,32,45,58,61,63,66,75,61,64,57,67,76,63,54,71,60,56,60,43,56,57,61,57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
2951,240385,23,187,80,1,4,4,62.0,47.0,65.0,67.0,55.0,54.0,61,32,60,69,45,69,67,64,65,69,65,60,69,59,62,61,52,52,60,62,44,54,55,60,59,55,45,62,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
2952,240398,24,166,67,1,3,3,68.0,56.0,61.0,65.0,57.0,60.0,49,60,37,65,49,65,59,66,61,64,67,69,70,61,73,56,57,71,56,48,55,58,63,65,55,60,67,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65
2953,240605,21,175,63,1,3,2,71.0,56.0,60.0,65.0,58.0,66.0,53,53,44,64,45,62,52,50,63,63,68,73,80,60,81,60,83,90,58,61,50,60,57,63,51,61,60,61,57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
2954,240826,21,185,78,1,3,2,64.0,56.0,62.0,61.0,62.0,62.0,55,54,61,67,42,61,57,47,66,63,63,65,60,60,57,61,61,57,63,57,66,61,58,64,54,59,60,64,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
2955,241036,22,178,68,1,3,2,58.0,44.0,57.0,57.0,60.0,64.0,56,41,53,63,36,54,47,43,60,60,65,52,57,58,65,60,73,71,57,35,68,60,39,53,49,54,59,64,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2956,242040,22,178,67,1,3,3,71.0,54.0,60.0,67.0,53.0,63.0,50,56,48,65,47,66,57,43,59,68,70,71,65,59,81,53,55,79,62,52,49,59,65,65,47,63,58,49,46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
2957,242328,21,182,80,1,3,2,64.0,56.0,57.0,58.0,61.0,69.0,50,55,60,65,41,53,36,32,57,61,63,65,64,58,66,65,77,66,71,62,66,58,42,59,34,58,57,68,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
