,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,lb
1864,261523,26,164,59,0,2,2,61.0,27.0,50.0,46.0,58.0,44.0,50,25,42,60,24,49,37,28,53,31,63,60,55,55,89,30,61,66,32,21,44,57,41,38,43,40,55,65,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59
1865,262219,18,183,74,0,2,2,55.0,28.0,41.0,44.0,63.0,54.0,51,25,55,40,34,40,37,33,39,43,57,54,50,54,44,31,50,54,49,26,65,60,38,38,38,55,62,67,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
1866,262662,20,181,75,0,3,2,67.0,29.0,52.0,57.0,53.0,45.0,60,28,45,58,25,54,48,33,47,51,75,61,84,51,82,27,58,62,33,31,48,53,40,42,34,41,49,56,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
1867,262974,20,185,79,1,3,2,66.0,45.0,56.0,59.0,57.0,66.0,53,43,51,60,34,60,42,38,58,64,71,61,51,56,54,56,58,67,67,40,64,60,58,57,43,50,53,60,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
1868,262976,18,176,70,0,3,2,67.0,50.0,52.0,63.0,42.0,53.0,53,52,36,57,42,63,56,36,50,61,70,65,76,53,73,47,44,71,47,51,46,48,51,47,51,53,42,43,33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53
1869,263380,22,177,70,0,2,2,68.0,34.0,47.0,50.0,57.0,59.0,52,33,45,51,28,51,33,35,48,40,70,67,68,56,72,34,65,63,59,36,54,56,43,41,34,45,53,64,63,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
1870,263568,21,187,85,0,2,2,75.0,30.0,39.0,54.0,57.0,73.0,46,31,61,34,27,52,31,31,36,50,74,76,67,56,73,29,71,74,79,27,56,55,39,45,35,57,55,59,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59
1871,263719,21,173,66,0,2,2,75.0,30.0,46.0,55.0,51.0,62.0,60,30,44,51,27,50,33,36,38,55,73,76,75,46,75,32,49,80,60,22,50,48,43,37,45,39,50,57,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
1872,264235,20,181,78,0,2,2,76.0,32.0,41.0,50.0,56.0,60.0,55,32,52,42,33,53,34,31,28,42,75,76,52,55,59,24,61,62,61,33,56,57,41,41,41,46,54,59,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
1873,182362,35,180,70,1,3,2,33.0,54.0,56.0,56.0,61.0,72.0,54,51,52,58,54,54,49,52,57,53,35,32,71,55,61,60,62,71,73,56,74,52,56,55,48,57,68,60,65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
1874,182428,36,186,75,1,3,2,49.0,58.0,50.0,57.0,53.0,64.0,46,57,38,61,43,54,41,27,50,62,44,53,56,56,66,63,33,70,62,59,70,58,61,42,58,57,41,63,59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
1875,200393,31,179,77,1,3,2,66.0,42.0,54.0,60.0,53.0,59.0,54,35,52,62,47,56,48,49,53,61,67,65,75,49,75,65,65,50,65,35,56,50,30,43,48,48,55,53,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
1876,207595,32,182,88,0,2,2,46.0,43.0,42.0,34.0,57.0,74.0,48,26,49,38,27,27,58,55,42,31,39,52,40,61,63,80,69,65,82,46,66,57,28,36,60,44,62,58,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54
1877,209528,26,179,69,0,3,2,50.0,43.0,50.0,50.0,55.0,70.0,51,42,57,53,33,48,47,56,52,51,58,43,54,54,51,46,76,66,75,46,63,53,43,43,38,51,56,56,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56
1878,213148,25,173,64,0,3,2,75.0,37.0,48.0,55.0,53.0,61.0,54,34,48,51,31,50,42,45,40,53,76,74,72,49,82,40,60,69,60,36,53,50,51,43,39,50,54,55,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
1879,223764,27,176,70,0,2,2,72.0,26.0,42.0,52.0,57.0,65.0,49,23,51,39,25,49,42,41,32,48,74,71,69,51,68,27,61,72,66,24,57,54,46,49,40,57,59,59,55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
1880,231091,28,168,63,1,3,2,66.0,46.0,53.0,57.0,52.0,56.0,56,43,42,54,42,55,41,51,52,55,73,61,74,54,54,52,63,66,56,49,43,57,46,52,44,56,50,54,53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
1881,234641,24,180,80,0,2,2,59.0,27.0,46.0,49.0,56.0,65.0,54,24,53,53,28,43,22,26,47,54,60,58,52,53,62,33,66,65,71,23,51,55,36,35,34,40,55,58,54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
1882,236774,24,179,70,0,3,2,88.0,48.0,47.0,58.0,43.0,57.0,53,47,45,49,39,56,43,40,34,53,85,90,83,55,79,54,48,65,60,46,42,43,53,48,37,46,44,43,39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
1883,237020,23,171,64,0,3,2,78.0,29.0,49.0,57.0,50.0,60.0,57,28,42,49,23,54,47,34,47,55,76,79,73,55,83,23,75,61,65,29,44,50,49,45,52,43,51,52,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
1884,237402,22,174,63,0,3,2,67.0,27.0,41.0,51.0,55.0,58.0,52,27,53,51,29,49,33,29,20,50,70,64,58,55,73,24,61,60,59,27,54,54,40,33,31,39,53,60,54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
1885,238844,22,178,70,0,3,2,69.0,30.0,48.0,51.0,57.0,59.0,53,23,56,50,29,49,41,39,45,49,70,69,57,56,77,38,74,40,66,35,60,58,46,46,34,40,55,58,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
1886,239196,22,180,77,1,4,2,66.0,43.0,51.0,56.0,60.0,60.0,44,42,48,62,36,54,35,34,39,58,64,68,64,45,64,53,61,64,66,37,39,59,39,58,47,43,64,62,57,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
1887,241039,22,173,70,0,3,2,72.0,40.0,45.0,58.0,54.0,53.0,54,39,43,44,32,57,51,36,39,55,74,71,78,51,63,42,60,64,45,37,59,55,50,45,50,45,56,56,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
1888,241687,23,175,66,0,2,2,61.0,41.0,47.0,54.0,54.0,63.0,53,41,47,51,32,50,46,40,47,53,63,59,66,57,72,43,76,71,56,38,68,54,50,36,47,49,55,55,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
1889,242759,22,183,78,1,2,2,68.0,32.0,48.0,54.0,56.0,69.0,57,28,56,52,35,54,41,29,48,54,70,67,64,49,59,36,67,71,72,33,59,56,48,39,32,41,53,57,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
1890,243279,20,170,64,0,2,2,78.0,41.0,48.0,56.0,51.0,52.0,58,40,46,49,38,54,42,39,42,53,77,79,70,48,81,43,62,66,41,39,57,48,48,45,47,45,49,55,54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
1891,245506,22,175,70,0,2,2,76.0,23.0,43.0,56.0,52.0,66.0,52,21,42,47,20,53,32,30,41,54,72,79,75,50,74,21,64,61,63,23,80,53,49,33,35,41,52,54,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
1892,248317,26,174,64,1,3,2,79.0,51.0,55.0,58.0,48.0,59.0,58,51,40,55,43,54,64,40,51,56,76,81,78,55,74,55,48,72,59,48,43,51,58,54,40,52,49,47,48,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
1893,252772,22,174,69,0,3,2,74.0,29.0,39.0,60.0,55.0,52.0,44,32,36,44,22,59,30,35,29,57,72,76,76,57,78,28,68,60,47,21,48,53,42,36,33,45,57,59,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
1894,253351,24,179,72,0,2,2,65.0,37.0,53.0,51.0,53.0,61.0,59,35,48,60,30,48,39,41,57,50,64,66,62,52,68,38,51,70,63,39,49,51,47,38,49,50,60,51,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
1895,255247,20,178,70,0,2,2,72.0,35.0,44.0,42.0,58.0,60.0,42,31,56,45,33,34,34,27,50,39,71,72,70,53,58,38,71,64,56,40,62,58,52,47,29,50,56,60,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
1896,255831,20,176,67,0,3,2,79.0,31.0,51.0,57.0,52.0,55.0,57,22,49,55,28,55,39,41,49,54,78,80,77,51,71,43,69,53,57,35,49,49,60,47,24,43,50,57,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
1897,256954,19,180,70,1,4,2,64.0,42.0,60.0,62.0,53.0,53.0,58,38,49,66,36,62,50,46,57,63,66,63,67,49,68,53,59,55,49,42,60,52,43,62,36,47,50,58,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
1898,257837,18,180,80,0,3,2,73.0,32.0,49.0,56.0,53.0,70.0,51,32,55,52,26,56,40,28,53,55,74,72,60,50,57,33,62,61,79,31,59,53,48,44,31,54,51,54,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58
1899,258220,20,179,75,1,3,2,60.0,30.0,43.0,42.0,59.0,54.0,54,23,54,50,34,39,27,34,40,41,61,59,47,48,66,47,54,52,56,25,49,60,26,29,47,42,51,67,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
1900,259389,19,176,72,0,3,2,69.0,28.0,45.0,48.0,55.0,61.0,50,28,43,50,24,44,32,33,45,47,68,70,57,50,70,27,65,70,62,25,48,55,45,37,33,42,56,57,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
1901,259398,21,182,73,0,3,2,59.0,28.0,33.0,39.0,62.0,59.0,34,20,62,36,28,30,33,31,28,41,64,55,45,50,76,48,73,62,60,22,50,58,26,30,46,41,59,65,67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57
1902,260078,20,183,79,0,3,2,76.0,45.0,49.0,56.0,52.0,66.0,53,46,43,51,43,56,56,32,44,52,75,76,67,55,69,42,60,55,78,47,51,52,52,46,33,41,49,57,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58
1903,260992,19,175,67,0,2,2,71.0,43.0,48.0,54.0,51.0,52.0,55,44,38,52,30,57,56,30,41,49,76,67,62,55,46,44,52,64,48,42,49,52,48,41,37,43,48,57,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
1904,261332,20,188,68,0,3,2,59.0,42.0,56.0,61.0,57.0,58.0,59,38,51,62,32,62,53,37,54,65,60,58,57,53,54,61,62,46,64,31,57,57,53,50,47,48,59,56,55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
1905,261462,20,176,66,0,2,2,61.0,32.0,42.0,55.0,57.0,51.0,52,31,53,40,35,62,41,37,35,46,64,58,49,53,76,29,63,63,42,31,55,58,46,40,47,39,50,64,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
1906,261505,18,170,64,0,3,2,65.0,31.0,48.0,54.0,52.0,51.0,54,23,50,57,28,52,26,34,38,53,70,60,61,62,65,41,59,64,38,35,63,52,39,43,39,39,53,50,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
1907,262135,19,185,79,0,2,2,64.0,43.0,49.0,57.0,53.0,55.0,55,40,46,57,42,57,39,36,40,58,65,63,62,50,55,49,56,63,53,46,50,52,44,40,40,43,49,59,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58
1908,262141,18,180,66,0,3,2,70.0,26.0,48.0,58.0,53.0,52.0,52,22,37,59,21,57,32,30,47,55,74,67,73,52,66,32,66,53,46,26,64,54,32,35,37,56,51,58,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
1909,262671,21,178,68,0,3,2,68.0,36.0,52.0,58.0,52.0,54.0,61,36,38,57,28,55,40,29,50,56,76,61,78,48,78,39,64,61,47,34,60,51,44,45,32,38,48,58,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
1910,262845,19,188,77,0,2,2,64.0,24.0,40.0,43.0,57.0,68.0,28,20,59,50,29,40,32,25,52,41,62,66,49,54,58,36,68,64,73,16,60,58,30,30,34,43,55,59,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56
1911,262977,17,179,75,0,2,2,68.0,44.0,51.0,55.0,53.0,63.0,54,46,43,55,43,54,55,26,53,51,70,66,72,52,69,49,64,70,62,34,57,55,53,45,39,41,53,56,54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
1912,263306,21,171,65,0,3,3,81.0,46.0,49.0,61.0,49.0,55.0,51,47,40,57,35,60,40,30,40,59,82,80,79,51,77,49,60,63,51,43,52,49,55,48,38,46,46,55,52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
1913,263360,19,183,70,0,4,2,72.0,32.0,38.0,58.0,56.0,54.0,49,30,48,38,27,65,33,41,28,46,73,72,67,52,64,32,59,63,50,31,51,52,52,36,45,50,56,60,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
1914,264013,28,178,71,0,3,2,69.0,39.0,49.0,53.0,55.0,59.0,51,36,49,50,28,52,39,50,49,52,71,68,58,53,67,43,62,63,60,42,50,56,47,48,39,39,57,56,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
1915,264098,19,174,70,0,3,3,63.0,25.0,43.0,48.0,55.0,57.0,56,22,54,49,28,46,29,26,31,42,62,64,60,59,74,25,57,60,58,24,52,61,45,35,38,40,50,55,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
1916,264115,17,170,64,0,2,2,65.0,35.0,45.0,59.0,52.0,50.0,58,34,45,40,36,61,50,33,39,53,64,66,65,57,84,33,64,67,38,34,57,50,54,46,32,47,49,58,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
1917,264209,17,183,70,1,3,2,60.0,44.0,52.0,59.0,57.0,60.0,50,42,59,58,41,58,50,43,56,61,64,57,57,58,64,56,56,60,58,38,67,53,38,43,55,49,54,60,61,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
1918,264421,16,175,68,0,2,2,77.0,31.0,41.0,56.0,53.0,53.0,54,28,49,38,30,56,41,39,33,49,78,77,71,56,75,31,62,61,47,31,56,50,47,38,47,48,50,59,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
1919,264498,20,186,73,0,3,2,64.0,37.0,50.0,53.0,54.0,64.0,55,34,51,55,36,52,45,33,47,56,61,66,60,49,48,45,60,61,64,32,67,54,52,44,38,42,52,56,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58
1920,264560,17,185,82,0,3,2,62.0,33.0,54.0,51.0,55.0,65.0,58,33,65,60,28,48,41,23,55,55,61,62,55,48,55,25,70,58,65,35,70,51,43,50,50,41,55,55,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
1921,174443,30,178,77,0,3,2,68.0,46.0,42.0,51.0,54.0,66.0,44,47,49,47,22,47,38,24,37,49,67,69,62,51,73,55,59,65,68,43,64,57,55,39,33,50,47,60,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57
1922,223091,25,171,71,0,2,2,63.0,34.0,55.0,56.0,52.0,59.0,57,22,42,54,19,55,59,66,52,53,66,60,67,45,79,43,65,70,56,49,49,52,58,52,35,57,55,51,53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57
1923,230691,26,181,75,0,3,2,68.0,30.0,44.0,54.0,55.0,54.0,49,29,45,45,28,54,51,30,33,47,69,67,70,56,69,31,66,59,51,25,54,52,41,45,38,53,57,56,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57
1924,233656,26,178,61,1,3,2,66.0,38.0,51.0,55.0,55.0,60.0,51,33,51,57,33,57,39,25,58,51,67,66,60,52,66,45,67,51,65,40,55,54,36,44,48,45,54,57,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57
1925,234988,24,175,71,0,3,3,70.0,42.0,57.0,60.0,50.0,53.0,62,36,42,58,49,59,56,51,51,58,68,71,72,55,66,52,59,54,59,40,37,51,55,55,46,50,50,52,53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
1926,235058,24,183,70,0,3,2,73.0,38.0,51.0,55.0,51.0,62.0,57,34,50,52,39,55,45,36,51,49,72,73,66,55,76,45,61,55,69,37,51,51,52,47,44,55,52,51,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
1927,235710,24,175,74,0,3,2,71.0,39.0,50.0,51.0,53.0,64.0,50,35,52,52,31,46,46,55,45,53,72,70,66,51,53,48,52,59,71,39,58,58,41,48,42,50,50,54,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57
1928,240867,20,185,70,0,3,2,71.0,35.0,39.0,46.0,56.0,63.0,31,31,54,47,34,42,34,27,41,45,74,68,53,52,58,43,73,52,72,35,54,57,39,34,28,53,55,57,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55
1929,241458,22,174,60,0,3,2,73.0,49.0,45.0,55.0,54.0,47.0,53,50,41,45,48,52,54,42,32,52,72,73,69,51,75,54,42,50,49,42,38,54,50,45,55,50,55,56,54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
1930,245169,22,167,70,0,2,2,75.0,41.0,46.0,52.0,51.0,64.0,52,36,44,48,34,49,43,45,41,48,78,73,71,55,70,58,65,71,65,37,53,50,47,43,36,44,51,52,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57
1931,245743,22,183,72,0,2,2,73.0,31.0,37.0,48.0,56.0,67.0,44,25,47,35,22,50,33,26,39,37,70,75,68,52,58,44,55,72,70,28,57,53,42,36,40,37,55,60,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57
1932,246194,20,178,75,0,2,2,70.0,25.0,42.0,53.0,53.0,59.0,54,23,41,44,24,54,30,51,32,53,71,70,53,54,35,28,59,67,57,22,52,52,41,37,32,53,54,55,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57
1933,247115,20,180,71,0,3,2,77.0,43.0,51.0,56.0,48.0,51.0,53,40,41,55,40,54,45,39,51,54,78,76,69,52,71,50,57,65,42,38,52,52,53,46,52,47,42,55,48,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
1934,247196,34,175,64,1,4,2,64.0,48.0,54.0,56.0,52.0,52.0,56,48,42,57,53,55,40,42,54,54,61,66,67,56,53,52,54,56,50,38,52,55,56,54,53,51,53,53,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
1935,247201,19,188,77,1,5,2,59.0,29.0,41.0,41.0,57.0,58.0,29,21,57,54,21,32,21,60,45,44,59,59,60,53,50,50,79,52,62,30,50,58,29,28,30,37,55,58,54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
1936,247241,21,192,80,0,3,2,63.0,50.0,54.0,55.0,55.0,65.0,56,53,62,56,51,55,53,46,56,54,65,62,60,53,57,56,64,65,70,41,55,53,49,48,42,44,55,53,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
1937,250866,20,179,65,0,2,2,65.0,36.0,49.0,58.0,57.0,56.0,53,30,52,52,34,56,45,42,42,56,70,60,70,58,80,45,64,54,55,35,57,60,48,47,50,44,55,59,58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
1938,250960,20,182,72,0,2,2,70.0,46.0,51.0,57.0,52.0,57.0,55,45,48,54,45,55,52,45,50,57,70,70,62,52,64,58,57,60,59,40,48,50,45,44,40,53,53,53,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57
