,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,cb
3457,253800,22,178,69,1,2,2,63.0,35.0,48.0,49.0,60.0,64.0,41,32,60,60,34,39,38,23,55,55,61,64,67,50,60,40,62,67,66,38,57,58,26,38,31,49,60,62,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
3458,254011,18,186,80,1,2,2,63.0,33.0,38.0,39.0,62.0,50.0,29,28,59,50,33,28,29,33,30,45,64,63,44,56,75,49,67,53,46,29,51,57,24,34,46,46,59,68,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
3459,256329,29,184,73,1,3,2,59.0,32.0,44.0,48.0,58.0,66.0,34,29,58,52,29,45,39,21,45,50,59,59,49,55,60,37,67,63,71,34,59,56,41,47,32,49,59,58,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
3460,256384,21,185,75,1,2,2,55.0,29.0,41.0,44.0,59.0,63.0,30,19,57,54,28,35,33,31,42,50,56,55,46,59,58,37,66,62,69,42,46,58,34,34,35,50,58,62,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
3461,256672,19,183,76,0,2,2,69.0,26.0,51.0,56.0,58.0,66.0,45,20,53,60,28,53,36,31,40,55,68,70,66,55,69,32,78,63,72,27,52,57,42,60,35,58,58,59,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
3462,256743,21,180,75,1,3,2,58.0,31.0,46.0,40.0,61.0,61.0,59,29,58,53,28,37,32,29,38,39,66,52,42,53,54,42,68,66,63,22,46,56,25,32,47,40,56,67,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
3463,257081,19,192,78,1,4,2,53.0,33.0,43.0,43.0,60.0,61.0,33,28,61,52,33,40,26,50,54,48,55,51,42,50,42,50,63,54,68,27,52,56,25,31,41,45,55,66,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
3464,257166,21,187,80,1,2,2,60.0,26.0,29.0,36.0,57.0,75.0,27,24,63,30,26,31,24,23,34,36,62,59,42,49,52,35,74,63,82,21,74,54,22,26,33,45,53,63,55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,61
3465,257239,18,185,70,1,3,2,59.0,29.0,36.0,41.0,62.0,55.0,35,21,62,41,31,37,28,35,33,40,61,58,43,49,61,47,74,58,50,25,57,59,27,32,47,47,55,68,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
3466,257516,23,179,73,1,3,2,62.0,29.0,45.0,48.0,60.0,56.0,27,21,51,63,34,43,34,26,58,58,64,61,34,54,65,39,67,64,55,29,47,60,30,31,46,47,54,67,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
3467,257865,24,193,77,1,3,2,66.0,31.0,39.0,50.0,57.0,71.0,29,35,56,50,20,50,27,23,45,48,65,67,52,55,48,35,71,60,82,19,55,56,35,31,34,48,57,59,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
3468,258053,24,179,75,1,3,2,57.0,30.0,39.0,42.0,62.0,57.0,34,22,57,51,34,44,34,26,35,34,61,54,42,53,66,47,65,63,57,29,48,59,24,30,43,40,59,67,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
3469,258457,18,187,73,1,3,2,50.0,31.0,43.0,44.0,61.0,58.0,38,26,61,56,37,38,30,28,42,52,49,50,41,51,47,41,64,53,59,28,58,57,34,35,39,49,59,66,61,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
3470,258972,18,190,75,1,3,2,63.0,25.0,39.0,42.0,59.0,63.0,40,21,60,49,23,36,25,24,42,46,65,62,54,56,46,39,71,57,72,19,47,58,23,27,41,39,57,62,56,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
3471,259442,16,190,80,1,3,2,54.0,32.0,45.0,54.0,57.0,59.0,30,28,52,62,30,55,33,26,58,59,58,51,46,52,46,47,74,35,72,25,53,56,26,29,46,50,54,60,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
3472,259459,23,183,76,0,2,2,65.0,34.0,51.0,53.0,57.0,65.0,46,30,52,58,30,50,30,34,55,56,66,64,56,55,56,49,70,61,70,28,58,59,48,50,33,55,56,59,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
3473,259766,18,173,73,1,3,2,63.0,44.0,53.0,58.0,56.0,62.0,60,43,44,56,31,56,35,38,55,56,65,62,65,56,74,50,65,65,61,42,60,57,51,49,33,55,59,57,52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
3474,259866,21,184,91,0,2,2,53.0,42.0,48.0,36.0,59.0,67.0,40,40,59,60,45,23,49,45,43,46,54,53,36,59,42,40,71,56,81,45,43,58,33,40,60,57,61,58,53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61
3475,260549,20,182,70,1,3,2,61.0,26.0,39.0,43.0,60.0,62.0,25,23,51,52,27,29,28,28,40,51,63,59,60,62,61,34,69,62,63,24,59,55,27,35,35,43,65,62,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
3476,260810,18,180,71,1,3,2,61.0,29.0,43.0,46.0,60.0,59.0,29,28,60,61,27,33,25,33,44,61,60,61,45,55,60,35,62,61,60,20,55,59,31,33,44,45,61,59,57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
3477,260893,21,194,84,0,3,2,60.0,29.0,32.0,34.0,59.0,68.0,30,21,52,34,26,27,29,28,32,38,61,59,43,52,33,44,69,53,83,29,49,58,31,31,46,47,52,65,70,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
3478,261112,21,185,76,1,3,2,66.0,48.0,52.0,53.0,56.0,62.0,46,45,64,60,49,49,54,56,57,53,67,66,65,57,58,59,70,51,67,44,60,58,43,41,57,65,50,58,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
3479,261225,18,188,74,1,3,2,63.0,32.0,33.0,39.0,61.0,57.0,29,29,59,38,30,31,31,35,28,41,61,64,45,57,54,46,70,58,56,24,53,61,26,31,43,51,52,66,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
3480,261369,20,179,72,1,3,2,56.0,30.0,36.0,41.0,60.0,61.0,28,24,59,44,31,30,29,33,36,43,60,53,56,54,62,47,70,54,64,23,58,59,34,30,42,58,58,63,59,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
3481,261437,21,186,80,1,4,2,58.0,26.0,37.0,36.0,62.0,63.0,26,22,59,44,27,32,31,26,38,30,63,53,49,58,57,36,66,55,73,20,46,59,28,39,35,45,62,66,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
3482,261479,20,184,79,0,3,2,66.0,33.0,42.0,47.0,59.0,68.0,31,30,48,53,23,38,28,24,49,56,67,65,57,48,68,48,66,65,77,29,50,60,36,34,30,39,60,61,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
3483,261496,19,185,75,0,3,2,67.0,29.0,41.0,35.0,58.0,66.0,29,22,62,53,31,24,26,31,49,34,65,69,63,54,60,47,67,63,71,21,59,58,33,32,37,48,54,60,58,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
3484,261874,22,185,86,1,3,2,60.0,24.0,43.0,42.0,59.0,66.0,42,17,52,53,34,38,31,21,51,42,61,60,44,59,47,41,67,62,72,16,54,57,31,31,33,52,57,63,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
3485,261969,20,180,73,1,3,2,62.0,26.0,51.0,42.0,59.0,60.0,58,19,61,58,33,28,35,40,57,55,62,62,55,50,65,35,70,62,60,20,55,60,33,35,55,40,55,61,58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
3486,262261,22,181,75,1,2,2,72.0,38.0,51.0,53.0,60.0,57.0,44,33,57,58,20,51,31,28,55,55,74,70,67,51,42,56,58,49,58,39,66,61,44,54,24,51,62,61,56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
3487,262339,20,182,82,1,3,2,59.0,30.0,45.0,52.0,59.0,64.0,49,20,61,48,19,50,29,21,51,54,58,59,47,53,59,54,70,60,68,22,55,56,49,41,40,54,57,61,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
3488,262597,19,185,75,1,2,2,61.0,28.0,40.0,43.0,58.0,67.0,35,19,62,49,26,35,30,29,42,48,59,63,50,49,57,45,79,64,70,27,61,55,28,31,40,46,54,62,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
3489,262695,21,185,75,1,2,2,57.0,59.0,40.0,55.0,55.0,65.0,30,62,64,46,45,53,52,33,30,56,58,57,54,52,58,61,62,53,77,51,53,58,59,48,60,59,52,54,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59
3490,262923,19,185,71,0,2,2,58.0,28.0,40.0,45.0,58.0,62.0,23,25,58,54,24,34,25,26,48,52,57,59,58,54,63,40,68,59,67,23,53,54,28,33,39,48,54,64,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
3491,263114,18,186,75,1,2,2,62.0,32.0,37.0,41.0,62.0,58.0,36,30,59,44,28,33,26,32,34,45,64,60,48,46,56,44,72,57,58,25,56,60,32,32,39,45,57,65,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
3492,263262,20,181,74,1,3,2,70.0,24.0,41.0,36.0,58.0,69.0,52,17,47,40,29,22,30,31,47,35,71,70,75,57,64,39,75,72,69,21,65,55,29,30,33,43,57,62,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
3493,263273,18,187,80,1,2,2,59.0,53.0,47.0,49.0,59.0,62.0,46,51,61,54,47,42,39,40,43,53,54,63,61,57,61,62,61,53,67,52,60,56,47,41,52,53,59,61,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
3494,263344,20,185,75,1,3,2,55.0,26.0,45.0,48.0,58.0,64.0,39,19,50,54,30,44,41,28,44,53,52,58,43,59,52,38,65,64,65,25,59,59,27,43,42,56,57,61,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
3495,263354,18,181,74,1,2,2,55.0,30.0,37.0,37.0,63.0,56.0,33,27,61,43,34,30,36,35,35,34,55,55,45,57,65,45,75,55,56,22,54,58,25,34,38,50,59,68,69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61
3496,263608,28,191,83,1,2,2,52.0,30.0,42.0,45.0,58.0,67.0,33,28,57,55,20,39,22,26,38,53,53,52,39,50,56,34,50,64,73,30,62,56,33,39,38,53,55,61,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
3497,263615,21,188,81,1,2,2,66.0,31.0,48.0,48.0,59.0,62.0,52,30,57,57,22,50,32,30,48,44,63,68,56,54,50,31,58,60,67,30,54,62,47,38,38,39,55,63,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
3498,263649,24,186,81,1,3,2,60.0,44.0,54.0,48.0,57.0,67.0,52,44,59,60,41,42,42,45,55,51,58,62,56,55,63,50,72,68,69,40,59,56,40,49,51,52,57,57,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
3499,263686,19,189,74,1,3,2,55.0,29.0,39.0,35.0,57.0,69.0,29,27,63,50,22,30,30,30,46,34,49,59,41,50,50,40,68,49,83,26,59,53,24,30,35,50,54,61,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,61
3500,263707,17,185,70,1,3,2,67.0,26.0,42.0,53.0,59.0,60.0,24,21,61,59,25,47,22,19,52,57,65,69,60,58,63,40,61,60,62,23,57,57,16,32,28,60,57,61,59,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
3501,264033,22,180,71,1,2,2,61.0,29.0,46.0,54.0,59.0,59.0,32,22,53,61,25,51,39,29,54,59,59,62,47,51,66,46,65,60,58,24,57,62,36,33,41,48,56,63,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
3502,264129,18,182,75,1,3,2,56.0,31.0,38.0,38.0,60.0,63.0,36,26,67,41,34,30,35,31,38,39,57,56,44,55,63,47,71,58,66,27,62,58,27,38,22,43,57,62,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
3503,264141,18,180,81,1,2,2,64.0,33.0,39.0,56.0,61.0,61.0,53,32,48,36,29,66,36,38,30,42,68,61,53,59,61,29,57,56,65,35,57,61,49,36,42,40,56,70,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
3504,264153,24,193,85,1,2,2,61.0,29.0,36.0,37.0,60.0,65.0,30,26,55,38,28,32,22,23,35,35,58,63,46,50,41,37,65,55,76,28,50,55,30,45,37,52,58,67,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
3505,264223,18,188,86,1,3,2,55.0,31.0,38.0,42.0,59.0,65.0,26,28,60,49,31,39,29,28,42,44,55,55,50,50,41,40,62,59,77,29,45,52,22,30,30,39,53,67,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
3506,264506,18,188,79,1,3,2,54.0,40.0,53.0,56.0,58.0,63.0,43,35,60,63,29,56,47,42,58,60,56,53,53,49,53,60,56,53,68,31,63,52,41,46,49,52,54,63,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
3507,264544,19,189,82,1,2,2,62.0,35.0,49.0,46.0,58.0,64.0,53,33,70,61,35,35,34,29,49,61,61,63,45,48,55,38,70,65,68,35,49,55,23,33,50,45,58,58,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
3508,264549,18,185,82,1,3,2,60.0,35.0,47.0,45.0,60.0,61.0,44,32,55,52,55,35,40,42,50,55,60,60,48,55,55,36,70,60,62,34,55,60,30,40,52,55,61,60,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
3509,264562,18,179,75,1,3,2,69.0,37.0,53.0,57.0,54.0,64.0,52,33,60,58,42,57,43,55,55,55,70,68,65,55,65,40,70,65,58,35,75,53,48,44,50,42,51,56,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
3510,195013,29,183,71,1,4,2,50.0,37.0,52.0,52.0,58.0,63.0,54,40,55,55,33,51,42,36,54,54,48,52,47,57,52,49,70,62,64,15,60,56,52,50,47,55,61,57,56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
3511,198485,30,190,98,1,3,2,32.0,33.0,46.0,46.0,55.0,73.0,35,27,58,55,23,42,33,28,45,55,31,32,29,55,38,54,47,63,82,24,71,56,41,48,33,60,55,53,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58
3512,200393,31,179,77,1,3,2,66.0,42.0,54.0,60.0,53.0,59.0,54,35,52,62,47,56,48,49,53,61,67,65,75,49,75,65,65,50,65,35,56,50,30,43,48,48,55,53,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
3513,207595,32,182,88,0,2,2,46.0,43.0,42.0,34.0,57.0,74.0,48,26,49,38,27,27,58,55,42,31,39,52,40,61,63,80,69,65,82,46,66,57,28,36,60,44,62,58,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58
3514,209528,26,179,69,0,3,2,50.0,43.0,50.0,50.0,55.0,70.0,51,42,57,53,33,48,47,56,52,51,58,43,54,54,51,46,76,66,75,46,63,53,43,43,38,51,56,56,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
3515,221826,31,183,71,1,3,2,66.0,52.0,53.0,57.0,58.0,69.0,47,38,57,59,31,53,33,42,63,57,68,65,63,56,76,73,69,69,71,68,66,61,58,49,38,58,56,60,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
3516,226837,33,178,75,1,3,2,62.0,32.0,43.0,44.0,58.0,59.0,30,28,50,58,25,35,21,28,56,46,59,64,48,62,68,46,67,58,60,29,56,60,28,30,33,56,56,58,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
3517,229779,24,190,80,1,3,2,55.0,31.0,38.0,44.0,57.0,63.0,34,25,56,45,35,40,33,33,39,46,55,55,41,50,54,48,68,40,78,23,55,58,25,33,41,49,59,55,56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
3518,229985,25,184,78,1,2,2,52.0,29.0,43.0,38.0,59.0,58.0,32,21,64,58,32,30,34,28,47,39,54,50,46,53,54,42,71,54,61,28,51,57,27,29,48,61,50,65,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
3519,230703,24,190,83,1,3,2,53.0,27.0,37.0,45.0,57.0,66.0,24,26,58,50,28,38,30,25,36,49,52,54,49,50,68,37,68,67,69,17,55,52,26,35,42,40,55,62,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
3520,233166,22,187,65,1,3,2,61.0,33.0,47.0,53.0,57.0,64.0,39,29,56,54,34,51,38,37,53,53,62,61,57,53,52,48,63,60,67,25,61,57,31,44,35,54,58,57,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
3521,234322,28,184,83,1,2,2,67.0,28.0,47.0,42.0,57.0,67.0,56,26,54,51,21,37,35,34,48,40,66,67,55,51,52,25,62,52,75,29,66,54,57,35,35,48,59,58,58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
3522,237233,25,184,78,1,2,2,43.0,55.0,55.0,54.0,56.0,65.0,52,54,56,59,53,55,56,52,56,55,47,40,50,55,54,59,58,68,66,56,61,57,53,52,54,54,58,55,51,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
3523,238844,22,178,70,0,3,2,69.0,30.0,48.0,51.0,57.0,59.0,53,23,56,50,29,49,41,39,45,49,70,69,57,56,77,38,74,40,66,35,60,58,46,46,34,40,55,58,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
3524,239196,22,180,77,1,4,2,66.0,43.0,51.0,56.0,60.0,60.0,44,42,48,62,36,54,35,34,39,58,64,68,64,45,64,53,61,64,66,37,39,59,39,58,47,43,64,62,57,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
3525,239853,24,196,96,0,2,2,35.0,27.0,37.0,36.0,56.0,77.0,24,26,63,46,16,28,21,17,45,41,33,37,39,47,42,41,65,66,89,25,65,54,16,39,19,52,53,57,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60
3526,240355,23,185,79,1,2,2,80.0,25.0,34.0,38.0,59.0,65.0,34,15,47,38,24,26,31,21,33,41,78,81,55,54,54,43,75,52,77,24,47,58,32,33,43,56,61,63,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
3527,241318,24,187,88,1,2,2,62.0,32.0,39.0,40.0,57.0,68.0,32,24,55,45,37,30,22,26,50,43,58,65,60,60,56,43,68,69,71,38,61,61,30,35,32,42,59,55,54,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
3528,241862,22,195,75,1,3,2,54.0,38.0,41.0,35.0,60.0,60.0,32,28,57,49,23,30,41,48,40,33,57,51,50,53,32,54,70,40,70,51,56,58,27,33,44,45,60,62,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
3529,242199,24,184,75,1,3,2,64.0,33.0,54.0,55.0,52.0,64.0,56,25,47,59,26,52,38,27,60,58,66,62,62,50,65,38,70,66,66,42,57,49,51,48,39,44,50,57,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57
3530,242759,22,183,78,1,2,2,68.0,32.0,48.0,54.0,56.0,69.0,57,28,56,52,35,54,41,29,48,54,70,67,64,49,59,36,67,71,72,33,59,56,48,39,32,41,53,57,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
3531,242801,21,195,81,1,2,2,65.0,28.0,43.0,45.0,56.0,65.0,38,24,59,49,24,42,30,29,51,43,62,68,52,51,50,46,67,48,72,21,68,51,24,38,34,53,56,58,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
