,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),lwb
235,259569,19,184,73,0,3,2,62.0,53.0,64.0,71.0,58.0,52.0,67,54,38,69,48,73,54,52,64,74,64,61,68,66,68,59,54,66,47,49,47,63,44,56,55,57,60,61,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67
236,260478,22,185,75,1,3,3,86.0,59.0,63.0,66.0,37.0,60.0,71,60,42,63,50,68,72,57,54,67,88,84,69,54,66,63,43,71,59,56,55,23,59,60,53,55,33,51,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58
237,260839,24,182,79,0,3,2,77.0,47.0,59.0,64.0,60.0,73.0,78,38,53,60,46,64,61,29,56,66,78,77,67,56,69,60,62,79,70,54,74,58,54,46,39,56,59,64,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68
238,261532,22,173,72,0,3,2,66.0,39.0,59.0,69.0,63.0,68.0,72,35,48,60,38,68,62,32,48,70,78,57,82,60,70,42,65,75,64,40,68,58,60,58,42,52,71,64,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68
239,181205,32,187,76,0,2,2,81.0,52.0,60.0,60.0,61.0,72.0,64,44,57,61,48,59,62,56,59,61,79,82,64,61,57,63,65,73,74,55,68,58,56,57,59,58,61,63,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66
240,188062,32,188,78,0,4,2,73.0,60.0,61.0,58.0,61.0,71.0,63,58,54,59,51,55,58,60,57,60,75,71,60,58,62,66,60,84,68,62,67,60,66,66,49,61,62,61,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66
241,189115,30,184,79,0,3,2,70.0,51.0,54.0,59.0,62.0,68.0,63,44,48,62,36,55,29,19,55,60,71,70,68,53,64,66,63,76,67,53,61,66,57,45,51,63,56,67,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
242,190620,30,180,72,0,2,2,69.0,46.0,62.0,62.0,61.0,66.0,65,30,58,62,40,62,64,70,61,61,70,69,65,60,59,64,51,80,66,61,52,60,59,59,49,58,62,62,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
243,191108,32,180,74,1,4,3,67.0,61.0,66.0,65.0,58.0,63.0,66,59,42,66,59,65,66,66,64,65,68,66,62,65,68,63,59,72,61,63,56,59,64,66,55,65,59,61,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66
244,192624,29,175,66,0,3,3,75.0,55.0,63.0,65.0,62.0,64.0,68,57,60,60,57,64,70,61,59,64,74,75,79,62,77,55,68,68,64,52,60,59,58,63,53,52,62,63,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
245,196353,32,178,65,0,3,2,66.0,48.0,62.0,62.0,60.0,68.0,64,43,46,61,47,60,68,70,62,61,67,65,69,63,70,57,87,80,62,47,64,56,57,60,54,66,62,64,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
246,197831,30,180,72,0,2,3,66.0,50.0,60.0,65.0,60.0,65.0,67,51,60,63,44,66,66,40,53,66,69,63,66,60,66,51,58,70,63,45,63,60,60,55,44,58,57,62,64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
247,198000,33,175,75,0,4,3,63.0,61.0,64.0,64.0,64.0,70.0,66,60,59,68,59,64,65,54,59,63,61,65,64,64,68,72,75,64,73,57,70,64,65,62,48,69,64,66,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
248,201078,30,180,75,0,2,2,68.0,47.0,55.0,64.0,62.0,74.0,64,45,64,60,12,64,58,57,56,63,69,68,73,62,61,52,80,76,73,55,72,59,53,35,44,59,61,65,63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
249,204664,27,168,64,0,3,3,72.0,50.0,61.0,67.0,63.0,50.0,67,49,40,65,54,67,49,43,62,67,71,72,70,61,81,57,61,65,44,43,45,61,58,55,53,53,67,67,61,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
250,204979,26,177,68,0,3,2,83.0,50.0,59.0,64.0,59.0,68.0,62,48,53,58,45,63,62,62,56,58,82,84,81,55,77,53,72,92,60,50,58,59,56,59,49,62,59,60,59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
251,206161,29,184,80,0,3,3,65.0,55.0,62.0,68.0,65.0,60.0,68,45,58,65,51,68,67,40,61,68,67,63,71,60,66,70,67,49,63,65,66,67,62,55,48,68,60,69,68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
252,209315,26,177,75,0,2,2,73.0,44.0,57.0,62.0,61.0,73.0,63,42,50,59,35,59,60,54,51,60,73,73,80,59,71,49,90,85,67,47,67,61,49,54,35,56,62,62,61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
253,210029,27,180,74,1,3,2,67.0,34.0,56.0,61.0,63.0,72.0,63,27,53,55,28,62,63,55,48,61,66,68,64,57,65,37,71,74,72,40,72,60,60,53,39,50,65,66,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
254,216790,26,184,76,0,3,3,65.0,60.0,66.0,66.0,61.0,72.0,65,58,59,65,43,63,66,64,63,65,72,59,77,62,74,68,75,80,70,65,65,61,66,70,34,64,61,63,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
255,221271,27,182,78,0,3,3,58.0,36.0,61.0,63.0,65.0,68.0,70,32,63,66,33,62,54,39,61,65,60,56,63,61,60,39,74,68,69,38,62,65,52,51,42,63,67,64,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67
256,221684,29,188,79,0,2,3,67.0,43.0,64.0,64.0,65.0,70.0,64,39,64,64,42,64,61,49,65,66,64,69,62,62,63,55,80,64,71,38,72,65,64,68,40,68,66,65,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66
257,221853,28,176,68,0,3,2,83.0,57.0,57.0,62.0,63.0,66.0,56,65,55,59,48,61,45,38,60,56,82,83,88,58,68,52,84,71,62,53,64,64,58,62,31,60,63,64,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
258,225768,23,171,67,0,2,2,78.0,54.0,60.0,63.0,61.0,63.0,67,45,47,61,44,62,62,30,62,60,79,78,74,63,74,66,61,70,60,65,63,62,66,56,40,59,64,61,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
259,226087,27,180,75,0,2,3,72.0,48.0,61.0,59.0,62.0,51.0,67,45,60,64,55,59,58,45,58,64,72,72,47,61,63,58,41,59,56,41,32,63,52,55,58,49,64,61,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
260,230055,24,176,74,0,3,2,76.0,48.0,58.0,66.0,61.0,61.0,63,37,53,61,35,66,57,41,56,66,74,77,68,59,75,70,67,71,56,54,57,57,56,55,37,60,62,64,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
261,231145,24,174,66,1,3,3,75.0,62.0,64.0,67.0,57.0,62.0,64,62,52,65,53,65,62,59,60,64,76,74,78,63,81,63,54,74,58,66,59,57,60,65,56,65,58,59,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
262,232687,27,172,69,0,3,2,79.0,29.0,57.0,56.0,61.0,64.0,70,26,54,62,29,54,55,30,57,53,79,79,65,62,74,33,65,66,64,26,63,61,50,42,39,50,60,62,66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
263,234941,23,185,71,0,2,2,80.0,46.0,56.0,63.0,60.0,68.0,62,45,54,57,31,64,54,50,53,60,78,82,70,58,66,53,66,75,69,43,55,58,56,52,44,58,60,62,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66
264,241551,23,173,71,0,3,2,76.0,42.0,56.0,65.0,61.0,62.0,64,32,49,63,27,64,59,45,44,64,78,75,70,62,80,65,59,69,59,43,61,61,55,45,40,53,59,64,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67
265,241566,23,178,73,0,3,2,69.0,41.0,64.0,67.0,61.0,70.0,66,35,63,72,35,70,57,33,55,64,69,69,69,65,67,49,73,68,67,43,79,58,61,62,47,64,58,64,63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67
266,241765,27,188,90,0,2,2,64.0,40.0,52.0,62.0,64.0,78.0,64,34,53,61,34,62,43,38,47,64,60,68,57,65,68,49,59,76,82,45,74,63,44,36,38,51,68,66,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,67
267,242628,19,170,68,0,3,3,82.0,45.0,54.0,70.0,60.0,59.0,57,45,41,60,25,70,52,27,48,67,81,82,85,65,73,55,62,70,56,35,54,53,68,54,39,58,63,67,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
268,243210,23,174,73,0,3,2,72.0,42.0,54.0,62.0,60.0,73.0,57,40,60,62,33,58,47,42,51,65,75,69,71,62,73,46,66,86,74,44,55,61,40,42,40,55,56,63,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
269,243525,21,178,74,0,4,3,58.0,57.0,65.0,68.0,61.0,68.0,59,56,59,69,44,67,57,61,64,69,63,54,67,63,71,64,66,72,66,60,70,69,57,67,39,65,56,63,59,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
270,247009,27,187,82,1,3,2,75.0,50.0,58.0,57.0,59.0,69.0,62,51,54,61,45,56,47,40,55,58,74,75,62,59,50,52,54,85,73,45,45,59,60,58,49,55,59,62,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66
271,247040,22,174,63,0,3,2,73.0,44.0,57.0,57.0,62.0,54.0,66,44,55,61,29,58,34,43,59,51,75,71,60,57,83,42,58,76,44,49,51,58,52,47,47,54,56,69,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
272,247278,24,183,72,0,2,2,78.0,44.0,56.0,58.0,63.0,70.0,58,41,57,63,35,61,53,26,57,59,79,77,46,54,57,55,70,70,71,40,66,60,55,49,36,53,59,69,67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
273,248780,30,185,82,0,2,2,79.0,28.0,53.0,57.0,65.0,73.0,63,26,68,64,28,53,27,27,54,63,74,83,60,57,58,40,91,75,76,21,58,61,28,34,30,55,64,67,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66
274,251212,28,179,79,0,3,3,73.0,47.0,54.0,65.0,62.0,70.0,68,40,51,58,33,66,42,38,45,61,74,72,67,65,69,64,54,72,69,45,74,60,59,47,47,64,62,65,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
275,251595,20,177,66,0,3,2,78.0,52.0,60.0,65.0,60.0,64.0,64,52,52,65,45,63,55,45,60,65,76,80,75,60,77,57,65,74,62,47,58,62,60,54,42,60,58,63,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67
276,252483,21,183,68,0,3,2,82.0,46.0,59.0,62.0,56.0,57.0,64,45,46,64,31,65,52,31,58,61,83,82,64,61,47,50,75,72,50,47,49,60,53,55,40,55,53,59,55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
277,253237,25,180,73,0,2,3,79.0,52.0,59.0,60.0,57.0,69.0,61,58,55,65,37,57,54,53,62,58,78,80,76,63,65,42,68,81,63,49,69,56,66,48,44,49,57,57,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
278,255505,26,185,70,0,3,2,69.0,51.0,59.0,63.0,63.0,66.0,63,47,59,62,39,62,51,52,59,65,61,76,60,61,67,60,56,69,65,55,68,61,57,54,44,58,61,65,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66
279,255561,19,189,70,0,4,3,72.0,54.0,58.0,63.0,63.0,70.0,64,47,53,61,58,63,63,35,55,61,71,73,73,57,71,71,69,72,70,57,70,63,54,55,37,55,62,67,64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66
280,256788,20,173,68,0,2,3,67.0,47.0,53.0,69.0,62.0,58.0,68,48,50,56,37,70,29,30,44,69,71,64,68,62,79,46,66,63,54,46,62,61,58,53,38,56,57,69,66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
281,260082,18,182,77,0,2,2,72.0,44.0,58.0,57.0,61.0,63.0,68,35,60,62,52,57,62,31,63,55,72,72,60,65,60,60,57,61,66,47,57,58,52,43,32,57,59,65,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65
282,261146,21,186,78,0,3,2,72.0,50.0,57.0,66.0,59.0,69.0,71,41,59,56,51,65,57,51,58,73,70,74,58,59,60,66,64,76,69,53,62,58,48,45,58,56,57,61,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67
283,262491,31,183,71,0,3,4,68.0,57.0,67.0,63.0,39.0,50.0,69,59,43,70,56,64,50,46,64,66,65,70,53,58,62,63,36,61,50,47,38,40,53,71,68,62,46,33,29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57
284,262566,22,171,65,0,2,2,68.0,26.0,49.0,56.0,62.0,49.0,59,28,69,71,23,49,31,26,24,62,67,68,55,67,83,24,60,61,40,20,53,63,41,31,36,55,60,59,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65
285,169638,34,185,75,0,3,3,52.0,58.0,65.0,64.0,65.0,61.0,70,50,63,64,52,64,68,67,64,65,53,52,61,64,66,71,71,54,63,63,64,65,60,63,70,67,66,66,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65
286,171364,34,170,75,0,3,3,72.0,57.0,61.0,64.0,60.0,64.0,62,52,51,63,53,63,65,60,56,63,73,71,73,62,72,69,78,66,61,58,65,61,60,60,59,59,61,62,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
287,178297,33,180,70,0,2,2,69.0,49.0,59.0,64.0,62.0,76.0,62,44,53,58,48,61,70,58,60,63,67,70,70,67,71,59,85,75,78,49,72,65,49,55,57,67,66,59,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65
288,189237,32,180,74,0,3,2,68.0,62.0,62.0,64.0,58.0,70.0,65,60,55,66,55,63,55,57,59,65,66,69,68,63,69,67,54,74,69,63,69,59,60,59,55,62,56,60,57,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
289,189836,31,175,70,0,3,2,71.0,49.0,60.0,63.0,60.0,70.0,65,43,55,58,44,61,66,67,58,60,72,70,73,60,74,57,84,73,70,52,63,60,58,58,56,62,60,61,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
290,200844,30,180,72,1,4,3,76.0,53.0,55.0,61.0,59.0,65.0,61,55,50,56,45,61,48,53,51,61,76,76,68,60,58,56,53,88,59,50,56,59,58,54,46,59,59,60,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
291,208122,31,181,78,0,3,2,71.0,36.0,56.0,63.0,64.0,68.0,57,26,61,63,34,57,42,38,58,65,69,73,70,70,73,57,66,64,76,36,55,65,47,47,38,64,65,63,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65
292,209364,27,174,69,0,2,2,72.0,44.0,59.0,61.0,57.0,67.0,68,46,52,63,34,59,52,39,58,60,72,72,69,57,77,39,83,79,68,42,47,55,59,50,49,47,57,58,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
293,210691,26,180,72,0,2,2,85.0,57.0,55.0,63.0,54.0,66.0,65,58,42,59,47,62,56,42,47,63,85,85,72,52,77,64,63,82,63,57,54,54,55,45,40,58,53,57,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
294,211594,26,180,73,0,3,2,74.0,46.0,53.0,61.0,62.0,68.0,60,45,59,55,30,61,34,35,51,60,73,74,59,58,71,45,66,71,71,50,58,61,59,52,39,56,62,62,62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64
295,213889,25,184,68,0,3,2,76.0,55.0,58.0,61.0,58.0,71.0,62,58,55,54,42,61,65,61,55,59,75,76,72,59,64,56,59,86,68,50,61,59,59,59,57,58,58,59,58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
296,215684,30,171,75,1,4,3,78.0,59.0,56.0,68.0,54.0,72.0,60,58,48,59,53,66,60,56,55,66,75,81,85,65,83,61,76,82,70,60,64,50,62,47,63,57,54,56,57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65
297,222691,31,175,71,1,4,2,80.0,61.0,57.0,65.0,42.0,63.0,64,57,33,61,49,64,50,40,53,63,81,79,78,60,70,68,43,74,63,68,55,40,66,54,56,53,50,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59
298,222870,24,175,72,0,3,3,78.0,60.0,65.0,67.0,57.0,58.0,68,57,44,62,55,68,67,65,63,62,77,78,76,59,84,67,46,70,58,63,47,57,60,69,43,58,58,60,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
299,226438,24,183,75,0,3,2,64.0,36.0,55.0,63.0,61.0,69.0,62,33,58,61,36,62,42,43,50,62,66,63,68,61,69,40,59,80,65,36,68,60,49,49,37,54,62,62,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65
300,227961,23,170,68,0,3,2,81.0,31.0,55.0,64.0,57.0,64.0,60,27,43,57,30,63,33,32,57,58,82,81,82,57,89,24,57,88,58,37,52,57,57,57,40,61,58,59,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
301,229409,31,170,62,0,3,3,64.0,46.0,62.0,62.0,63.0,53.0,65,54,69,69,30,59,42,45,52,67,68,61,57,71,76,43,62,60,55,31,35,55,66,62,50,46,61,68,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
302,231307,23,175,75,0,2,3,87.0,49.0,49.0,63.0,61.0,72.0,51,47,55,47,39,61,37,32,50,60,88,86,85,60,71,55,71,82,71,47,64,62,54,59,47,56,61,61,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65
303,231500,27,180,75,0,1,2,61.0,45.0,64.0,62.0,61.0,65.0,63,35,58,66,36,61,66,52,62,62,60,62,68,63,65,69,74,75,61,49,60,64,46,67,38,62,60,61,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
304,232540,27,171,68,0,4,2,74.0,52.0,57.0,66.0,56.0,72.0,63,52,44,57,59,67,59,54,55,65,73,74,75,64,76,55,64,89,67,47,64,55,65,55,46,45,57,59,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65
305,233514,23,184,80,0,3,2,69.0,33.0,56.0,54.0,64.0,70.0,62,29,60,57,29,47,37,30,62,58,67,71,62,59,66,46,77,65,74,32,66,68,28,54,35,51,60,67,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65
306,235347,23,185,70,0,2,2,71.0,52.0,60.0,62.0,62.0,62.0,64,46,56,61,39,62,64,55,55,61,71,71,70,59,61,64,70,64,63,59,57,64,54,56,37,58,60,64,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65
307,237718,23,178,64,0,3,3,89.0,62.0,55.0,67.0,28.0,58.0,49,65,56,60,54,67,49,46,48,67,92,86,78,58,72,60,67,59,60,59,50,19,59,59,63,53,23,30,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
308,239119,28,178,73,0,2,2,71.0,56.0,61.0,61.0,57.0,68.0,65,52,55,60,55,59,64,59,61,60,70,71,72,59,73,62,70,83,62,56,65,57,59,60,57,55,55,60,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65
309,240585,22,178,75,0,3,2,72.0,42.0,55.0,62.0,61.0,63.0,60,42,53,57,31,62,52,37,53,59,73,71,72,59,70,43,69,71,63,40,49,61,55,52,41,54,62,62,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65
310,241034,22,175,72,0,2,2,75.0,42.0,57.0,62.0,61.0,64.0,61,41,54,60,38,62,54,42,53,59,72,78,65,65,70,40,59,68,64,43,60,56,59,54,46,55,61,65,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65
311,242023,24,166,62,0,3,2,73.0,29.0,51.0,62.0,63.0,55.0,63,22,45,52,31,62,41,29,58,61,74,72,63,59,70,38,58,70,52,28,42,58,45,39,42,59,69,67,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
312,242915,31,183,78,0,2,2,87.0,62.0,58.0,64.0,59.0,63.0,55,62,57,65,52,64,56,49,62,66,86,88,69,61,62,73,57,73,68,60,41,52,51,47,55,56,60,63,61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65
313,244398,25,170,75,0,3,2,76.0,38.0,52.0,63.0,60.0,69.0,59,32,51,60,27,60,32,32,43,61,77,75,73,57,80,50,72,77,69,40,59,60,58,47,36,62,59,62,64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66
