,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,rwb
231,187701,30,175,70,1,4,3,65.0,55.0,62.0,63.0,64.0,64.0,67,48,63,65,37,63,70,55,64,63,65,65,63,66,68,63,61,64,68,64,57,65,51,51,62,61,65,62,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
232,189833,31,179,77,1,4,2,67.0,36.0,58.0,62.0,61.0,74.0,65,30,53,63,31,62,42,65,61,60,68,67,68,61,60,50,60,87,73,33,63,61,51,40,45,61,62,62,61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
233,200309,29,188,77,1,2,3,88.0,46.0,59.0,63.0,61.0,71.0,63,45,52,60,39,63,57,43,55,60,85,90,73,56,61,49,60,67,74,43,69,61,59,59,51,62,62,63,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
234,201527,29,182,79,1,2,2,84.0,36.0,57.0,63.0,59.0,64.0,63,31,52,63,30,61,46,30,53,65,84,84,70,53,67,45,42,83,59,33,56,55,56,52,34,58,58,63,61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
235,210029,27,180,74,1,3,2,67.0,34.0,56.0,61.0,63.0,72.0,63,27,53,55,28,62,63,55,48,61,66,68,64,57,65,37,71,74,72,40,72,60,60,53,39,50,65,66,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
236,216134,31,175,72,1,3,2,73.0,37.0,58.0,65.0,59.0,71.0,67,36,49,60,38,65,61,27,54,65,73,73,71,59,73,37,49,77,72,30,64,59,63,54,37,55,60,61,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
237,216288,27,177,79,1,3,2,74.0,48.0,58.0,62.0,62.0,75.0,57,37,48,65,36,58,40,34,61,62,66,81,75,59,81,67,80,75,72,54,79,65,47,57,50,49,58,66,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67
238,222979,25,173,68,1,4,2,71.0,40.0,56.0,61.0,62.0,70.0,63,40,49,61,38,60,57,31,54,63,72,70,60,54,72,54,84,80,66,24,65,61,50,50,42,56,65,64,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
239,228983,24,189,84,1,3,2,57.0,25.0,55.0,56.0,66.0,70.0,58,18,62,62,24,56,23,25,57,61,53,60,38,63,53,42,45,66,76,21,68,66,22,54,33,67,65,69,66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65
240,231145,24,174,66,1,3,3,75.0,62.0,64.0,67.0,57.0,62.0,64,62,52,65,53,65,62,59,60,64,76,74,78,63,81,63,54,74,58,66,59,57,60,65,56,65,58,59,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
241,232117,25,182,77,1,3,3,77.0,34.0,58.0,64.0,58.0,71.0,66,31,53,63,37,65,44,39,55,63,75,78,66,56,65,34,80,68,72,32,69,57,57,52,47,54,51,66,64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
242,233170,34,175,70,1,3,3,74.0,50.0,62.0,66.0,50.0,71.0,68,52,44,64,44,66,52,61,61,64,69,78,73,62,70,52,46,90,66,44,64,59,61,57,52,57,24,66,65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
243,233727,21,182,69,1,3,3,81.0,60.0,59.0,64.0,45.0,62.0,64,61,49,62,59,64,39,32,57,65,81,81,61,59,76,60,66,72,69,57,33,43,60,64,62,62,45,47,43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
244,236244,22,189,69,1,3,2,75.0,31.0,50.0,59.0,66.0,66.0,55,28,64,60,27,56,25,23,54,63,73,76,60,64,56,38,72,67,69,24,57,65,53,35,34,52,67,67,67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
245,238820,25,180,75,1,3,3,81.0,57.0,60.0,66.0,62.0,69.0,61,57,55,62,45,67,57,45,58,64,79,82,72,59,66,60,72,79,68,59,59,58,62,61,37,60,68,61,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
246,239443,22,174,72,1,2,2,78.0,38.0,55.0,62.0,61.0,63.0,60,33,51,59,31,59,49,40,50,59,79,78,77,63,77,47,60,70,64,36,54,61,54,53,41,52,61,64,62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
247,242907,20,188,75,1,3,2,70.0,47.0,59.0,60.0,62.0,63.0,68,47,58,62,39,60,47,24,51,60,69,71,64,67,53,49,63,72,63,42,52,62,50,62,54,53,62,65,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
248,247667,21,179,73,1,3,3,76.0,39.0,52.0,59.0,63.0,73.0,56,30,61,62,33,54,53,30,46,58,77,75,75,65,68,55,75,77,76,40,62,64,53,41,34,57,63,64,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
249,251025,23,180,78,1,3,4,78.0,61.0,61.0,66.0,48.0,68.0,70,59,47,63,65,64,68,33,55,62,80,77,81,58,80,69,69,77,73,60,42,46,60,60,45,65,44,53,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
250,251335,22,188,84,1,3,2,71.0,35.0,54.0,60.0,62.0,77.0,60,23,64,60,24,60,49,32,51,60,70,72,68,59,50,59,77,77,85,38,59,59,48,47,41,54,59,65,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65
251,252802,20,190,79,1,2,2,77.0,40.0,57.0,67.0,62.0,59.0,67,38,63,60,44,72,55,40,55,67,72,81,67,60,54,43,64,51,65,34,54,61,50,50,46,46,52,70,68,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
252,256730,31,179,67,0,2,2,85.0,25.0,45.0,54.0,62.0,71.0,53,24,60,50,21,54,29,25,41,50,84,85,64,58,69,25,68,83,69,23,62,60,40,42,33,47,61,66,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
253,259075,19,169,62,1,3,2,82.0,52.0,55.0,65.0,60.0,58.0,60,48,51,62,45,64,60,43,56,63,81,82,79,59,75,57,67,72,44,53,72,58,61,41,55,54,59,63,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
254,263759,19,179,70,1,3,3,82.0,62.0,62.0,65.0,49.0,61.0,65,59,47,65,64,64,59,36,60,64,83,81,72,57,69,75,61,70,57,61,59,39,62,60,45,62,53,52,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
255,176368,35,179,72,1,3,2,64.0,59.0,61.0,64.0,62.0,67.0,57,59,60,64,55,63,52,60,62,64,65,64,66,66,63,55,61,69,62,64,78,63,66,62,56,67,60,62,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
256,179636,31,170,67,1,4,3,78.0,60.0,62.0,66.0,54.0,70.0,66,59,54,62,52,64,59,60,57,63,80,77,82,62,89,64,90,85,68,62,49,52,63,64,57,60,56,54,54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65
257,202259,28,186,80,1,3,2,58.0,29.0,50.0,53.0,65.0,71.0,54,21,61,56,28,49,38,24,53,51,63,53,63,62,59,53,80,65,78,25,58,65,41,43,19,59,67,66,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62
258,203095,29,183,67,1,3,2,74.0,51.0,57.0,61.0,60.0,71.0,60,52,56,61,55,59,53,35,56,60,72,75,71,60,61,56,68,77,74,44,59,58,50,56,44,60,59,62,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
259,203292,28,180,75,1,3,2,66.0,43.0,58.0,59.0,60.0,69.0,60,48,53,62,19,54,40,35,60,58,67,66,78,56,73,45,63,86,69,31,49,59,53,59,46,61,61,62,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
260,209253,32,178,74,1,3,3,76.0,56.0,57.0,62.0,59.0,67.0,62,56,53,58,52,62,44,56,55,59,75,76,73,61,62,60,58,80,65,52,59,59,56,57,56,55,60,61,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
261,209475,27,181,83,1,3,3,79.0,55.0,59.0,64.0,51.0,70.0,56,52,50,62,47,65,55,41,60,62,79,79,73,61,46,63,62,76,66,59,72,60,61,62,40,65,46,51,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
262,215684,30,171,75,1,4,3,78.0,59.0,56.0,68.0,54.0,72.0,60,58,48,59,53,66,60,56,55,66,75,81,85,65,83,61,76,82,70,60,64,50,62,47,63,57,54,56,57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
263,216493,27,187,79,1,3,2,63.0,35.0,48.0,54.0,65.0,71.0,50,31,58,56,38,49,35,31,39,59,61,65,53,65,59,39,72,75,72,35,65,65,34,46,46,55,64,66,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64
264,223907,26,185,80,1,2,3,81.0,52.0,56.0,61.0,55.0,74.0,60,50,41,63,46,61,48,39,52,62,77,84,70,60,61,68,69,85,75,46,59,56,56,48,38,45,60,53,54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65
265,224624,27,182,69,1,3,3,74.0,35.0,57.0,61.0,63.0,61.0,56,31,57,61,23,60,46,37,62,58,75,73,73,59,62,43,59,68,58,33,59,62,61,56,42,58,64,65,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
266,229073,25,174,68,1,3,2,77.0,50.0,59.0,64.0,61.0,63.0,63,45,55,62,33,64,39,35,59,62,78,76,73,62,66,59,73,65,61,56,62,61,60,60,49,56,62,61,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
267,229620,27,176,74,1,3,3,81.0,57.0,55.0,67.0,48.0,66.0,57,58,37,57,55,65,51,42,44,63,82,81,82,66,82,55,69,80,57,59,68,50,64,61,48,61,47,52,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63
268,237592,26,180,79,1,3,3,70.0,47.0,59.0,61.0,59.0,69.0,67,42,56,64,47,60,57,41,56,62,72,69,66,59,64,58,71,68,72,43,62,61,56,48,54,53,58,60,59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
269,237913,26,180,75,1,3,2,68.0,20.0,63.0,56.0,62.0,69.0,72,12,58,64,15,53,56,53,65,59,66,69,58,60,63,31,71,60,74,19,68,63,57,57,20,52,61,64,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
270,241269,22,184,79,1,3,2,86.0,52.0,59.0,62.0,57.0,69.0,72,50,53,55,47,62,70,42,57,62,88,84,66,55,67,58,69,73,71,48,60,53,60,56,49,55,55,63,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
271,243254,22,180,74,1,2,3,85.0,48.0,58.0,64.0,54.0,60.0,64,42,41,60,38,65,52,51,55,62,78,91,79,53,63,56,60,84,51,52,54,50,65,54,40,48,60,55,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
272,243622,32,193,88,1,3,2,54.0,24.0,49.0,51.0,64.0,72.0,52,20,64,57,23,50,27,23,48,55,52,55,44,61,33,32,63,64,80,20,65,63,44,43,32,53,64,65,63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
273,243702,20,184,71,1,3,3,80.0,33.0,50.0,64.0,60.0,57.0,59,31,46,59,27,67,49,28,32,61,79,80,69,64,61,37,60,64,57,29,46,62,50,44,37,48,60,64,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
274,243773,21,174,65,1,3,3,74.0,46.0,60.0,62.0,60.0,59.0,61,44,54,64,47,58,51,47,59,62,76,73,81,63,77,52,57,68,52,40,67,61,57,57,49,47,59,61,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
275,246763,19,183,72,1,3,2,70.0,36.0,59.0,64.0,62.0,61.0,63,31,53,65,40,64,56,60,51,63,70,70,66,60,63,42,71,55,62,38,64,63,43,51,43,69,62,65,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
276,256545,25,183,70,1,3,2,67.0,60.0,63.0,62.0,58.0,66.0,65,57,57,63,53,61,59,60,61,64,63,71,66,61,63,65,60,78,63,62,58,60,63,65,62,60,57,58,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
277,257621,23,178,68,1,3,2,72.0,49.0,59.0,62.0,57.0,58.0,64,55,42,62,35,58,61,31,58,60,76,69,81,62,72,43,56,82,45,46,59,58,54,58,36,56,58,60,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
278,258093,19,170,69,0,2,2,85.0,51.0,60.0,65.0,53.0,71.0,62,50,47,62,49,65,58,46,58,63,84,85,72,60,84,56,58,75,70,48,74,52,60,59,43,58,55,54,55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65
279,259848,18,174,69,1,3,2,71.0,46.0,58.0,61.0,62.0,59.0,63,45,49,61,35,63,60,55,55,55,73,69,67,63,70,47,63,70,55,44,53,60,55,50,61,46,65,65,61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
280,263804,21,180,74,1,2,2,77.0,42.0,50.0,57.0,58.0,60.0,61,35,52,67,38,53,27,31,22,58,75,79,77,56,62,59,56,76,58,41,46,52,58,39,36,51,56,65,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
281,264022,17,177,75,1,3,3,70.0,39.0,60.0,65.0,60.0,54.0,65,38,49,63,37,70,64,43,64,63,71,70,54,69,53,42,64,54,54,29,52,58,65,51,42,52,59,63,64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
282,166841,34,178,70,1,4,3,65.0,56.0,63.0,62.0,56.0,61.0,66,56,40,61,56,62,67,60,61,61,66,65,61,61,70,58,71,74,58,54,51,59,57,67,59,61,56,59,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
283,185256,32,189,78,1,3,2,71.0,55.0,57.0,60.0,58.0,73.0,60,58,54,58,47,58,55,32,57,59,70,72,65,64,73,53,65,73,76,50,65,60,63,58,56,56,59,58,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64
284,193875,30,170,68,1,4,2,70.0,37.0,57.0,62.0,59.0,67.0,60,23,48,62,43,61,49,27,57,62,70,70,68,58,67,50,78,70,67,47,59,60,60,56,40,61,59,61,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
285,200369,33,178,75,1,3,3,67.0,58.0,59.0,65.0,55.0,70.0,60,56,46,59,55,64,54,61,56,65,66,67,70,64,69,61,77,80,65,56,68,51,63,59,67,60,59,57,53,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
286,203542,28,171,71,1,5,3,75.0,59.0,60.0,68.0,35.0,57.0,56,58,49,64,56,65,53,52,58,67,77,73,80,61,84,60,73,63,57,61,44,42,63,62,62,61,43,22,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54
287,211820,29,181,81,1,3,3,78.0,47.0,55.0,65.0,61.0,70.0,53,44,56,62,44,65,59,36,51,63,76,79,69,60,70,57,72,62,77,44,63,55,54,52,40,63,64,62,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64
288,215234,31,179,76,1,3,2,68.0,32.0,52.0,64.0,62.0,64.0,60,29,49,54,32,64,49,37,49,62,69,68,73,56,71,33,70,65,64,30,59,64,54,46,49,59,60,64,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
289,216453,26,178,67,1,4,2,74.0,48.0,57.0,61.0,57.0,69.0,60,47,53,57,34,59,56,40,56,58,75,74,73,56,75,52,72,89,63,49,57,56,56,58,45,62,57,59,57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
290,224515,25,184,76,1,4,2,88.0,51.0,57.0,62.0,56.0,64.0,55,52,52,62,52,61,50,37,51,62,89,87,72,59,59,54,66,73,65,43,49,57,59,63,50,54,55,59,55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
291,226139,26,178,75,1,3,2,73.0,43.0,54.0,63.0,56.0,65.0,60,36,48,58,45,63,62,49,54,63,71,74,71,60,71,60,72,82,60,46,56,55,43,42,33,49,60,55,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
292,228834,24,174,69,1,3,2,78.0,42.0,60.0,60.0,58.0,67.0,60,34,44,63,37,55,53,49,65,62,80,76,74,60,75,60,59,73,66,38,62,56,53,53,45,47,63,58,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
293,229123,24,177,80,1,4,3,82.0,59.0,61.0,66.0,55.0,62.0,60,61,48,63,47,64,58,50,60,63,84,81,82,58,80,59,56,73,59,57,55,54,62,61,55,60,58,55,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
294,230942,23,187,76,1,3,2,78.0,29.0,51.0,54.0,63.0,68.0,53,21,62,59,20,51,19,26,53,56,76,80,59,54,55,51,64,58,73,26,67,62,47,48,21,58,64,63,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
295,233051,21,176,72,1,3,3,81.0,51.0,59.0,64.0,59.0,63.0,65,52,52,63,32,64,61,39,52,63,82,80,75,56,72,56,84,60,61,46,65,59,58,58,56,52,59,63,53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
296,233245,24,175,70,1,3,3,76.0,58.0,62.0,66.0,58.0,61.0,62,58,45,64,51,65,55,47,62,64,74,77,80,62,79,60,59,76,57,61,55,60,62,63,45,59,57,61,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
297,234155,22,178,68,1,2,2,82.0,41.0,49.0,58.0,58.0,62.0,56,41,47,58,28,57,51,31,35,57,88,77,61,63,72,45,56,67,62,42,57,59,44,42,38,55,58,62,56,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
298,234242,23,184,70,1,4,2,77.0,55.0,59.0,62.0,58.0,66.0,60,57,55,60,43,63,57,60,60,62,77,77,64,56,63,56,77,72,65,53,59,57,52,55,50,59,56,61,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
299,236047,31,179,79,1,4,2,67.0,33.0,53.0,56.0,62.0,70.0,55,32,56,54,28,52,54,42,51,55,66,68,65,62,68,35,75,80,67,34,65,63,37,53,38,60,62,62,63,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
300,237350,29,176,71,1,3,2,69.0,34.0,54.0,60.0,59.0,71.0,57,34,50,59,27,57,34,30,54,57,72,67,73,60,71,31,70,84,66,32,68,62,48,51,39,59,61,57,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
301,237497,24,173,71,1,3,2,68.0,42.0,55.0,65.0,61.0,62.0,52,32,45,65,27,69,32,32,64,57,67,68,73,63,75,56,67,69,61,50,53,67,57,45,40,55,55,67,64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
302,240921,23,172,70,1,3,2,82.0,33.0,52.0,61.0,59.0,65.0,60,31,50,53,22,58,58,30,50,58,81,82,75,60,82,33,72,71,65,35,56,61,48,48,38,52,57,62,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
303,242212,27,180,67,1,4,3,75.0,57.0,59.0,63.0,54.0,75.0,62,57,48,58,45,62,58,51,55,62,76,75,60,60,73,59,69,82,71,56,80,56,62,61,52,67,56,54,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
304,251022,23,177,73,1,3,2,81.0,46.0,59.0,61.0,56.0,63.0,63,48,55,62,31,57,50,38,55,60,82,80,82,54,73,48,58,78,60,42,51,54,57,58,33,55,55,58,59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
305,252555,20,173,65,1,4,3,74.0,47.0,59.0,65.0,59.0,59.0,64,47,50,63,32,65,59,36,57,60,73,74,83,58,75,46,61,65,59,48,49,57,56,56,44,56,59,62,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
306,255314,21,183,70,1,3,2,69.0,35.0,54.0,60.0,61.0,65.0,61,33,66,59,25,61,39,33,49,59,69,69,65,58,57,38,70,76,60,31,64,59,57,52,41,54,60,61,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
307,261413,23,186,79,1,3,2,75.0,44.0,58.0,61.0,58.0,65.0,65,48,48,62,35,62,62,28,50,61,76,74,63,56,54,41,64,66,69,42,56,61,47,55,34,51,56,61,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64
308,262691,25,178,68,1,3,2,75.0,42.0,59.0,58.0,57.0,62.0,60,47,42,61,30,56,60,42,61,55,74,75,72,60,70,41,55,81,55,32,58,60,56,59,42,61,56,60,57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
