,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,rf
1294,247343,20,182,75,1,3,3,73,58,52,62,33,61,60,59,63,56,55,62,50,44,35,60,75,71,69,58,67,59,58,51,66,54,60,32,60,54,59,62,25,34,29,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,61
1295,247508,22,182,70,0,2,2,75,60,54,61,23,56,42,60,62,60,56,59,47,48,49,60,73,76,75,58,66,60,71,48,64,59,44,21,59,60,66,51,18,16,20,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,60
1296,247748,23,168,66,1,3,2,66,57,61,64,53,58,61,57,55,61,55,63,61,57,62,63,66,66,67,61,79,64,62,62,55,56,59,47,57,61,44,62,56,53,55,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,61
1297,248228,20,191,77,1,3,2,74,59,52,64,26,59,53,61,56,61,55,67,45,48,45,63,76,72,66,52,62,58,63,65,65,56,35,27,56,45,58,58,22,22,22,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,61
1298,248662,21,180,72,1,3,2,58,30,47,63,60,56,64,30,47,45,45,68,46,32,34,58,59,57,65,53,69,25,66,62,52,24,54,57,46,45,47,42,54,68,68,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53
1299,250724,21,182,70,1,2,3,74,61,58,60,29,56,58,63,46,62,65,61,60,47,58,61,73,75,65,47,65,65,55,67,58,53,35,17,58,54,66,51,27,31,33,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61
1300,250801,20,172,67,1,3,2,80,55,53,64,27,56,56,55,41,54,51,64,53,49,48,63,79,80,71,51,74,56,59,60,60,51,39,19,60,54,62,54,21,33,31,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,61
1301,250948,22,184,70,1,4,3,76,51,56,64,27,58,62,57,56,58,35,65,45,42,53,64,75,76,69,54,72,51,66,70,57,44,43,24,46,56,47,52,19,26,27,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,61
1302,251427,20,184,75,1,3,2,86,34,47,59,54,64,52,30,49,51,31,59,43,36,41,57,82,89,68,50,65,40,62,69,67,33,51,54,50,45,42,51,52,58,55,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,55
1303,252301,22,178,70,1,3,2,78,50,55,60,54,60,54,46,49,57,42,59,50,48,55,57,75,80,73,57,78,58,54,74,59,50,45,54,54,53,50,55,54,55,54,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,58
1304,252599,22,170,64,1,3,2,60,52,61,66,61,48,49,49,53,68,54,65,52,54,65,65,62,58,64,64,84,63,45,43,46,46,61,53,56,63,57,64,63,65,66,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,60
1305,252796,20,183,69,0,3,3,71,61,50,63,25,57,47,65,51,52,54,64,59,31,44,62,69,72,68,60,66,58,61,66,61,56,34,23,60,57,56,58,23,20,21,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,61
1306,253121,20,182,78,1,2,2,81,61,50,63,16,45,45,64,50,53,45,65,49,35,43,59,80,81,58,55,80,56,60,62,40,60,30,16,59,58,68,61,11,12,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61
1307,254722,22,173,70,1,3,2,73,53,51,62,24,45,60,55,38,55,42,65,43,33,34,62,73,73,62,51,62,50,55,43,50,52,30,21,61,55,55,55,23,22,23,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61
1308,254905,20,175,65,0,3,3,73,60,53,63,32,51,60,62,45,52,54,60,56,50,41,63,74,73,72,56,78,64,41,54,55,55,39,20,57,55,64,56,30,36,32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61
1309,255160,21,183,78,0,3,3,70,56,58,62,28,62,55,59,47,63,37,62,57,43,54,60,68,71,74,44,61,66,45,60,65,43,62,22,63,57,45,63,22,30,33,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60
1310,255434,17,178,70,1,3,3,68,55,53,63,31,43,61,57,39,54,48,67,50,42,38,65,71,66,62,50,56,49,49,52,42,57,35,30,60,60,55,41,28,33,32,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61
1311,255829,20,168,66,1,4,3,73,57,58,63,23,56,60,58,38,60,48,62,56,55,55,60,76,70,78,46,83,56,78,60,63,60,28,23,56,58,47,58,21,21,22,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,61
1312,256746,19,189,77,0,3,3,69,60,56,63,33,61,53,60,50,59,48,64,56,58,52,63,71,68,68,45,58,65,48,71,60,60,54,26,60,56,46,64,28,35,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61
1313,256819,19,176,70,1,3,3,77,50,56,65,49,52,54,52,43,59,43,65,55,41,56,64,74,79,74,54,78,51,57,54,52,47,48,51,56,55,44,59,46,54,49,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,61
1314,257031,21,173,66,1,3,2,69,56,56,63,55,62,61,57,61,60,38,63,37,29,54,61,71,68,71,53,80,55,72,70,62,54,48,46,59,58,68,56,57,57,56,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61
1315,257171,19,167,62,0,2,2,71,67,57,63,27,49,52,67,56,57,65,60,63,51,58,67,70,71,68,42,87,72,54,58,49,66,35,22,56,59,69,49,21,26,24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,61
1316,257611,20,172,70,0,4,4,76,59,55,66,30,48,60,58,43,51,61,66,59,46,53,63,77,76,77,52,76,69,47,61,48,55,34,22,51,58,54,60,27,33,35,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61
1317,258822,21,171,63,1,2,2,75,34,49,57,55,66,55,33,48,55,29,52,43,37,49,57,73,76,76,54,85,31,72,75,62,34,61,54,52,37,41,47,53,60,58,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,53
1318,259563,19,179,67,0,3,3,81,57,52,63,26,50,51,57,51,52,60,62,65,48,46,62,82,81,79,54,70,58,60,51,50,57,45,17,58,56,52,52,26,25,20,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,61
1319,259877,20,172,68,1,3,4,71,54,58,61,38,52,61,55,41,61,49,65,48,45,57,57,70,72,61,51,67,57,45,66,50,50,40,33,55,55,59,55,44,35,33,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60
1320,260508,26,178,64,1,4,3,66,64,59,61,44,66,56,60,61,63,45,61,51,67,59,62,67,65,63,51,67,70,59,65,70,72,59,42,63,53,58,58,40,45,43,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,61
1321,261349,20,172,67,1,2,2,74,59,54,61,25,42,56,61,54,57,56,61,51,45,49,59,76,73,74,56,70,58,58,61,34,60,35,23,57,53,54,51,25,18,20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,61
1322,261563,18,175,68,1,3,2,64,57,59,62,49,54,65,55,44,59,55,70,45,60,58,55,65,63,57,57,63,60,62,61,50,60,55,49,50,57,61,45,38,61,55,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,60
1323,261971,18,175,70,1,3,2,72,57,59,63,36,52,55,60,35,65,44,63,48,51,58,65,71,73,62,53,65,55,53,58,51,55,45,33,55,58,60,53,44,30,33,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,62
1324,262057,17,170,67,0,3,3,72,58,53,64,48,51,58,55,45,55,55,65,53,45,38,62,74,70,67,55,63,65,42,51,58,57,35,45,60,57,61,62,45,55,45,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,61
1325,262226,21,183,70,0,2,4,75,56,54,65,33,64,54,58,35,59,49,67,51,42,47,66,74,75,72,48,70,59,58,68,72,53,40,36,52,53,53,48,42,23,27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61
1326,263435,17,187,71,1,4,2,73,59,52,65,27,48,60,67,48,51,49,74,50,44,44,57,72,74,64,57,51,56,48,54,53,49,27,23,42,56,57,47,27,23,28,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,61
1327,263449,22,178,76,1,3,2,72,60,48,60,20,59,53,62,54,55,49,58,36,31,33,61,69,74,63,57,67,64,66,54,66,56,44,17,59,47,59,54,17,15,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,59
1328,263604,18,174,57,1,4,2,70,63,55,67,28,36,63,65,37,60,51,74,68,72,41,61,73,67,65,51,78,71,56,47,32,55,27,28,46,40,66,45,22,29,30,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,61
1329,263921,19,178,68,1,3,3,73,61,51,65,28,45,57,59,38,57,52,67,47,42,39,64,71,74,74,48,70,64,47,55,45,66,32,22,59,45,55,53,24,32,34,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61
1330,264035,18,178,73,0,3,3,69,61,57,64,24,46,60,61,42,58,56,64,63,58,48,63,72,67,74,48,71,62,44,47,48,61,39,21,57,58,61,54,22,22,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61
1331,264219,17,173,63,1,4,3,90,51,49,66,28,39,52,53,37,50,46,65,52,42,43,64,91,90,85,46,81,52,47,46,38,46,32,21,51,51,50,48,24,35,27,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,61
1332,264221,17,180,63,0,2,3,80,55,56,64,30,41,57,62,38,59,51,69,53,44,51,63,82,78,53,42,69,54,42,42,45,41,31,23,56,55,61,56,31,32,29,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,61
1333,264482,27,175,70,0,3,2,75,59,52,61,28,56,53,61,54,58,50,60,41,40,46,61,77,74,70,55,76,62,67,62,58,55,43,26,58,53,58,50,25,25,23,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,61
1334,202295,32,191,83,1,5,2,53,59,52,54,29,68,40,59,66,60,56,54,57,55,44,59,51,55,38,58,49,61,52,65,74,55,63,36,62,55,62,60,21,23,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,55
1335,228053,23,183,68,0,3,3,74,58,45,61,21,60,45,62,57,49,51,60,42,27,41,58,75,73,73,59,70,57,65,63,62,50,49,14,58,44,63,52,21,16,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,58
1336,228061,31,175,72,1,3,3,78,57,57,59,42,63,62,57,54,58,59,62,44,33,53,53,81,75,64,58,62,58,61,64,61,57,68,44,62,62,49,47,45,37,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60
1337,233288,24,180,78,1,2,2,76,34,48,55,56,73,53,22,58,53,27,54,47,23,48,54,74,78,66,43,60,55,84,73,72,40,71,53,45,40,24,48,56,56,55,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,51
1338,236634,21,185,70,1,3,2,72,52,55,62,45,53,62,55,45,57,39,62,48,41,46,60,72,72,73,54,69,54,56,66,52,48,37,38,56,55,49,49,46,49,46,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,60
1339,237140,25,184,77,1,3,3,70,55,57,64,44,66,48,51,34,64,52,63,48,37,61,64,72,68,78,59,59,60,61,77,65,61,55,45,48,60,48,55,45,47,43,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,60
1340,237705,21,175,72,1,3,2,83,41,51,63,50,58,53,58,36,57,21,66,32,34,49,56,82,83,68,51,87,22,57,64,59,23,50,48,58,50,33,50,50,55,51,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,60
1341,238846,23,180,70,0,4,3,75,57,56,63,51,64,57,56,45,56,49,63,61,55,54,60,74,76,75,53,78,63,60,74,61,58,60,49,54,55,58,49,48,57,55,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,60
1342,239893,22,185,70,1,3,2,75,41,52,59,53,62,57,40,49,52,27,58,55,31,50,58,73,77,69,50,69,42,59,74,62,45,50,54,53,53,27,53,50,56,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,56
1343,240736,22,167,60,0,4,2,63,53,58,66,33,43,63,50,42,59,58,68,60,50,50,67,65,62,62,46,85,64,49,50,40,46,40,25,50,60,62,50,35,33,32,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60
1344,242149,22,185,74,1,3,2,78,50,55,62,53,59,58,51,42,57,31,64,51,36,54,60,77,79,66,57,67,57,63,65,59,47,48,53,56,56,35,50,54,55,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,60
1345,242854,20,181,72,1,2,3,75,57,50,62,33,55,48,58,56,55,46,62,39,33,47,60,78,73,69,54,79,58,71,65,57,54,35,32,59,53,61,55,29,30,35,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60
1346,244012,24,185,78,1,3,2,73,42,54,55,53,67,57,43,49,60,38,55,35,32,49,52,67,77,66,55,65,40,53,71,70,41,58,53,53,52,39,47,51,57,54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,56
1347,245255,23,176,70,1,2,2,64,53,53,62,33,53,59,55,45,58,49,64,51,43,46,61,70,59,67,52,66,52,44,61,54,46,41,24,60,47,55,52,33,34,36,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,59
1348,247636,25,183,77,0,2,2,64,57,55,63,25,55,51,59,40,62,46,64,47,35,42,62,63,64,64,58,60,63,49,56,61,48,38,20,60,64,54,58,23,26,24,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,60
1349,247897,21,176,69,1,3,3,71,50,58,63,54,61,57,44,42,62,45,61,48,46,59,61,72,70,73,61,73,60,73,58,63,56,57,55,54,57,43,62,54,57,55,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,60
1350,247955,18,180,68,1,3,3,87,58,53,63,28,59,58,60,32,55,48,61,58,40,54,62,83,90,83,42,76,65,45,62,58,50,60,25,51,44,53,63,30,27,27,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60
1351,248401,18,174,70,0,2,2,82,51,51,65,22,46,55,52,35,55,45,64,46,30,48,63,80,83,81,52,88,57,57,55,37,41,52,20,54,48,52,46,17,23,28,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60
1352,250998,21,187,82,0,4,2,76,57,51,63,21,59,50,58,52,56,45,64,51,58,46,63,74,77,65,55,60,68,64,61,66,49,40,15,54,47,53,53,19,17,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,60
1353,251272,20,180,70,1,2,2,86,58,46,59,26,56,37,62,44,54,47,60,52,34,40,55,84,87,70,55,69,60,55,66,56,47,44,19,64,46,56,54,32,19,20,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,59
1354,252897,17,177,68,1,2,2,73,43,56,60,54,68,60,33,50,57,27,60,59,54,55,56,72,73,72,51,66,66,61,74,65,43,68,53,57,52,39,56,53,56,55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56
1355,253579,23,174,69,1,3,3,67,57,59,58,33,64,46,51,35,60,53,59,64,65,57,52,65,69,70,61,59,62,62,62,68,67,56,40,64,67,46,63,34,29,29,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,59
1356,254207,21,175,71,1,3,3,62,51,57,58,37,51,58,60,49,61,47,56,39,45,62,65,65,60,62,57,44,44,43,54,51,43,49,39,50,53,36,43,32,37,38,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,58
1357,254280,21,171,62,1,2,2,75,43,57,60,46,45,62,44,38,60,44,58,45,36,51,59,76,74,73,51,79,45,62,61,34,39,48,49,54,60,34,52,47,47,44,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,58
1358,254321,21,165,62,1,3,3,82,53,58,63,32,48,55,46,40,61,41,60,57,47,56,61,83,82,83,54,84,61,71,68,33,61,55,24,52,61,61,58,35,33,27,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,61
1359,255737,26,183,80,1,2,2,55,28,51,54,60,66,56,23,58,56,23,52,29,20,49,54,57,54,57,57,60,38,70,63,72,22,55,61,56,52,31,53,59,60,60,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,50
1360,255793,22,167,65,0,2,4,76,52,49,64,24,39,65,51,33,49,44,65,37,33,39,65,75,77,65,58,65,63,48,44,39,48,30,23,49,48,49,45,16,28,29,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60
1361,257017,25,180,74,1,4,3,79,46,54,67,18,36,45,46,22,63,63,69,64,42,48,68,78,79,76,41,64,48,30,42,40,36,22,12,58,51,41,62,18,18,21,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,60
1362,257152,18,172,69,1,3,3,66,54,59,62,34,49,59,52,38,61,56,63,55,57,54,60,69,64,64,55,68,55,40,44,56,59,41,31,58,60,43,67,35,34,31,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,60
1363,257478,26,173,70,1,2,2,72,46,53,58,55,65,56,45,51,55,43,57,47,41,52,56,72,72,67,53,77,52,67,70,64,43,63,55,56,54,42,54,56,56,56,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57
1364,257715,23,171,67,0,3,3,78,54,50,69,31,44,47,54,40,50,57,72,53,48,47,64,80,76,80,52,75,59,47,51,45,47,30,26,50,54,56,53,28,34,29,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,60
1365,258566,24,178,70,1,3,3,84,54,52,62,48,56,56,54,42,53,50,60,51,52,45,59,83,84,81,54,75,57,50,65,57,53,45,52,56,53,52,55,49,48,45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60
1366,259270,25,178,79,0,2,3,66,53,57,60,37,60,62,57,55,60,50,61,46,29,58,60,65,66,60,57,66,55,58,60,61,40,57,31,62,56,46,45,30,42,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60
1367,260277,20,192,75,1,3,2,55,34,49,46,60,62,42,30,66,58,30,42,31,35,63,45,56,55,52,52,53,48,73,58,64,33,60,57,26,36,30,58,55,62,64,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,43
1368,260454,21,170,67,1,3,2,68,57,56,64,23,41,60,59,40,55,41,68,37,32,68,65,68,68,55,50,83,58,41,48,42,55,31,15,50,57,61,40,21,26,22,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,60
1369,260473,19,179,72,0,3,3,80,51,53,62,33,45,59,51,45,54,43,61,52,48,41,59,79,80,71,54,74,53,41,53,43,52,40,27,55,56,50,57,31,33,37,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60
1370,260492,19,178,70,1,3,3,72,58,54,63,32,57,56,59,34,54,40,64,61,56,47,60,71,72,74,48,72,60,49,60,57,62,54,21,58,56,43,58,38,32,32,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,60
1371,261155,22,166,67,1,3,2,76,42,50,64,54,44,63,45,46,50,33,62,51,37,46,64,77,75,72,57,82,40,57,60,34,37,46,54,54,44,42,45,50,59,56,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,59
1372,261326,20,175,70,1,3,3,71,60,57,62,35,50,52,58,38,60,55,65,63,49,59,60,71,71,66,49,65,67,55,61,50,58,33,35,55,57,62,55,33,35,33,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,60
1373,261336,19,179,67,1,3,3,67,58,57,61,30,42,57,59,44,59,56,63,54,43,58,61,72,63,63,49,60,60,38,47,44,57,30,22,58,56,55,56,29,31,28,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60
1374,261510,17,175,72,1,3,2,71,56,49,63,23,58,40,58,55,62,51,65,37,26,40,59,70,72,65,63,75,56,71,74,60,53,30,15,57,50,62,45,20,21,23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,59
1375,261552,21,174,65,1,3,3,74,54,55,60,47,55,55,55,44,55,26,61,50,50,52,55,72,75,70,57,76,55,60,68,51,59,49,55,57,60,37,45,33,55,55,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60
1376,261694,25,173,70,1,3,3,69,46,57,57,54,64,67,39,35,55,49,55,59,48,57,58,71,68,62,52,76,56,63,66,68,51,53,52,57,52,37,49,56,58,56,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57
1377,261761,21,179,70,0,3,3,65,53,58,64,41,54,46,56,46,66,43,61,49,52,59,66,66,64,72,54,76,51,55,76,47,52,44,40,58,58,50,57,32,48,42,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,60
1378,261772,17,181,76,1,3,2,76,60,49,63,28,55,52,61,50,52,54,64,46,40,46,61,76,76,71,52,68,65,54,55,63,58,35,25,59,48,55,57,23,27,25,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,60
1379,262768,22,185,75,1,2,2,71,31,43,53,60,63,49,30,56,51,22,50,29,26,37,50,72,71,67,58,60,34,64,60,65,31,60,61,33,33,35,50,60,62,59,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,49
1380,262905,21,180,80,1,3,2,72,56,52,64,29,65,59,59,42,55,49,65,47,45,49,64,69,74,71,50,68,61,56,68,68,47,55,25,50,47,55,49,26,31,30,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,60
1381,262937,20,180,70,1,4,2,85,54,51,61,44,68,55,54,43,55,44,62,51,42,41,57,83,86,73,57,69,64,72,61,71,44,67,40,54,51,55,54,43,51,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,60
1382,263223,18,166,60,1,3,2,65,38,50,60,56,53,57,33,50,56,31,62,48,43,40,58,66,64,58,56,67,47,58,64,43,35,61,57,56,42,45,59,54,57,58,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55
1383,263678,19,178,72,1,3,2,70,52,53,58,53,54,58,51,46,58,41,60,61,48,52,55,66,73,58,53,68,58,62,61,51,50,49,56,57,41,60,44,45,61,58,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57
1384,263932,18,172,74,1,3,4,85,51,50,64,26,44,55,53,30,51,42,66,50,33,46,63,88,83,72,48,70,58,52,58,42,42,28,23,53,50,47,48,25,25,32,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60
1385,263955,19,176,72,0,2,3,65,59,52,67,28,43,55,62,41,53,53,71,50,50,41,69,63,66,62,43,75,68,43,41,46,47,37,29,54,58,64,52,22,29,30,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,60
1386,264094,21,185,77,1,3,4,63,47,57,63,44,57,46,50,38,61,36,65,46,45,63,63,62,64,63,61,58,40,52,65,62,52,36,51,52,60,41,57,33,54,41,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,59
1387,264173,20,172,72,1,3,4,69,58,43,59,22,53,27,62,59,55,50,61,37,32,32,56,68,69,56,59,72,55,62,54,59,53,32,15,63,48,55,44,20,16,20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,57
1388,264245,21,182,71,1,4,2,69,57,52,66,29,50,54,61,47,54,58,69,57,43,43,67,69,69,67,48,64,58,42,46,53,47,49,27,50,52,55,55,27,28,24,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,60
1389,264416,17,178,66,1,3,3,79,54,53,64,56,58,60,53,39,55,51,68,50,41,49,60,83,76,58,55,73,73,54,54,57,40,65,56,47,48,60,56,55,65,52,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,60
1390,264638,19,170,68,1,3,3,69,61,58,59,45,53,58,65,51,61,59,61,60,50,55,58,70,68,55,55,65,59,55,58,50,55,55,43,51,58,61,50,45,45,42,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,60
1391,190033,31,187,77,1,3,2,34,44,49,49,57,68,53,40,60,54,23,48,22,40,53,53,33,34,37,58,49,57,52,59,74,44,70,55,50,43,33,55,58,57,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,47
1392,209548,29,175,69,1,3,2,74,30,50,57,55,62,53,25,48,53,29,55,45,31,48,57,73,74,64,50,71,35,66,70,57,28,61,52,50,47,37,48,56,58,53,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,52
1393,220454,28,184,70,0,3,2,66,28,47,48,54,58,57,30,42,57,28,44,37,33,36,48,68,65,63,52,65,23,57,72,58,22,43,56,50,36,36,41,54,57,55,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,49
1394,227870,24,185,76,1,3,2,66,56,53,62,49,66,48,58,52,61,46,64,38,34,52,62,64,68,63,57,50,64,53,73,67,49,56,48,57,55,47,58,45,52,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,59
1395,237714,22,186,73,1,3,2,79,42,52,62,47,62,57,41,45,56,42,60,50,28,48,59,78,80,73,56,80,42,74,67,64,42,48,53,57,48,34,55,43,49,47,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,58
1396,239735,22,184,83,1,2,2,68,49,54,59,54,56,57,52,41,54,46,60,52,38,55,57,66,69,66,53,64,55,61,54,65,37,34,56,51,54,51,52,54,57,54,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,57
1397,241577,21,175,67,1,3,3,70,49,58,66,43,59,55,43,40,64,36,67,51,38,57,63,74,67,80,44,72,60,63,61,56,56,62,36,41,58,45,57,47,45,43,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,59
1398,243824,25,174,70,1,3,2,66,43,56,63,52,62,53,31,52,63,33,63,40,42,58,62,67,66,65,50,75,56,59,65,62,57,59,43,55,55,43,58,49,58,57,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57
