,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,rb
1501,258786,22,177,72,1,3,2,72.0,31.0,40.0,63.0,61.0,54.0,55,31,47,37,29,63,37,39,28,67,74,71,55,58,71,28,63,58,50,27,58,65,50,38,46,55,57,66,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
1502,259069,19,182,72,1,3,2,76.0,33.0,53.0,55.0,60.0,61.0,60,22,56,59,26,55,30,31,57,54,75,77,60,49,49,58,70,68,54,29,69,54,44,45,42,55,62,63,63,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
1503,259159,17,185,75,1,2,2,70.0,25.0,50.0,57.0,60.0,65.0,54,27,59,60,27,54,25,24,47,56,73,68,70,58,65,24,77,67,65,18,61,61,44,44,25,54,57,63,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63
1504,259171,20,177,64,1,3,3,67.0,39.0,52.0,59.0,59.0,55.0,56,31,56,55,40,60,57,29,60,55,68,67,62,61,75,52,60,69,50,40,49,64,48,39,35,46,50,64,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
1505,259781,24,160,60,1,3,4,75.0,59.0,55.0,64.0,23.0,46.0,60,63,38,55,47,68,38,35,50,63,75,75,65,51,55,59,48,61,45,55,29,17,55,65,45,49,20,22,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45
1506,260251,34,171,70,1,2,2,61.0,28.0,48.0,57.0,61.0,53.0,60,24,59,58,21,51,27,32,40,66,63,60,58,54,70,30,55,66,49,25,48,58,38,34,56,43,56,67,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
1507,260339,23,178,67,1,4,2,68.0,52.0,60.0,62.0,59.0,63.0,65,46,53,65,45,63,43,62,66,61,69,67,67,53,68,64,65,71,60,56,58,53,55,46,41,50,58,64,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
1508,260410,24,173,65,1,3,2,73.0,50.0,59.0,62.0,58.0,55.0,62,46,46,63,36,59,43,48,58,62,72,73,78,63,75,59,70,68,43,54,63,59,63,54,36,46,58,62,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1509,261174,23,168,66,1,3,2,64.0,33.0,54.0,60.0,62.0,62.0,63,32,46,56,27,66,45,34,60,51,70,59,56,61,82,35,62,61,64,28,59,58,51,43,43,46,61,68,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63
1510,261207,24,176,63,1,3,2,76.0,59.0,59.0,65.0,52.0,55.0,52,60,54,67,49,59,47,37,65,64,80,72,84,70,76,66,62,91,39,54,47,48,58,54,48,66,51,57,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
1511,261233,19,178,69,1,2,2,65.0,26.0,46.0,55.0,60.0,56.0,59,24,58,60,22,46,25,36,26,62,64,65,60,58,71,27,61,62,56,25,48,59,42,32,32,60,57,65,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
1512,261427,33,184,80,1,3,2,64.0,27.0,53.0,53.0,63.0,68.0,56,24,65,63,25,51,51,22,61,51,63,65,52,56,64,39,70,67,74,17,56,62,45,36,33,63,63,63,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
1513,261654,17,183,75,1,3,2,82.0,40.0,50.0,58.0,59.0,59.0,55,35,50,53,30,57,45,30,42,55,83,81,76,60,67,50,55,67,53,40,63,60,45,50,40,45,59,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
1514,262100,22,193,85,1,3,2,72.0,30.0,48.0,40.0,63.0,74.0,50,23,57,60,31,35,27,25,58,40,69,74,44,55,38,40,60,66,81,33,70,61,25,26,40,54,63,66,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62
1515,262160,27,180,74,1,2,2,66.0,23.0,42.0,58.0,63.0,65.0,30,20,68,59,22,55,24,22,41,62,62,69,62,56,67,27,72,61,66,24,64,61,18,33,34,55,59,66,63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
1516,262484,29,178,71,1,3,2,61.0,34.0,46.0,55.0,61.0,57.0,64,34,54,46,36,55,43,34,39,52,64,58,56,61,70,28,57,75,49,31,54,59,52,39,43,56,57,68,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
1517,262790,23,181,71,1,3,2,61.0,40.0,52.0,62.0,64.0,59.0,50,41,53,58,31,63,39,35,54,61,66,56,62,61,67,40,63,62,58,38,56,59,43,48,46,58,63,70,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
1518,262817,28,183,78,1,3,2,72.0,59.0,54.0,56.0,61.0,63.0,58,57,48,53,58,54,62,67,44,53,74,71,66,58,59,63,57,70,67,64,48,62,57,52,50,58,61,64,61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
1519,263630,19,179,66,1,3,2,68.0,34.0,51.0,55.0,58.0,61.0,57,34,47,63,34,49,39,41,35,58,69,68,59,59,71,31,56,69,62,28,52,55,57,40,51,56,58,63,62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
1520,263680,25,180,72,1,3,2,70.0,32.0,55.0,56.0,61.0,65.0,58,28,57,59,23,54,38,39,53,56,68,72,66,56,65,38,67,66,67,33,56,61,48,57,33,43,60,63,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
1521,264050,19,180,70,1,3,2,73.0,42.0,50.0,58.0,58.0,67.0,56,39,58,51,42,56,46,39,46,58,72,74,59,59,68,44,62,72,66,46,63,57,44,48,43,57,56,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
1522,165110,34,184,80,1,3,2,54.0,36.0,53.0,53.0,61.0,74.0,63,38,58,54,32,47,34,31,52,53,54,54,70,63,53,40,71,76,79,22,61,59,56,52,51,58,62,61,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
1523,190235,29,183,71,1,3,2,62.0,37.0,54.0,59.0,63.0,64.0,55,38,57,61,27,55,37,39,56,62,63,61,70,58,66,43,78,62,67,31,57,63,46,49,35,58,64,63,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
1524,200286,30,187,75,1,3,2,67.0,40.0,54.0,57.0,58.0,69.0,59,39,58,58,33,57,47,37,53,58,67,67,59,58,47,41,71,73,72,36,58,56,56,51,42,55,58,60,59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
1525,201935,30,180,70,1,4,2,66.0,34.0,54.0,58.0,59.0,65.0,59,30,55,58,33,56,36,22,53,60,67,66,68,54,66,51,65,60,66,31,68,58,22,53,30,48,60,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
1526,204722,33,177,72,1,3,2,63.0,47.0,59.0,61.0,56.0,70.0,58,44,42,58,46,59,60,59,56,61,60,66,65,59,69,49,67,84,70,48,55,62,58,62,58,55,62,53,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
1527,205036,26,188,75,1,2,2,64.0,41.0,55.0,59.0,59.0,69.0,61,38,54,56,35,60,52,37,58,62,65,64,48,56,65,47,56,68,68,41,74,58,52,52,42,56,59,62,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
1528,207868,28,183,77,1,2,3,70.0,57.0,62.0,61.0,55.0,71.0,64,53,55,63,47,59,58,57,61,62,68,71,65,56,67,66,56,72,76,58,60,55,60,59,56,57,56,55,53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
1529,210493,30,181,72,1,4,3,66.0,54.0,60.0,62.0,56.0,64.0,62,49,58,62,43,61,53,58,57,63,65,67,66,61,65,62,58,66,63,58,66,57,56,61,51,62,55,57,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
1530,210783,34,181,68,1,2,2,67.0,33.0,46.0,54.0,62.0,71.0,59,30,61,51,25,55,23,26,44,48,68,66,72,54,49,45,81,62,77,23,64,63,51,36,41,42,62,60,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
1531,211512,26,178,72,1,3,2,70.0,35.0,55.0,58.0,57.0,67.0,58,27,56,54,34,56,55,45,52,57,69,71,69,56,71,49,60,80,63,35,60,57,50,56,30,54,57,58,58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
1532,211717,28,175,70,1,3,2,74.0,51.0,57.0,60.0,56.0,65.0,60,52,55,57,46,60,57,49,54,61,75,74,62,58,63,56,69,73,67,45,50,56,56,58,45,57,56,56,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
1533,213376,25,178,79,1,3,2,55.0,49.0,62.0,57.0,62.0,66.0,62,45,60,63,36,54,62,69,61,59,55,55,60,59,62,54,76,48,70,54,78,62,57,60,40,59,63,63,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
1534,214783,33,182,74,1,3,2,61.0,36.0,51.0,46.0,60.0,62.0,60,20,58,61,23,40,53,29,59,47,60,62,50,57,64,60,65,70,61,54,54,58,30,25,38,49,62,61,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
1535,218057,27,180,75,1,3,2,69.0,40.0,56.0,55.0,57.0,64.0,55,40,50,63,38,46,43,45,56,61,69,69,66,58,70,44,72,73,65,35,47,57,45,53,43,54,58,58,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
1536,219664,27,185,78,1,4,2,61.0,35.0,49.0,52.0,60.0,67.0,48,30,63,60,35,49,28,30,59,53,62,61,58,58,58,50,69,51,75,28,68,59,35,32,40,56,59,61,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
1537,220356,27,182,75,1,3,2,66.0,41.0,45.0,48.0,60.0,71.0,44,41,59,48,39,39,39,35,43,51,62,69,66,57,57,38,85,67,74,44,66,58,45,48,41,56,60,60,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
1538,220787,25,185,75,1,2,2,78.0,33.0,47.0,56.0,58.0,67.0,46,29,50,51,31,54,32,35,44,56,77,79,58,58,69,45,73,75,61,31,68,60,33,50,38,52,53,62,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
1539,221167,25,180,70,1,3,2,69.0,42.0,52.0,59.0,58.0,63.0,58,41,56,55,48,59,45,33,51,58,67,71,70,54,66,51,74,76,61,32,50,57,45,50,36,50,58,58,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
1540,223984,25,174,65,1,4,2,72.0,46.0,54.0,58.0,57.0,66.0,58,42,47,55,46,56,54,44,50,55,73,72,74,56,84,52,84,77,64,45,53,58,54,53,52,47,58,59,59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
1541,224615,27,170,69,1,4,3,77.0,56.0,55.0,65.0,49.0,55.0,54,54,60,58,46,65,58,38,55,61,76,77,81,58,76,62,86,74,44,60,51,42,51,55,45,61,50,50,46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
1542,225881,30,172,70,1,2,2,70.0,34.0,51.0,50.0,60.0,55.0,49,34,59,58,32,41,44,28,49,55,72,68,62,52,69,35,64,70,49,29,48,55,53,48,39,53,52,71,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
1543,226024,25,179,72,1,3,3,72.0,55.0,57.0,65.0,58.0,62.0,58,55,54,64,35,65,36,31,56,64,72,72,72,67,66,56,61,68,61,57,56,60,63,57,45,53,55,60,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
1544,226561,23,183,77,1,3,2,67.0,33.0,49.0,56.0,58.0,66.0,55,29,54,55,33,54,40,37,38,57,68,66,63,58,55,37,65,69,69,34,54,60,51,48,35,50,58,58,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
1545,227791,29,183,75,1,3,2,72.0,40.0,54.0,58.0,59.0,65.0,54,38,59,61,24,57,34,28,57,54,74,71,66,52,75,48,66,67,66,35,60,54,65,50,35,57,56,63,63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
1546,229303,25,176,74,1,2,2,66.0,35.0,52.0,57.0,60.0,58.0,60,28,51,52,42,58,57,37,51,51,64,68,64,59,71,49,59,56,60,32,53,61,51,47,40,54,60,62,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
1547,229922,24,176,73,1,3,3,76.0,46.0,60.0,63.0,54.0,68.0,64,40,49,58,59,63,61,46,65,58,75,76,77,57,71,57,62,71,68,43,66,54,54,60,49,54,50,57,61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
1548,230068,22,180,70,1,3,2,72.0,33.0,49.0,60.0,58.0,64.0,57,27,50,52,37,59,47,30,44,60,73,71,72,54,66,51,65,67,65,25,56,56,50,43,32,48,59,59,61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
1549,231185,22,185,70,1,2,2,68.0,30.0,46.0,52.0,61.0,66.0,54,24,62,56,34,44,25,24,46,58,65,71,59,57,60,42,67,54,76,21,57,58,39,29,65,56,61,63,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
1550,232596,30,178,78,1,3,2,63.0,24.0,43.0,52.0,60.0,70.0,55,20,56,50,27,48,28,26,29,52,65,62,59,58,63,23,81,55,78,22,64,61,50,38,34,48,59,62,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
1551,233969,25,185,80,1,3,2,72.0,32.0,50.0,56.0,61.0,69.0,58,26,51,55,24,57,39,20,51,50,75,69,63,59,64,46,80,70,71,27,60,58,38,45,45,50,62,65,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1552,235143,24,180,77,1,2,2,76.0,36.0,48.0,54.0,60.0,69.0,52,37,59,49,33,51,42,34,49,51,74,78,72,55,59,40,79,75,69,29,61,59,46,45,33,49,59,61,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
1553,235329,23,175,60,1,3,2,71.0,35.0,55.0,62.0,58.0,64.0,59,29,53,57,25,59,57,42,53,58,70,72,82,59,79,48,81,63,57,33,79,59,55,51,35,60,59,59,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
1554,235493,25,170,64,1,3,2,68.0,28.0,50.0,55.0,61.0,64.0,52,28,36,53,20,52,29,31,51,54,65,70,57,56,86,28,71,66,63,23,61,61,52,53,37,47,67,64,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62
1555,235573,24,178,70,1,3,2,75.0,28.0,53.0,64.0,57.0,63.0,60,24,41,54,27,64,47,30,53,63,74,75,70,59,71,28,62,60,69,29,51,59,47,53,40,48,58,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
1556,236027,23,178,79,1,3,2,70.0,30.0,49.0,59.0,58.0,68.0,58,23,51,52,25,56,38,30,42,62,72,69,69,50,66,42,72,71,69,30,63,55,42,45,33,54,62,58,59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
1557,236459,27,172,73,1,3,2,76.0,34.0,54.0,58.0,56.0,68.0,60,33,44,55,32,53,58,41,49,60,78,74,69,57,81,38,59,65,74,28,57,60,49,52,34,54,58,57,55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62
1558,236626,23,183,73,1,3,2,73.0,25.0,51.0,61.0,62.0,67.0,50,22,55,56,22,58,34,32,55,59,73,73,74,58,69,24,71,66,72,22,54,60,50,49,36,61,62,65,63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
1559,236677,22,188,72,1,4,2,54.0,31.0,38.0,39.0,62.0,69.0,30,30,62,48,29,29,30,28,36,48,56,52,36,60,50,41,72,65,75,23,58,65,30,35,42,48,62,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
1560,237220,26,178,68,1,3,2,75.0,42.0,56.0,60.0,59.0,59.0,60,39,42,62,36,60,51,48,57,58,74,75,77,51,70,52,79,55,62,35,53,57,47,43,49,44,62,63,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
1561,237624,27,177,72,1,3,2,65.0,25.0,38.0,50.0,63.0,62.0,60,19,46,36,28,43,28,23,32,54,62,67,57,56,67,34,65,61,70,24,44,65,32,29,31,46,62,66,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
1562,237838,24,183,72,1,3,2,72.0,36.0,54.0,60.0,59.0,65.0,56,36,54,55,29,62,45,51,56,55,71,73,65,55,68,35,81,67,64,31,63,58,50,50,44,54,57,61,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
1563,238044,26,173,76,1,3,2,78.0,29.0,46.0,55.0,55.0,73.0,55,28,54,51,28,54,26,28,41,52,77,78,61,57,76,27,75,79,76,25,56,55,50,41,33,46,53,56,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62
1564,238920,26,165,63,1,4,2,76.0,39.0,61.0,60.0,56.0,53.0,67,29,48,71,26,58,52,31,61,54,80,72,89,50,91,53,64,65,48,48,50,52,47,46,37,43,55,62,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
1565,239401,22,188,82,1,3,2,61.0,36.0,45.0,45.0,63.0,67.0,39,30,60,56,34,37,34,32,43,47,57,65,56,60,58,53,65,60,75,32,56,60,34,39,44,52,64,64,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
1566,240532,22,178,68,1,3,2,83.0,53.0,54.0,63.0,48.0,50.0,57,54,35,60,37,59,52,30,55,63,82,83,75,61,73,57,33,65,44,55,49,44,57,44,41,60,50,53,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
1567,241214,22,181,77,1,3,2,73.0,24.0,47.0,52.0,62.0,64.0,52,19,58,58,22,50,29,22,50,54,74,73,54,57,60,34,76,52,72,21,56,60,23,33,37,45,62,65,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
1568,241543,20,173,58,1,2,2,71.0,44.0,54.0,57.0,59.0,59.0,58,40,52,57,34,55,48,38,50,54,74,69,67,58,80,51,56,68,55,46,57,58,56,55,42,56,59,62,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
1569,242506,21,173,64,1,3,2,80.0,45.0,48.0,62.0,54.0,73.0,60,36,50,52,45,60,27,29,50,59,77,83,79,58,83,60,76,69,78,48,66,63,58,38,31,46,50,53,51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
1570,242850,20,178,75,1,3,3,66.0,31.0,47.0,61.0,60.0,58.0,59,28,48,50,34,62,48,37,35,61,69,63,69,55,68,31,62,63,56,32,56,60,55,43,28,43,58,63,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
1571,243126,26,173,69,1,3,2,70.0,45.0,50.0,61.0,58.0,58.0,50,34,37,60,34,60,44,31,42,60,71,70,68,60,72,66,62,70,52,55,57,59,50,45,34,49,59,64,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
1572,243133,18,184,80,1,3,2,79.0,31.0,56.0,63.0,54.0,68.0,60,26,48,58,20,65,58,28,55,57,79,79,77,64,75,23,60,73,66,45,68,53,54,54,39,49,55,57,54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
1573,243896,28,183,73,0,2,2,65.0,34.0,51.0,53.0,62.0,65.0,57,25,57,54,32,47,46,35,46,55,66,64,68,57,60,54,86,59,68,29,62,58,48,48,45,53,61,66,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
1574,243959,21,184,77,1,3,2,71.0,40.0,55.0,61.0,60.0,65.0,43,34,48,65,37,60,55,38,59,62,66,75,63,55,68,50,82,55,69,42,65,60,38,53,44,50,61,64,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
1575,244927,20,177,72,1,3,2,71.0,48.0,60.0,64.0,57.0,63.0,52,46,62,66,38,62,45,47,62,65,68,73,69,59,73,54,75,65,62,48,58,54,58,62,40,52,49,63,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
