,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,lm
2180,250812,20,180,71,1,2,3,82.0,55.0,51.0,61.0,19.0,56.0,52,57,50,55,43,61,49,44,43,58,83,81,71,53,69,56,61,66,59,52,37,14,54,53,54,50,14,19,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2181,251049,20,174,65,1,2,3,85.0,51.0,55.0,59.0,25.0,40.0,56,46,34,57,39,55,61,34,51,58,83,87,75,51,81,54,47,65,33,59,26,18,57,57,53,58,24,28,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2182,251107,21,175,69,0,4,3,66.0,53.0,62.0,62.0,47.0,48.0,62,53,42,63,47,62,61,64,60,62,69,64,63,53,73,59,53,52,47,49,45,44,57,61,56,52,41,54,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
2183,251273,22,182,70,1,3,2,77.0,51.0,51.0,64.0,39.0,61.0,55,49,42,52,48,65,50,52,47,62,77,77,72,55,72,58,52,70,59,50,55,35,46,49,53,55,40,42,34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2184,252229,20,175,67,1,3,2,67.0,45.0,59.0,63.0,56.0,54.0,52,42,43,64,39,62,62,47,55,61,70,65,68,58,81,54,65,70,48,45,46,61,48,64,38,60,54,58,55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2185,252459,19,176,66,1,3,3,72.0,51.0,53.0,63.0,25.0,45.0,54,54,36,57,45,63,44,44,47,59,76,69,78,54,74,52,54,49,43,42,41,17,57,56,51,48,32,22,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2186,252498,21,175,67,0,3,2,80.0,52.0,55.0,58.0,24.0,49.0,56,55,40,60,59,59,47,34,56,56,79,80,65,45,76,60,39,59,53,36,29,16,52,51,54,45,22,24,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2187,252959,19,183,69,1,3,4,86.0,52.0,53.0,61.0,25.0,42.0,58,53,30,54,46,63,52,36,47,60,84,87,67,44,60,54,38,48,41,48,39,21,55,53,48,49,24,24,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2188,253233,20,171,63,0,2,2,69.0,47.0,59.0,53.0,41.0,51.0,65,51,43,62,35,46,39,38,59,59,70,69,66,60,55,41,48,65,51,47,35,51,60,56,43,41,41,35,37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2189,253859,22,178,66,0,2,2,68.0,48.0,49.0,52.0,59.0,60.0,44,45,61,54,36,45,33,31,45,57,76,62,62,51,56,50,48,63,64,55,47,60,53,57,38,66,52,65,60,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55
2190,254207,21,175,71,1,3,3,62.0,51.0,57.0,58.0,37.0,51.0,58,60,49,61,47,56,39,45,62,65,65,60,62,57,44,44,43,54,51,43,49,39,50,53,36,43,32,37,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2191,254807,18,183,75,1,2,3,85.0,55.0,51.0,63.0,31.0,56.0,49,52,42,52,41,62,45,46,47,59,87,83,74,56,78,64,54,52,61,60,50,28,54,55,48,58,30,32,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2192,254817,21,177,70,0,3,2,80.0,42.0,55.0,62.0,57.0,53.0,61,45,53,56,28,63,49,40,55,60,82,79,78,52,60,45,62,34,57,35,64,66,52,52,38,48,56,55,55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2193,254844,23,161,59,0,4,3,75.0,52.0,56.0,66.0,28.0,44.0,53,51,31,59,48,66,56,60,55,63,81,70,87,41,93,53,64,62,31,56,51,24,53,51,50,48,26,29,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2194,255272,18,168,55,0,3,2,74.0,48.0,53.0,64.0,54.0,47.0,58,48,36,60,35,61,40,35,55,62,77,72,75,58,91,60,43,61,38,38,55,48,54,42,45,52,54,63,59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2195,255772,22,170,64,1,2,3,71.0,56.0,55.0,66.0,36.0,43.0,54,59,37,60,56,65,66,55,42,66,75,68,75,54,81,55,34,34,53,49,33,34,56,56,56,59,38,33,38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2196,256264,21,183,73,1,4,3,71.0,61.0,50.0,58.0,23.0,63.0,52,61,54,53,53,59,57,48,32,56,73,70,59,56,64,74,59,70,64,53,53,25,57,56,62,57,23,16,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
2197,256383,18,183,68,1,3,3,73.0,53.0,53.0,64.0,25.0,48.0,53,55,30,56,41,63,57,38,44,60,75,72,80,54,79,53,46,53,51,52,35,27,58,55,49,59,23,22,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2198,257212,24,183,73,1,3,2,72.0,58.0,45.0,58.0,19.0,61.0,32,61,54,54,46,57,44,28,35,59,70,73,58,59,64,58,64,57,68,55,46,14,60,55,61,59,20,11,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
2199,257548,22,186,71,0,3,3,86.0,56.0,53.0,63.0,40.0,62.0,50,60,45,56,51,64,60,30,48,59,83,89,80,54,61,57,57,71,61,50,54,38,60,56,49,52,39,40,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
2200,257803,20,189,83,1,3,3,70.0,59.0,52.0,61.0,34.0,68.0,57,62,57,56,43,61,47,32,47,60,69,71,70,55,56,60,71,64,83,60,37,26,56,49,37,53,23,41,39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
2201,258087,18,181,77,0,3,2,67.0,60.0,53.0,63.0,40.0,54.0,56,58,49,54,54,63,52,45,50,64,68,66,68,58,68,70,56,50,61,56,42,27,54,53,60,56,36,49,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2202,258104,18,179,74,0,3,2,70.0,57.0,55.0,65.0,32.0,46.0,54,58,40,57,48,67,55,53,55,59,75,66,73,54,79,64,52,50,46,55,39,23,47,53,49,61,28,38,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2203,258330,18,178,64,1,3,2,72.0,51.0,54.0,67.0,29.0,40.0,60,54,38,57,51,68,60,44,39,69,73,71,75,45,71,49,45,38,43,47,36,26,49,53,54,51,25,31,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2204,258667,19,188,68,0,3,2,72.0,37.0,52.0,57.0,54.0,64.0,59,36,55,54,27,57,62,32,48,57,71,73,56,54,62,39,71,64,68,37,52,51,51,48,39,48,50,59,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
2205,258715,20,181,78,1,3,2,71.0,59.0,50.0,61.0,24.0,64.0,49,60,57,55,49,60,36,30,52,61,69,73,66,58,70,62,69,63,65,58,59,18,59,50,59,55,19,22,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2206,258977,20,177,68,1,3,3,73.0,44.0,53.0,66.0,31.0,53.0,55,37,44,55,41,68,45,36,50,64,74,73,76,45,75,57,54,61,57,42,32,26,55,55,54,51,30,30,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2207,259754,20,180,69,0,3,2,60.0,37.0,43.0,58.0,60.0,53.0,54,30,53,40,28,61,55,47,35,55,65,56,51,61,68,49,57,60,47,40,58,58,47,37,43,50,60,64,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53
2208,259971,21,171,66,1,2,2,66.0,48.0,54.0,61.0,30.0,44.0,63,59,37,60,39,62,40,41,50,60,68,65,60,58,74,40,50,59,42,33,30,32,59,42,42,40,30,28,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2209,260212,18,180,65,1,3,2,73.0,60.0,55.0,61.0,34.0,50.0,50,63,61,61,55,63,44,51,56,57,70,75,69,54,67,57,67,57,46,60,48,21,56,51,58,48,26,40,35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2210,260320,23,174,67,0,2,2,69.0,42.0,53.0,61.0,54.0,59.0,58,40,48,58,41,62,40,50,55,59,72,67,66,56,73,46,54,69,57,39,54,50,52,40,38,42,51,60,54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
2211,260419,23,178,64,1,4,3,69.0,57.0,58.0,60.0,29.0,38.0,65,60,46,64,52,59,47,41,51,66,68,69,55,42,74,65,49,39,39,43,32,17,57,52,65,53,34,28,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2212,260575,23,176,70,0,3,2,63.0,41.0,62.0,59.0,54.0,61.0,67,44,49,61,45,61,65,51,59,58,66,60,59,50,70,40,56,69,59,32,58,51,53,64,45,40,55,57,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
2213,260706,23,170,64,1,3,2,72.0,57.0,52.0,63.0,28.0,47.0,61,59,44,53,58,63,49,42,48,60,76,69,73,51,80,63,48,52,48,49,37,27,55,48,53,47,28,24,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2214,261157,23,180,74,1,2,2,66.0,52.0,58.0,63.0,44.0,54.0,55,52,47,61,51,62,54,48,58,64,67,66,65,55,66,55,54,63,55,49,40,37,57,61,47,60,40,51,48,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
2215,261336,19,179,67,1,3,3,67.0,58.0,57.0,61.0,30.0,42.0,57,59,44,59,56,63,54,43,58,61,72,63,63,49,60,60,38,47,44,57,30,22,58,56,55,56,29,31,28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2216,261359,21,178,69,0,3,2,64.0,38.0,54.0,56.0,55.0,64.0,65,41,45,60,25,54,53,35,48,59,64,64,60,49,56,38,64,67,66,31,54,51,49,41,35,46,55,62,55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
2217,261435,17,172,64,1,3,3,76.0,49.0,51.0,68.0,39.0,41.0,45,47,30,57,52,68,54,41,43,62,82,71,89,60,90,57,70,57,32,46,37,40,49,53,46,50,42,39,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2218,261503,29,174,69,0,3,2,73.0,45.0,55.0,62.0,34.0,52.0,58,41,40,60,48,65,47,45,55,58,74,72,70,49,76,52,46,60,45,42,60,20,58,49,52,50,26,46,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
2219,261616,19,173,67,0,3,3,63.0,53.0,58.0,62.0,47.0,53.0,45,48,55,68,43,63,53,48,61,64,64,62,60,52,79,66,68,62,46,51,54,48,56,56,55,43,42,49,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2220,261682,26,175,70,1,2,2,62.0,48.0,58.0,59.0,37.0,52.0,60,55,40,62,38,61,32,39,60,55,61,63,60,48,75,50,59,60,47,32,52,42,60,60,41,55,34,34,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
2221,261766,18,175,64,1,3,2,68.0,56.0,52.0,61.0,19.0,55.0,52,58,61,56,45,61,44,42,44,63,67,69,56,57,75,58,62,62,60,52,33,10,61,56,56,56,16,16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2222,262096,18,174,70,1,3,2,82.0,55.0,48.0,60.0,31.0,47.0,57,59,34,45,47,62,45,38,43,57,83,82,64,60,71,58,41,65,45,42,31,30,55,52,59,50,31,31,33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2223,262241,23,180,73,0,4,2,73.0,32.0,51.0,62.0,55.0,64.0,53,28,47,58,29,61,33,31,48,63,72,74,70,51,67,37,71,62,63,33,65,56,52,47,34,49,55,58,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
2224,262628,24,180,76,1,3,3,74.0,60.0,48.0,60.0,24.0,55.0,55,64,57,48,47,63,56,34,36,58,72,76,60,52,64,62,65,61,57,52,38,25,57,52,58,48,21,18,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
2225,263151,20,174,65,0,2,3,79.0,39.0,47.0,57.0,51.0,60.0,53,41,48,50,29,58,42,29,43,54,77,81,62,47,74,38,57,72,56,33,55,52,52,46,40,42,44,55,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
2226,263289,23,183,78,0,2,2,63.0,46.0,57.0,57.0,26.0,55.0,59,52,38,59,41,58,44,33,56,58,65,62,59,55,59,45,43,64,61,30,30,20,57,59,49,41,29,25,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2227,263367,21,170,68,0,3,2,67.0,59.0,57.0,61.0,32.0,46.0,61,61,41,59,50,64,53,47,54,62,64,69,59,45,61,68,43,62,43,47,34,20,53,53,66,56,32,37,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
2228,263801,21,167,71,0,2,2,74.0,30.0,52.0,54.0,54.0,51.0,63,25,44,58,30,56,41,35,47,46,72,75,70,54,62,36,47,56,46,28,57,55,51,43,41,46,46,63,61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
2229,263928,25,175,74,0,2,2,67.0,32.0,45.0,59.0,57.0,62.0,54,30,45,43,28,60,43,34,39,57,68,67,58,58,73,32,58,66,61,29,58,53,55,49,38,44,55,63,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56
2230,264001,20,183,76,1,3,2,66.0,56.0,55.0,60.0,31.0,50.0,59,55,47,58,46,61,52,45,54,63,68,64,55,60,60,67,46,52,58,48,29,23,56,48,60,50,27,34,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2231,264548,19,175,72,0,2,2,69.0,49.0,54.0,58.0,55.0,57.0,58,48,45,61,44,61,35,46,51,55,70,68,55,58,65,50,62,65,55,48,49,55,51,48,55,55,55,58,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
2232,213672,26,182,85,1,2,3,69.0,57.0,52.0,58.0,30.0,69.0,48,58,56,54,53,59,52,44,46,58,62,74,58,52,61,59,64,76,71,53,57,30,60,58,58,55,20,32,29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
2233,222191,30,177,73,1,4,3,80.0,54.0,54.0,59.0,42.0,60.0,57,51,62,53,47,60,52,46,55,55,81,80,81,42,56,59,56,51,67,57,56,36,59,55,57,51,35,45,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2234,226658,27,178,76,1,3,2,69.0,55.0,55.0,60.0,30.0,57.0,52,48,37,61,44,59,53,40,53,60,68,69,70,49,67,68,48,55,67,59,35,22,58,55,60,54,34,29,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2235,228047,24,180,73,1,3,3,76.0,53.0,53.0,61.0,56.0,70.0,46,52,52,53,49,61,68,65,50,59,74,77,73,66,62,54,60,81,70,55,59,55,58,55,58,50,59,55,53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
2236,228794,28,173,72,0,3,3,63.0,54.0,58.0,60.0,54.0,58.0,60,51,56,58,51,60,61,35,57,61,64,62,60,55,56,55,69,33,68,55,61,55,60,60,63,57,52,55,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2237,231646,23,177,70,1,3,2,62.0,46.0,59.0,61.0,56.0,66.0,56,40,49,63,41,58,41,39,62,61,61,63,76,53,72,56,64,54,75,46,58,59,56,60,47,62,53,59,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
2238,235534,21,180,72,0,2,2,66.0,41.0,54.0,62.0,57.0,48.0,57,32,53,61,35,61,53,44,53,60,67,66,64,58,74,52,47,46,44,47,60,55,49,40,56,65,60,55,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
2239,236742,22,183,70,1,2,2,71.0,57.0,51.0,60.0,31.0,63.0,53,60,56,52,53,59,56,44,48,59,73,69,74,49,60,58,63,73,63,49,51,22,55,52,59,50,40,23,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2240,241414,21,176,73,1,3,2,68.0,54.0,55.0,58.0,34.0,52.0,57,57,32,57,36,58,47,38,55,59,66,69,55,46,70,52,42,56,54,53,43,23,56,56,48,55,41,36,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
2241,242961,20,170,65,1,3,3,72.0,46.0,56.0,63.0,39.0,38.0,55,42,55,60,40,62,50,44,52,57,74,70,81,55,83,55,39,49,32,44,39,40,58,55,54,53,30,41,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2242,243088,25,178,75,1,3,2,75.0,56.0,52.0,59.0,52.0,67.0,53,52,62,54,56,56,52,42,50,57,73,76,75,63,68,64,63,66,72,56,58,46,58,53,52,57,47,56,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
2243,243910,20,179,80,1,3,3,70.0,53.0,54.0,61.0,21.0,46.0,51,54,27,57,40,60,52,45,55,59,73,68,68,54,70,58,46,64,42,51,34,18,57,53,44,56,15,27,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
2244,244093,24,179,76,1,4,2,72.0,53.0,55.0,62.0,37.0,59.0,52,53,38,61,44,63,37,36,59,60,70,73,74,54,78,56,35,68,62,52,48,28,55,53,42,42,37,43,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
2245,244643,23,166,63,0,3,2,81.0,63.0,52.0,59.0,27.0,51.0,52,68,50,53,56,56,64,62,51,63,80,81,61,46,80,67,34,55,46,52,64,22,53,46,53,52,24,27,22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2246,244965,22,179,75,1,3,2,81.0,52.0,50.0,61.0,28.0,44.0,56,53,36,52,41,61,46,36,42,59,83,79,75,52,73,58,42,50,45,47,33,25,51,52,49,42,29,29,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2247,246154,20,176,61,0,3,2,80.0,52.0,53.0,60.0,49.0,46.0,59,52,42,59,47,59,41,40,48,57,82,79,76,54,72,54,44,59,45,51,34,57,51,47,54,39,45,52,47,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2248,246711,25,164,65,1,4,3,90.0,48.0,47.0,60.0,21.0,42.0,46,46,31,50,45,60,55,35,42,54,89,90,81,56,81,53,65,68,32,49,31,22,55,48,43,42,15,24,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2249,247177,30,192,88,1,3,2,87.0,57.0,49.0,53.0,18.0,74.0,53,59,56,53,53,52,50,35,42,53,85,88,68,49,47,61,70,74,77,51,67,16,56,48,56,50,14,10,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59
2250,252191,21,165,62,1,2,2,73.0,52.0,57.0,61.0,34.0,34.0,61,52,44,60,48,58,49,43,54,59,73,73,75,52,89,60,51,32,33,44,33,26,57,57,48,57,36,34,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2251,252439,21,173,70,0,3,2,85.0,46.0,50.0,62.0,40.0,64.0,55,45,30,51,36,60,52,38,41,60,86,84,85,49,80,52,57,71,67,44,50,38,52,53,45,48,39,45,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2252,252535,29,178,63,1,3,3,78.0,56.0,53.0,63.0,39.0,54.0,51,59,55,57,54,63,46,58,53,59,77,79,81,56,68,55,72,60,49,50,52,38,62,49,45,53,34,37,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2253,252544,20,176,69,0,5,2,64.0,61.0,60.0,64.0,49.0,46.0,49,51,53,66,58,63,58,60,65,62,68,60,78,57,75,82,51,48,46,66,44,45,51,58,60,58,47,52,52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
2254,252797,21,177,68,1,2,2,66.0,50.0,56.0,64.0,34.0,45.0,70,46,46,54,47,66,50,46,52,66,69,63,66,42,73,64,43,52,45,46,37,25,40,52,59,45,28,38,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
